Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventTime,EventFile
3714.0327,3438.4358,3565.0137,3201.6191,52053.2109,51049.9063,66047.3438,41673.7305,3263.6675,2949.4915,3886.7671,3433.2725,66607.7031,53682.6953,47794.7109,42632.9336,3521.8079,1859.6204,3302.3359,33129.4844,41240.2617,44601.4063,91.879333,NaN,NaN,NaN
3044.7322,2769.6938,2805.1663,2684.4668,52025.0234,51125.8828,66029.7578,41929.0977,3084.2278,3055.1033,3339.9763,3403.7905,66554.3984,53696.9141,47772.1797,42940.6719,3457.7029,1933.4481,3354.8179,33060.7109,41417.0898,44577.7813,91.883331,NaN,NaN,NaN
-1539.4987,-1732.4166,-1687.4225,-1658.3429,52024.1094,51365.3789,65898.3281,43460.5508,19.8707,3469.5493,-983.0521,2178.9375,66323.7891,53728.3633,47654.7656,44604.6016,1986.7124,4118.3760,3619.2615,32636.7422,42361.2500,44430.3711,91.887329,NaN,NaN,NaN
-3173.7241,-3223.5461,-3176.7639,-3306.7393,52049.7227,51429.8633,65833.8438,44126.5898,-2289.8691,3606.5879,-2962.8577,886.3807,66235.8594,53728.6055,47603.0898,45295.1367,673.6816,4719.5034,3724.9629,32447.2891,42759.8906,44366.8242,91.891327,NaN,NaN,NaN
130.0424,-210.3076,311.5386,-347.9943,52062.1055,51234.7773,65910.0391,43090.0938,1415.7817,3278.5984,991.9704,2900.0940,66392.7734,53690.7656,47674.8828,44139.7539,2970.2339,3879.0110,3540.8291,32724.6523,42115.7578,44460.8359,91.895325,NaN,NaN,NaN
3716.6033,3444.6943,3565.4607,3209.5093,52048.4063,51044.9688,66042.4922,41669.9102,3260.6724,2943.1436,3880.4639,3427.9529,66602.6953,53677.7578,47789.7695,42628.7773,3518.9243,1795.1580,3298.6926,33123.8086,41236.9102,44597.2734,91.899323,NaN,NaN,NaN
3050.2083,2772.3762,2810.9329,2688.4900,52025.7852,51125.2773,66029.9766,41928.9219,3092.4978,3062.2336,3345.8772,3408.0820,66553.2344,53695.5039,47771.6875,42940.5156,3461.2568,1848.8245,3350.7947,33054.9414,41412.3281,44573.1992,91.903320,NaN,NaN,NaN
-1524.8583,-1723.2524,-1670.5470,-1643.1213,52017.9844,51358.8984,65892.7422,43454.0469,26.7550,3459.2229,-965.5283,2172.6118,66317.4219,53722.2578,47648.6875,44597.0039,2035.5732,4095.7559,3617.2944,32632.2051,42357.5391,44427.1094,91.907318,NaN,NaN,NaN
-3178.8650,-3231.3245,-3176.5403,-3315.5459,52045.8789,51426.2656,65830.0859,44123.7266,-2359.6511,3601.8940,-2943.5012,780.5005,66231.5469,53724.7852,47599.1328,45291.7422,598.4903,4717.1567,3730.0813,32443.2656,42757.9688,44364.3672,91.911316,NaN,NaN,NaN
101.6557,-266.1422,305.1013,-426.1136,52067.9180,51239.6523,65915.0234,43097.0000,1414.5525,3292.0095,1042.0160,2876.9824,66396.6172,53694.8320,47679.4883,44147.0195,2925.3516,3885.5154,3543.5562,32723.7578,42117.4141,44461.3750,91.915314,NaN,NaN,NaN
3707.7295,3427.9529,3560.4316,3186.1963,52048.0703,51044.5000,66042.4063,41670.6445,3260.1807,2939.5002,3882.1179,3428.3774,66602.3203,53677.7344,47789.6133,42628.9766,3521.8972,1856.3347,3301.0620,33124.6797,41239.7930,44599.6406,91.919312,NaN,NaN,NaN
3048.1968,2754.0479,2798.6394,2671.3015,52026.7461,51126.5508,66031.1406,41929.9258,3105.4172,3061.0488,3368.3630,3404.7517,66554.5781,53696.8672,47773.1406,42941.4531,3456.4736,1945.0710,3352.5603,33055.6797,41414.4492,44575.3242,91.923309,NaN,NaN,NaN
-1499.4220,-1717.7091,-1652.0397,-1623.4966,52025.9180,51365.6914,65900.1172,43461.0430,84.6684,3475.9419,-903.9269,2189.9343,66324.0625,53728.3164,47655.4375,44604.6484,2007.3207,4115.6489,3618.7473,32632.2949,42358.6328,44428.2461,91.927307,NaN,NaN,NaN
-3160.2908,-3214.9854,-3158.2791,-3292.7917,52042.5938,51422.6211,65827.3125,44121.3125,-2308.7786,3595.9709,-2940.9978,862.5761,66228.3047,53721.6094,47595.6680,45288.5234,704.5046,4716.7544,3729.1201,32440.7168,42757.0742,44362.9805,91.931305,NaN,NaN,NaN
156.7751,-208.8547,352.2411,-335.1197,52067.2695,51239.7617,65914.6406,43098.4531,1431.7186,3289.1484,1036.1375,2881.7656,66395.7188,53694.2969,47678.8633,44148.0234,2959.3037,3884.6882,3544.8076,32722.5059,42119.1328,44461.7070,91.935303,NaN,NaN,NaN
3726.0581,3449.0752,3574.8931,3212.7056,52054.5508,51050.0195,66047.8594,41677.5313,3269.1213,2955.8169,3889.3823,3433.6973,66606.5859,53681.8711,47794.2422,42636.3750,3521.4277,1830.2278,3300.3914,33121.9297,41239.4805,44598.4805,91.939301,NaN,NaN,NaN
3047.4590,2772.9126,2811.7153,2694.2568,52022.3203,51120.9648,66026.8281,41924.8516,3092.2966,3053.2258,3347.3525,3405.1987,66550.0391,53692.4180,47768.2695,42935.4883,3464.0957,1954.5706,3350.7051,33052.7070,41412.2383,44573.6914,91.943298,NaN,NaN,NaN
-1536.0342,-1730.7179,-1677.2078,-1640.7744,52019.7266,51359.4805,65894.1250,43455.2109,25.5033,3463.4697,-948.3845,2117.9172,66318.1406,53722.8633,47649.7617,44598.0313,1952.6483,4114.3750,3603.6599,32629.0313,42356.6875,44426.2813,91.947296,NaN,NaN,NaN
-3175.9817,-3226.4519,-3167.9351,-3308.5273,52050.0820,51429.1719,65833.6406,44128.8477,-2360.1877,3613.3159,-2934.0911,772.5657,66233.3828,53726.9531,47602.0156,45297.0586,537.4700,4716.9780,3700.7559,32439.0625,42757.3438,44362.6016,91.951294,NaN,NaN,NaN
152.6848,-193.7673,375.1964,-341.4229,52065.5469,51237.0156,65912.8594,43097.8281,1448.9071,3285.8850,1069.8215,2884.8501,66393.3750,53692.4648,47676.8047,44146.8828,2939.9473,3891.5728,3544.4055,32721.1426,42119.9844,44461.7305,91.955292,NaN,NaN,NaN
3720.7161,3446.3706,3574.4014,3207.7659,52049.9023,51045.7734,66043.7734,41674.6914,3265.8804,2943.7917,3885.6272,3429.1821,66602.2500,53678.2500,47790.5547,42632.5977,3522.7241,1779.5787,3301.5313,33120.9688,41240.8672,44598.8828,91.959290,NaN,NaN,NaN
3058.3667,2764.9778,2810.2400,2680.8235,52033.2734,51131.6719,66036.9766,41935.4258,3116.4812,3074.3481,3373.8616,3417.6709,66558.9141,53701.1133,47778.3945,42946.9297,3469.3035,1815.1627,3353.3428,33053.9375,41414.5195,44575.7461,91.963287,NaN,NaN,NaN
-1498.5950,-1717.1504,-1650.2739,-1625.8658,52023.5938,51362.9648,65898.1016,43458.3594,108.2495,3468.1636,-902.1611,2231.7100,66321.8516,53726.1914,47653.4258,44600.9375,2100.0803,4120.5889,3619.3955,32630.6172,42358.6094,44428.8516,91.967285,NaN,NaN,NaN
-3156.2002,-3202.2227,-3167.3984,-3285.9521,52044.7617,51424.4336,65829.2188,44124.9570,-2352.6775,3597.4238,-2967.6633,901.7811,66229.9141,53723.4883,47597.7266,45292.1875,770.2188,4718.3862,3731.5342,32440.1133,42760.3164,44365.1055,91.971283,NaN,NaN,NaN
195.8907,-121.5264,341.8699,-284.1801,52073.2578,51244.8164,65919.8984,43107.1914,1346.7373,3301.3079,943.6683,2877.9658,66399.6797,53698.5664,47683.5547,44157.0078,2956.6663,3893.5173,3547.4675,32720.9414,42122.7773,44463.0273,91.975281,NaN,NaN,NaN
3731.4448,3462.7097,3577.5308,3221.0427,52052.3164,51047.4492,66045.8672,41678.3125,3261.7900,2949.6702,3880.1956,3430.9927,66603.7500,53679.5898,47791.8945,42636.1953,3522.6572,1903.4298,3302.3137,33119.4961,41241.6055,44598.6133,91.979279,NaN,NaN,NaN
-1528.9487,-1732.8190,-1673.6315,-1660.4886,52027.9961,51366.7422,65902.2422,43462.1836,51.7219,3475.9868,-1000.2629,2188.1462,66325.0859,53729.5469,47657.1133,44605.0508,1980.6550,4120.2759,3608.8901,32631.5781,42360.3320,44430.8203,91.983276,NaN,NaN,NaN
-3173.9700,-3224.3955,-3175.8699,-3306.8286,52051.0430,51429.8438,65834.8281,44131.1484,-2347.9612,3610.1865,-2963.5505,830.2332,66234.2734,53728.2031,47602.9102,45299.0508,632.3755,4719.7046,3704.3992,32440.3379,42761.7930,44366.3320,91.987274,NaN,NaN,NaN
146.9851,-192.4485,333.6668,-326.6707,52065.6133,51237.4609,65912.7891,43102.2969,1408.2269,3283.7170,1013.4504,2877.2952,66392.5938,53692.6211,47676.5391,44151.2422,2963.6848,3882.9673,3546.3723,32719.5781,42124.1172,44463.1406,91.991272,NaN,NaN,NaN
3723.2642,3451.8916,3574.1780,3217.8911,52055.4453,51050.7344,66048.6406,41682.9180,3270.0601,2954.3193,3888.7117,3433.9653,66605.6484,53682.2266,47794.6875,42641.1797,3524.5793,1763.9773,3304.2358,33120.0547,41244.1289,44600.3125,91.995270,NaN,NaN,NaN
3062.9265,2785.0049,2825.6179,2701.2529,52031.7539,51129.1875,66035.8594,41933.8398,3101.6174,3068.3132,3355.1980,3418.4534,66557.1250,53699.7734,47776.6055,42944.7188,3475.8303,1800.1423,3355.3767,33053.9805,41415.8359,44577.6016,91.999268,NaN,NaN,NaN
-1514.0400,-1716.9939,-1658.4099,-1635.3207,52019.1016,51357.7148,65893.8984,43453.7109,75.5265,3457.9712,-950.4409,2228.4688,66317.2422,53722.2148,47648.9102,44595.6406,2106.4507,4113.6821,3618.3450,32628.2715,42357.9609,44428.4727,92.003265,NaN,NaN,NaN
-3177.8591,-3219.9475,-3187.2915,-3302.1572,52046.8828,51425.6406,65830.6719,44128.1328,-2293.7805,3603.0564,-2970.1221,849.7686,66230.0938,53724.2695,47598.7539,45295.8750,684.9915,4716.9556,3729.3660,32436.4922,42759.6445,44363.3828,92.007263,NaN,NaN,NaN
112.5187,-171.6390,266.8575,-304.7884,52069.1016,51240.2109,65915.5391,43106.8125,1378.5215,3293.0154,943.3330,2892.2485,66394.8047,53694.7891,47678.8164,44156.2500,2969.7869,3894.8584,3546.5288,32717.5430,42124.2539,44462.0000,92.011261,NaN,NaN,NaN
3713.5857,3453.7690,3560.6328,3221.1099,52048.2266,51043.3594,66042.0703,41677.3086,3254.8608,2939.6118,3872.9536,3427.7070,66599.6797,53676.4609,47787.8711,42634.7422,3524.2441,1901.0382,3303.0288,33117.7969,41243.8398,44598.9688,92.015259,NaN,NaN,NaN
3051.7507,2773.8738,2813.1011,2687.8643,52026.7227,51123.8711,66031.1641,41928.9883,3083.4231,3059.7524,3341.3398,3406.2493,66552.6328,53695.1914,47771.6211,42939.2422,3456.0266,1891.1587,3352.4709,33050.5391,41413.0664,44574.8750,92.019257,NaN,NaN,NaN
-1526.4006,-1729.8685,-1673.3856,-1654.6326,52024.4219,51361.8047,65898.6172,43458.4492,44.5247,3469.0129,-981.2415,2212.6885,66321.4453,53726.1250,47653.2227,44600.7383,2046.8833,4099.5332,3618.7473,32628.3828,42358.5898,44429.2305,92.023254,NaN,NaN,NaN
-3174.9980,-3225.4460,-3177.5239,-3309.5332,52045.5430,51424.2773,65829.5938,44128.3320,-2347.9836,3597.4685,-2963.5505,822.4771,66229.0469,53723.7813,47597.6563,45295.5859,699.9001,4719.5933,3732.4729,32437.5664,42762.7070,44365.5508,92.027252,NaN,NaN,NaN
118.0396,-236.1238,304.6766,-410.0427,52069.4609,51240.5898,65915.8047,43108.5117,1382.7683,3291.8755,990.3163,2859.6597,66394.8672,53695.3242,47679.3555,44158.2617,2950.1396,3882.6990,3548.1382,32717.4316,42126.1523,44462.9141,92.031250,NaN,NaN,NaN
3714.9492,3437.8323,3567.1594,3189.5269,52053.1641,51047.2031,66046.0703,41682.6055,3264.7627,2950.6760,3883.2356,3431.7302,66603.1016,53680.1250,47791.9609,42640.9336,3524.6240,1820.9519,3303.1853,33117.0156,41244.5781,44599.1719,92.035248,NaN,NaN,NaN
3066.3240,2789.4753,2828.0320,2700.6719,52021.9844,51118.7500,66026.6719,41924.7852,3092.8779,3050.6106,3356.3601,3403.8799,66548.3828,53691.4141,47767.3984,42934.7031,3464.8779,1918.4054,3351.2417,33048.5742,41412.1484,44573.7148,92.039246,NaN,NaN,NaN
-1496.8739,-1699.0007,-1643.4567,-1628.4810,52019.5703,51357.2422,65894.2344,43453.6445,9.7901,3461.8828,-937.2533,2160.0950,66316.8438,53721.8359,47648.9336,44595.8633,2005.0408,4107.0435,3616.1099,32624.7617,42355.3906,44426.1016,92.043243,NaN,NaN,NaN
-3173.0981,-3222.4956,-3174.2158,-3305.0852,52044.8281,51422.7109,65828.3672,44127.7305,-2305.3811,3603.2798,-2959.1250,852.9202,66226.7422,53721.6094,47595.8242,45295.5195,679.4706,4714.9438,3727.3320,32431.4629,42757.5000,44359.9844,92.047241,NaN,NaN,NaN
105.9696,-237.0849,298.5970,-389.4568,52062.0156,51233.1680,65908.4531,43103.5938,1425.0354,3281.2583,983.5438,2882.7715,66387.0000,53688.1523,47671.4844,44152.6953,2967.8870,3888.4434,3544.0701,32711.3066,42122.6641,44457.7305,92.051239,NaN,NaN,NaN
3712.3787,3438.3464,3562.3984,3195.3159,52049.1211,51043.7148,66041.9844,41680.4805,3261.6558,2945.1328,3878.6311,3427.6624,66598.6484,53676.1016,47787.7578,42638.7227,3521.8079,1732.7072,3300.2573,33112.2539,41242.2305,44595.3281,92.055237,NaN,NaN,NaN
3067.0168,2791.1963,2827.4285,2704.6279,52030.0977,51125.5469,66033.6250,41931.4688,3098.8682,3067.3521,3357.3438,3414.0947,66554.5313,53697.1367,47774.0820,42942.4141,3469.5046,1844.8906,3352.1580,33048.8867,41412.6641,44574.4297,92.059235,NaN,NaN,NaN
-1510.2402,-1711.4954,-1655.3478,-1633.7113,52019.5703,51356.2813,65894.1016,43453.1523,59.2545,3458.7983,-939.1755,2211.7273,66316.7500,53721.7227,47648.6406,44595.0156,2102.9414,4104.4731,3618.0544,32625.9688,42356.9336,44427.8438,92.063232,NaN,NaN,NaN
-3171.0195,-3226.5188,-3156.1780,-3299.0728,52044.5391,51422.7578,65828.1641,44128.4648,-2408.7134,3600.9778,-2948.5527,740.9379,66226.4297,53721.5430,47595.8711,45296.2344,599.5855,4715.5024,3729.3438,32431.5078,42758.8633,44360.8594,92.067230,NaN,NaN,NaN
149.8684,-224.0315,389.5685,-347.2120,52068.2305,51238.5547,65913.5703,43110.8828,1366.7644,3297.6199,1042.4182,2760.3958,66391.2734,53692.4883,47676.4922,44161.2578,2810.4858,3891.2151,3544.0701,32708.9609,42122.5977,44456.4336,92.071228,NaN,NaN,NaN
3715.5303,3436.7595,3570.9370,3194.0864,52048.1133,51041.9063,66041.0000,41680.7031,3265.7014,2940.8635,3883.6826,3425.9636,66597.8281,53675.5430,47786.6406,42638.5898,3523.5288,1885.5483,3302.7161,33113.0352,41244.7344,44597.1602,92.075226,NaN,NaN,NaN
3015.5186,2730.2654,2764.6201,2636.0977,52027.1016,51122.9063,66031.2734,41928.5625,3082.6184,3057.3386,3337.9871,3411.1221,66552.5156,53695.2148,47771.8906,42938.9531,3472.5894,1953.3412,3353.4321,33049.3789,41413.8242,44575.8828,92.079224,NaN,NaN,NaN
-1591.6901,-1797.5272,-1750.5662,-1717.1281,52026.9023,51362.9648,65900.6719,43459.1445,7.1526,3474.6008,-941.5225,2185.8665,66322.5625,53726.9766,47654.9922,44601.8086,2044.2010,4111.4468,3617.5850,32625.1191,42356.4648,44427.7109,92.083221,NaN,NaN,NaN
-3177.2781,-3225.7144,-3179.5579,-3304.7500,52046.2578,51424.0078,65830.0234,44131.1914,-2381.6453,3600.8213,-2958.0298,848.4275,66228.3047,53723.5781,47597.2773,45298.6914,730.6338,4719.9731,3733.2329,32434.1465,42763.4219,44364.6563,92.087219,NaN,NaN,NaN
108.5848,-231.2511,296.3394,-379.3315,52068.0742,51239.2266,65913.8594,43112.8242,1376.0404,3290.1321,976.8159,2862.0513,66391.9844,53693.5586,47677.0273,44162.6406,2962.2988,3899.8206,3548.7864,32712.4707,42128.6094,44461.1719,92.091217,NaN,NaN,NaN
3723.0852,3449.1646,3572.2781,3207.1177,52059.4688,51053.0156,66051.2578,41692.0820,3270.5295,2962.7683,3888.5552,3437.5640,66607.0313,53684.5078,47796.6563,42650.9492,3528.5581,1807.7196,3305.4207,33114.3555,41247.6602,44599.5313,92.095215,NaN,NaN,NaN
3078.0586,2801.7017,2839.1409,2712.1829,52029.0703,51123.9375,66033.1719,41930.3750,3105.0149,3061.3171,3363.9822,3418.3191,66553.6563,53696.3086,47772.9414,42940.3164,3480.0100,1908.8837,3354.7507,33048.8633,41414.3594,44576.4414,92.099213,NaN,NaN,NaN
-1489.0731,-1692.6082,-1633.7783,-1622.8931,52021.6289,51357.5586,65896.3828,43454.3828,87.1047,3459.9158,-925.4069,2235.9790,66317.9375,53722.8633,47650.0078,44595.4375,2121.4263,4116.2524,3616.3110,32625.5664,42357.7617,44429.2969,92.103210,NaN,NaN,NaN
-3167.4434,-3222.0933,-3154.0322,-3292.4565,52051.6016,51428.6367,65834.4688,44136.3789,-2396.4421,3613.3606,-2948.5750,794.0904,66231.6797,53726.8398,47601.4570,45304.5273,615.3658,4718.9448,3717.7432,32431.5977,42762.1250,44363.1602,92.107208,NaN,NaN,NaN
176.6682,-175.7294,411.5179,-268.8468,52069.8164,51239.7852,65915.0000,43115.9766,1394.2571,3295.4517,1057.0139,2789.1846,66392.4766,53694.1875,47677.8320,44166.0859,2845.1982,3901.0945,3547.9370,32710.3691,42129.3281,44460.6563,92.111206,NaN,NaN,NaN
3720.8723,3449.0752,3576.4355,3216.9746,52050.4180,51043.7617,66043.1641,41685.3555,3270.0154,2941.9365,3888.1753,3427.9082,66599.0313,53676.9297,47788.2305,42642.6797,3527.6641,1879.3123,3306.0688,33112.6328,41248.8672,44599.5742,92.115204,NaN,NaN,NaN
3031.4106,2746.8953,2782.0769,2652.7498,52032.0430,51126.3711,66035.8594,41932.6758,3095.7388,3067.1287,3350.9734,3421.2249,66555.3828,53697.8281,47775.3086,42942.4844,3482.6921,1824.9752,3354.5945,33047.7695,41413.8711,44576.3516,92.119202,NaN,NaN,NaN
-1566.8348,-1772.6274,-1724.6605,-1700.4983,52026.5000,51361.6016,65900.6094,43458.5156,102.7286,3470.5552,-912.9793,2263.4941,66321.4453,53726.2148,47654.0508,44600.1328,2171.8518,4100.0249,3619.8425,32624.8066,42357.8281,44429.5898,92.123199,NaN,NaN,NaN
-3185.3916,-3230.5198,-3188.1633,-3307.6333,52046.4609,51423.9844,65830.2656,44132.5781,-2344.8992,3598.3179,-2960.1755,872.0085,66227.8594,53723.5117,47597.1875,45299.7188,795.2750,4721.4482,3734.6633,32433.0059,42765.4570,44366.0664,92.127197,NaN,NaN,NaN
43.7871,-267.7739,232.6593,-371.0166,52074.2422,51244.5234,65919.2969,43121.8320,1342.4233,3301.1067,946.2387,2872.8025,66396.0078,53697.8516,47681.7227,44171.7617,2976.9841,3908.5154,3551.6025,32711.7539,42133.3516,44463.6094,92.131195,NaN,NaN,NaN
3705.0474,3439.1958,3558.5764,3215.2983,52057.8164,51050.5781,66049.7578,41693.3555,3261.6782,2957.2251,3881.7603,3435.9324,66604.5781,53682.3398,47794.3750,42651.3945,3531.3521,1962.4607,3307.4099,33112.3633,41250.9492,44600.8477,92.135193,NaN,NaN,NaN
3070.1460,2796.1807,2833.7988,2709.2324,52026.2305,51120.3359,66030.8516,41926.8633,3089.7039,3052.5776,3356.7402,3408.7302,66550.9297,53693.2695,47770.1484,42935.6445,3470.2871,1965.8135,3355.5332,33047.4102,41414.4492,44577.2227,92.139191,NaN,NaN,NaN
-1499.1538,-1699.6489,-1644.8201,-1631.0291,52026.2305,51361.0664,65900.8516,43457.4219,71.3915,3468.4094,-943.1989,2226.2114,66321.8281,53726.1250,47654.0977,44598.5234,2076.6111,4112.4976,3618.2778,32624.9844,42358.2969,44430.7734,92.143188,NaN,NaN,NaN
-3182.7766,-3229.6929,-3186.2188,-3311.1204,52052.4258,51429.3047,65835.8125,44138.9492,-2345.0554,3610.2759,-2975.1511,828.6462,66232.8203,53728.0938,47602.3281,45306.4922,690.4006,4723.2363,3723.2192,32433.1406,42767.3359,44367.2734,92.147186,NaN,NaN,NaN
106.6849,-217.5495,290.9079,-357.6502,52067.9609,51238.1328,65913.5938,43117.8086,1372.4641,3287.6956,963.4272,2861.3362,66390.6016,53692.7109,47675.7109,44166.8438,2965.4504,3895.9536,3550.3062,32709.5195,42133.9961,44462.9609,92.151184,NaN,NaN,NaN
3716.1563,3445.6331,3566.8914,3206.6707,52054.8398,51047.4258,66047.0313,41691.0547,3265.6345,2950.8325,3882.1179,3432.1550,66601.8047,53679.7930,47791.5391,42648.5586,3530.2568,1835.9052,3307.0969,33110.5078,41250.7695,44600.2656,92.155182,NaN,NaN,NaN
3075.7117,2809.1672,2844.9299,2721.9729,52031.3711,51124.3164,66035.3906,41931.1797,3097.0129,3063.2395,3360.1152,3416.7993,66554.5781,53696.7773,47774.2383,42940.0234,3480.1665,1828.3055,3355.8013,33046.8516,41414.9648,44578.0273,92.159180,NaN,NaN,NaN
-1498.2598,-1688.1602,-1634.4937,-1620.6802,52020.9102,51355.3438,65896.0000,43452.1914,66.9211,3457.3455,-946.8422,2232.8945,66316.4141,53721.0742,47648.7773,44592.1992,2142.8840,4090.3914,3619.5073,32622.1016,42356.6445,44429.2539,92.163177,NaN,NaN,NaN
-3189.9739,-3239.2146,-3193.3267,-3320.1504,52051.1758,51427.9219,65834.6250,44138.3906,-2315.1489,3607.6384,-2977.2747,822.2759,66230.8984,53726.7305,47601.0117,45305.5547,710.9642,4723.2363,3736.5632,32431.5977,42767.6016,44367.0938,92.167175,NaN,NaN,NaN
46.9387,-301.9050,235.9450,-424.0573,52071.7188,51241.3516,65916.7188,43123.0625,1393.1619,3298.0222,954.6653,2886.1018,66392.4609,53695.1016,47678.5273,44172.3438,2978.3921,3903.7319,3551.1108,32707.1953,42134.2422,44462.0000,92.171173,NaN,NaN,NaN
3697.1125,3421.0237,3551.5579,3190.5996,52051.7109,51044.2969,66044.3281,41689.6680,3259.1077,2943.4116,3876.9324,3429.2715,66598.9453,53677.3555,47788.6094,42646.1445,3530.8604,1899.3842,3307.3652,33109.3906,41251.8867,44600.7148,92.175171,NaN,NaN,NaN
3096.6106,2836.3469,2872.0649,2756.1040,52029.6289,51122.6641,66034.1172,41929.0313,3104.4114,3058.9927,3380.4553,3409.1772,66553.4375,53695.6172,47773.0078,42937.3867,3469.8848,1924.5521,3355.3320,33045.8008,41414.4492,44578.1602,92.179169,NaN,NaN,NaN
-1447.8789,-1629.9338,-1577.9884,-1554.9884,52025.8516,51359.3242,65900.3125,43456.1250,95.7549,3469.6836,-896.0143,2223.4844,66320.3281,53724.6055,47652.8438,44596.5781,2090.0669,4103.3105,3619.2168,32621.1855,42356.3320,44429.2539,92.183167,NaN,NaN,NaN
-3174.0593,-3221.4897,-3171.4441,-3302.5371,52047.5547,51423.8281,65831.1563,44135.6641,-2305.7166,3600.5083,-2957.0464,866.5547,66227.3438,53723.3789,47597.3242,45302.1563,786.6473,4722.6777,3735.4905,32429.2949,42766.9766,44365.9531,92.187164,NaN,NaN,NaN
101.2757,-230.4688,310.4434,-366.3898,52072.6797,51242.5352,65917.4375,43125.3633,1417.1899,3297.5081,990.8528,2875.1719,66393.0391,53695.8828,47679.4883,44174.6445,2981.6780,3899.5747,3553.0554,32707.0156,42136.4805,44463.1602,92.191162,NaN,NaN,NaN
3718.2349,3446.2141,3572.2556,3207.3188,52060.7891,51052.3867,66052.1953,41698.8086,3272.7871,2961.6506,3888.2422,3437.8547,66606.0313,53684.1055,47796.3867,42656.2031,3533.2520,1855.3065,3309.3320,33109.7930,41254.3008,44602.2344,92.195160,NaN,NaN,NaN
3083.3337,2811.5811,2847.3440,2730.3325,52028.9570,51121.4336,66033.4453,41928.2734,3109.5298,3054.9917,3374.1521,3413.6252,66552.8750,53694.9023,47772.3594,42936.0469,3481.5969,1934.0964,3356.6506,33046.0234,41415.8359,44579.4141,92.199158,NaN,NaN,NaN
-1486.1227,-1685.4779,-1626.9387,-1591.8018,52025.9844,51359.6797,65900.5625,43455.8359,81.3156,3466.2861,-907.1232,2162.5313,66320.8203,53725.1875,47653.5391,44596.2891,2033.2487,4105.4116,3612.2876,32622.0117,42357.8516,44431.1094,92.203156,NaN,NaN,NaN
-3181.9495,-3229.6257,-3185.9504,-3307.9688,52054.6641,51430.4219,65837.4844,44143.0859,-2329.6328,3617.9873,-2975.8440,833.9659,66232.4375,53728.4727,47603.1328,45310.3164,671.8264,4722.6553,3720.5371,32427.7988,42767.4023,44365.6172,92.207153,NaN,NaN,NaN
-3181.9495,-3229.6257,-3185.9504,-3307.9688,52054.6641,51430.4219,65837.4844,44143.0859,-2329.6328,3617.9873,-2975.8440,833.9659,66232.4375,53728.4727,47603.1328,45310.3164,671.8264,4722.6553,3720.5371,32427.7988,42767.4023,44365.6172,92.211151,NaN,NaN,NaN
109.7694,-218.3989,292.9867,-352.5317,52068.6758,51238.1992,65913.7969,43123.1953,1425.0577,3290.5791,961.8179,2904.6985,66388.5938,53691.8164,47674.9063,44171.3359,3000.4758,3906.1685,3552.0945,32704.0664,42136.1211,44461.6172,92.215149,NaN,NaN,NaN
3714.7705,3443.8672,3566.3994,3205.5530,52055.6680,51047.6719,66047.5000,41694.8750,3267.9590,2949.8267,3882.2966,3432.5349,66601.2422,53679.5898,47791.6250,42651.3516,3532.6038,1797.7731,3308.4158,33107.4492,41253.9414,44601.1836,92.219147,NaN,NaN,NaN
3128.8865,2873.7412,2907.2466,2792.7610,52035.8203,51127.3555,66039.2344,41934.0391,3130.3394,3070.7048,3407.3445,3423.7061,66557.7031,53699.3477,47777.8125,42942.3945,3485.5532,1851.2161,3355.8013,33044.2148,41414.8984,44578.6094,92.223145,NaN,NaN,NaN
