Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp
18.3508,177.1376,2983.4214,3873.6243,143157.2344,156502.7813,171592.1406,129646.3516,3745.1018,3820.0918,2978.0569,4238.0918,122467.7031,112732.0469,131737.5156,143128.5469,4154.6528,4303.5825,4146.8296,76518.5781,118660.4688,159330.2031,159.887085
4485.9058,4110.7764,4218.9810,3960.0808,143213.5938,156168.7031,171605.8281,128332.4453,4057.1992,3810.4805,4578.1289,4045.2632,122609.5938,112367.7813,131888.7031,141724.6563,4182.3687,3556.3413,3952.1907,76849.2734,117890.2266,159538.2344,159.891083
4957.3486,4428.9756,4337.2666,3968.8650,143220.3438,156109.6719,171608.3281,128104.1250,4092.5820,3794.9014,4722.6553,4017.3906,122638.8516,112301.8203,131904.1406,141428.6094,4214.2871,3365.4797,3923.1558,76929.4688,117804.2578,159573.7969,159.895081
2047.5538,1769.6770,3596.1274,3896.6912,143174.7656,156420.3125,171603.1250,129315.6563,3798.9023,3811.1287,3653.7053,4207.1123,122518.2031,112637.3906,131764.0000,142686.5625,4213.8179,4181.2065,4106.2612,76639.9063,118540.0781,159381.9531,159.899078
-2554.2903,-2521.3662,1863.9342,3831.5583,143132.6563,156636.5781,171587.3906,130196.5156,3583.4539,3812.8274,1417.8828,4327.3198,122414.2188,112873.6875,131659.0938,143645.7344,4178.6362,4639.9761,4233.4648,76399.1094,119029.7188,159235.2344,159.903076
-25.0787,137.2621,2996.0947,3865.0413,143138.7344,156488.4688,171579.4219,129629.9688,3734.1716,3803.9985,2981.0298,4231.4756,122451.7734,112717.5156,131720.2344,143114.4375,4153.5127,4306.3540,4146.9858,76508.6563,118649.9609,159318.8438,159.907074
4460.5142,4085.8540,4213.2588,3955.0964,143198.8125,156157.9531,171596.1719,128317.9609,4051.5217,3803.5291,4571.0659,4041.6870,122596.6953,112355.9766,131875.0938,141713.9063,4179.6196,3530.9050,3950.9612,76839.0156,117878.2656,159527.0156,159.911072
4956.9014,4430.4287,4337.1099,3968.2615,143209.7031,156099.8594,171601.6719,128084.3203,4092.4031,3800.1987,4724.2871,4016.0049,122629.1328,112290.1953,131894.1250,141412.8438,4209.7495,3235.6160,3918.3501,76919.2578,117785.2656,159561.7656,159.915070
2026.2079,1775.3096,3590.8523,3885.9399,143154.3281,156400.6563,171587.6719,129283.6016,3792.1299,3795.3037,3650.3750,4195.5342,122500.9219,112616.8203,131745.7188,142657.2969,4207.8945,4155.2563,4099.8911,76629.7344,118518.8672,159369.7813,159.919067
-2574.1162,-2536.2300,1787.0890,3826.6855,143118.2813,156624.8594,171577.7656,130175.5938,3573.9768,3806.5913,1342.8257,4323.0059,122402.3516,112860.4609,131646.6563,143628.6875,4174.7690,4636.0420,4230.2017,76391.2422,119015.6797,159226.1719,159.923065
-134.4681,33.2147,2963.8635,3865.1082,143129.4531,156482.9219,171574.2813,129621.1797,3726.6167,3810.7263,2953.2913,4233.9565,122442.7813,112710.1016,131710.7344,143110.0625,4149.6685,4306.3765,4144.7061,76497.9922,118638.5625,159306.2031,159.927063
4427.3887,4060.1719,4201.4570,3946.8262,143181.0938,156144.4688,171583.6250,128301.3359,4042.4023,3791.4592,4558.9512,4035.9873,122580.7656,112341.5156,131858.0938,141700.8281,4175.9316,3566.8018,3948.7485,76827.7734,117865.9531,159513.6406,159.931061
4958.7344,4428.8638,4336.9087,3967.3899,143198.6406,156090.5469,171595.2969,128064.2734,4093.1853,3797.3154,4725.0469,4015.1108,122620.0313,112278.8672,131884.5625,141396.0313,4209.6826,3358.8635,3918.3501,76914.4063,117770.9766,159553.9219,159.935059
2079.4275,1794.6663,3604.1741,3893.6960,143151.4531,156397.7188,171588.5469,129267.8438,3801.5398,3809.2737,3669.5081,4202.9326,122498.9766,112611.6406,131743.6094,142645.1406,4210.1299,4167.8179,4101.5449,76628.2109,118505.4141,159365.3125,159.939056
-2545.4836,-2509.6091,1790.0841,3823.4221,143105.1563,156613.9063,171569.5000,130156.5313,3589.4888,3801.2939,1351.0511,4320.5923,122391.7344,112848.5000,131634.9219,143612.1406,4175.2832,4636.6011,4231.1401,76386.2578,119004.1016,159219.2969,159.943054
-123.8063,52.8619,2955.5488,3863.9236,143118.4375,156476.2813,171568.2813,129611.2109,3733.3669,3808.0442,2938.9189,4233.5542,122433.7109,112702.3828,131700.8750,143103.6875,4150.9868,4311.1597,4147.2544,76492.3828,118632.0781,159299.7656,159.947052
4425.0640,4055.7910,4206.9111,3953.6436,143177.6719,156144.5000,171584.4063,128297.9766,4049.0408,3805.8984,4563.6226,4043.1174,122577.5000,112339.7266,131854.6406,141702.2031,4177.5635,3566.3772,3952.0117,76821.7109,117858.1953,159506.4063,159.951050
4957.5049,4429.6909,4335.8359,3965.0652,143186.7500,156079.6719,171588.0313,128044.1094,4092.2466,3792.2192,4725.4268,4012.2722,122610.4688,112267.1328,131874.2656,141379.0313,4210.2861,3357.9919,3919.1323,76908.6875,117756.8281,159546.5000,159.955048
1982.5103,1709.3496,3578.7600,3891.1479,143139.6094,156386.2813,171581.2344,129242.9688,3800.9810,3804.6692,3659.5168,4197.6572,122489.7656,112598.4922,131733.9375,142623.6094,4209.3696,4164.1743,4099.8018,76622.3125,118487.5781,159357.3750,159.959045
-2609.4097,-2586.2756,1769.4310,3830.5078,143102.2969,156612.2813,171570.3125,130146.2891,3575.6084,3815.8225,1352.0123,4326.4707,122388.8516,112844.2969,131631.9375,143605.8906,4175.5737,4636.5562,4230.8721,76379.8438,118990.7109,159210.6875,159.963043
-150.8966,14.1710,2934.0911,3859.5203,143104.2031,156466.1875,171559.0469,129598.9609,3719.1736,3801.4058,2916.9473,4231.5425,122420.6563,112690.9453,131686.7031,143094.1719,4149.2212,4313.7969,4146.8071,76481.8984,118621.7344,159287.8438,159.967041
4411.6528,4045.6208,4200.4292,3950.2014,143164.5781,156136.0313,171576.4063,128285.5547,4045.5986,3800.0422,4556.5146,4042.0222,122566.5000,112329.8750,131842.9375,141693.8906,4176.2666,3468.0742,3952.5930,76813.9141,117849.6797,159497.8594,159.971039
4968.8818,4440.8442,4344.3071,3973.3801,143184.7500,156078.8125,171589.6406,128032.3047,4100.8521,3809.7207,4735.6865,4020.0952,122609.1484,112263.7344,131872.8906,141372.0938,4210.3755,3244.1768,3919.5571,76905.0625,117744.4922,159541.2500,159.975037
2065.6587,1805.9315,3618.2778,3889.9634,143127.6719,156374.5625,171573.9219,129218.5156,3801.6292,3800.1094,3690.5188,4196.1377,122480.4922,112585.8906,131723.9063,142601.9063,4209.9731,4166.2754,4099.9580,76619.1641,118472.6250,159351.6406,159.979034
-2554.2903,-2518.3486,1723.7218,3826.9314,143088.7344,156601.5000,171561.6875,130126.4453,3595.0769,3807.9771,1299.8881,4324.3472,122378.1875,112832.5156,131620.5000,143588.9375,4176.6689,4637.5396,4232.4370,76375.7734,118979.8750,159204.4063,159.983032
-111.3787,39.1603,2820.4324,3870.2043,143104.3281,156470.2969,171563.0938,129599.5859,3737.3457,3822.1035,2803.3333,4243.1211,122420.5469,112692.6406,131686.6094,143099.6250,4152.7529,4321.2178,4151.7695,76478.3672,118617.3047,159282.6875,159.987030
4407.5625,4038.7141,4193.9917,3947.9885,143152.4375,156127.4688,171569.2500,128274.5781,4042.4023,3797.2930,4548.6914,4041.3071,122555.7031,112320.5703,131831.2031,141686.4531,4176.8257,3572.6804,3954.4258,76806.5781,117841.2109,159489.3281,159.991028
4963.0708,4434.8320,4336.8862,3964.8865,143166.5781,156062.4375,171576.7031,128005.8906,4094.4595,3794.1414,4729.1597,4011.4451,122593.8594,112246.2344,131856.8438,141348.3750,4207.5591,3337.0483,3916.6960,76896.7969,117727.5078,159531.1875,159.995026
2043.8210,1772.7391,3615.3274,3895.0149,143122.9375,156369.9219,171572.6563,129200.8359,3808.3794,3815.2415,3703.7734,4199.2666,122475.7500,112577.8906,131719.3438,142588.0938,4206.9556,4152.5962,4096.5830,76611.5859,118453.6250,159341.7969,160.000000
-2582.3862,-2559.0510,1835.3240,3823.5564,143075.8750,156589.7500,171553.4063,130107.2891,3591.7910,3807.1948,1430.6458,4320.9048,122366.5391,112819.3984,131607.9375,143572.4844,4173.2495,4634.1201,4229.5981,76366.3828,118964.4531,159193.7031,160.003998
-218.9800,-47.1175,2905.8162,3856.4358,143082.1563,156452.3906,171546.6406,129578.8281,3724.8958,3800.7351,2889.5439,4232.1016,122401.3203,112674.4688,131666.1250,143081.5781,4147.8799,4319.8770,4148.7964,76466.2500,118604.9688,159270.1719,160.007996
4383.0430,4023.1128,4193.0532,3948.3909,143142.9375,156121.8281,171563.7813,128264.8750,4043.1621,3805.7419,4548.7808,4042.8716,122545.6953,112312.1484,131821.1719,141681.0938,4170.8579,3476.2996,3950.6260,76793.0625,117826.0781,159474.0625,160.011993
4967.8984,4440.8667,4339.4346,3966.5627,143158.1563,156054.7969,171572.3906,127988.8594,4097.0073,3799.8188,4733.2944,4012.8979,122585.9922,112236.6016,131848.5313,141334.4063,4206.4419,3230.4082,3916.1597,76889.5313,117711.5703,159521.3750,160.015991
2109.9153,1876.6971,3615.5957,3887.3035,143105.0938,156352.5313,171560.3438,129171.5313,3799.6177,3795.7285,3698.1853,4191.8237,122461.9141,112560.5000,131704.2969,142560.5000,4208.7217,4154.9434,4097.6558,76608.4531,118438.9609,159336.2969,160.019989
-2541.4155,-2502.4341,1732.9977,3828.7642,143070.6719,156586.5781,171552.5000,130095.3750,3579.6541,3813.6099,1326.0619,4326.0459,122362.6797,112814.2344,131603.7813,143564.1563,4175.6855,4636.0645,4232.1685,76363.2344,118954.4844,159188.3750,160.023987
-164.3300,-17.0097,2790.3247,3863.9907,143079.4375,156453.2188,171547.9531,129576.8125,3727.0190,3814.5039,2777.4053,4240.8408,122398.8438,112673.5313,131663.2344,143084.0000,4150.3613,4326.1577,4152.6636,76462.0313,118600.3828,159264.8750,160.027985
4385.1440,4023.7163,4185.0513,3945.2615,143130.7500,156113.7188,171557.1875,128253.1172,4039.1611,3793.7615,4539.5942,4042.1116,122536.8203,112304.1875,131811.1563,141673.1250,4176.4902,3570.6016,3957.2197,76792.2734,117824.2188,159473.1406,160.031982
4971.8994,4443.7725,4341.4238,3967.7698,143149.7500,156047.7656,171568.5625,127972.0469,4099.1533,3800.7351,4736.2896,4013.9038,122579.8438,112228.2813,131841.7813,141321.1563,4208.8555,3261.1641,3918.2383,76886.5313,117700.1719,159516.2656,160.035980
2136.9607,1891.1587,3633.2537,3892.6680,143100.5313,156347.8281,171559.6250,129154.4297,3808.9607,3807.1501,3719.2854,4195.1543,122458.2969,112553.5938,131700.2344,142546.7500,4209.7944,4133.6646,4098.3042,76604.6797,118423.6484,159329.3906,160.039978
-2544.6343,-2509.0278,1809.5302,3821.5000,143054.3125,156572.2813,171541.5000,130072.9297,3591.2324,3800.8916,1405.2542,4319.6084,122349.4922,112799.5078,131589.3125,143543.6563,4175.9985,4636.3774,4232.5483,76357.3125,118941.9219,159180.4219,160.043976
-343.8145,-173.9189,2876.2893,3860.7720,143067.9063,156445.8281,171541.4219,129566.4219,3727.8015,3811.5535,2863.4595,4240.6396,122389.1172,112665.2813,131652.7969,143077.2656,4150.6743,4330.5161,4154.6079,76454.7656,118592.7891,159256.4688,160.047974
4339.9712,3986.9253,4185.0957,3946.3792,143122.5938,156109.0000,171553.2500,128245.9453,4040.3013,3802.6575,4540.4438,4044.6150,122528.9766,112298.1328,131802.9375,141670.9844,4174.0762,3584.1021,3956.5044,76782.2188,117814.0078,159462.4063,160.051971
4961.9307,4430.1382,4332.6846,3957.7339,143130.4844,156029.5625,171554.1719,127944.3750,4090.1008,3785.1785,4728.8242,4003.7114,122563.5078,112209.7109,131824.5781,141296.9531,4203.7593,3330.6111,3913.0974,76876.4297,117682.1953,159505.7969,160.055969
2147.5779,1869.4999,3623.3293,3887.2588,143085.6250,156333.2656,171549.1563,129127.0547,3802.9258,3800.0647,3712.8035,4190.0801,122446.0000,112537.8359,131687.5156,142522.9844,4205.2124,4140.5713,4093.2524,76595.8750,118403.6250,159319.2344,160.059967
2147.5779,1869.4999,3623.3293,3887.2588,143085.6250,156333.2656,171549.1563,129127.0547,3802.9258,3800.0647,3712.8035,4190.0801,122446.0000,112537.8359,131687.5156,142522.9844,4205.2124,4140.5713,4093.2524,76595.8750,118403.6250,159319.2344,160.063965
-2516.0017,-2488.5537,1799.0024,3824.7856,143047.7344,156566.7969,171538.7656,130059.6328,3570.5793,3808.7817,1396.0675,4322.8940,122343.0313,112791.8594,131582.4375,143533.7500,4174.9482,4635.6177,4232.0347,76349.3750,118926.9922,159169.5625,160.067963
-283.7330,-111.5352,2887.7559,3853.4629,143050.7813,156432.1875,171529.4688,129550.5703,3713.4292,3799.6399,2868.1311,4234.6050,122373.4688,112650.7344,131635.8750,143063.6250,4147.8579,4331.5220,4153.4458,76443.7656,118580.6016,159243.4844,160.071960
4345.0000,3993.9883,4178.9712,3941.4617,143107.9844,156098.7188,171543.5313,128232.4922,4034.1992,3795.7507,4532.3970,4041.7092,122515.8516,112286.3125,131789.3750,141661.1250,4169.2036,3565.1255,3954.6716,76771.6719,117802.4531,159450.5938,160.075958
4972.8828,4443.0347,4339.5015,3964.3499,143127.8438,156027.9844,171555.0156,127933.0234,4097.4995,3798.7458,4736.8711,4010.3274,122560.9844,112205.3750,131821.7813,141289.6406,4204.0947,3260.9407,3915.0867,76873.0313,117670.6641,159500.0938,160.079956
2182.0889,1913.1528,3644.5188,3890.7456,143097.8594,156343.0938,171556.2656,129115.7891,3812.4028,3798.5894,3758.7585,4191.6670,122443.1406,112530.3203,131683.7031,142513.3594,4219.3833,4131.8315,4107.9824,76593.7266,118388.8281,159313.6563,160.083954
-2539.0686,-2511.1514,1766.4136,3836.1851,143088.3594,156603.3750,171563.1719,130070.3594,3603.3694,3815.6438,1459.3007,4333.1982,122348.7734,112794.1172,131587.4688,143545.5313,4204.0503,4658.4165,4264.6230,76347.8125,118917.3359,159165.0156,160.087952
-436.1719,-256.3969,2855.3906,3871.8137,143100.5938,156478.4375,171560.9844,129576.7656,3734.9316,3822.5728,2888.4265,4253.8271,122383.9297,112661.0781,131645.9375,143091.9063,4177.9653,4359.8643,4187.3311,76439.2734,118574.1641,159235.5938,160.091949
4298.7769,3954.0012,4175.2388,3951.5200,143150.2031,156136.4688,171567.7656,128249.6563,4047.4761,3801.2939,4538.8794,4051.8347,122519.2031,112289.1484,131791.7656,141679.3906,4200.3843,3643.6472,3988.6909,76765.7422,117793.0391,159440.8906,160.095947
4972.2349,4440.1514,4341.6475,3975.7271,143171.1875,156064.2969,171579.7188,127942.1641,4114.1514,3805.7866,4748.4268,4019.4246,122565.9844,112206.4922,131826.3594,141299.8594,4233.8896,3452.4504,3946.3567,76868.2500,117655.3984,159491.2188,160.099945
2220.3999,1931.8835,3648.1174,3906.4143,143127.7344,156365.8281,171575.3125,129117.3281,3830.5078,3821.6565,3767.7441,4204.7651,122450.1641,112533.1172,131690.6563,142517.7500,4235.9458,4167.9521,4124.9917,76591.5781,118374.5859,159308.6563,160.103943
-2493.7170,-2475.0757,1742.1620,3832.2512,143079.7500,156592.8438,171555.9063,130051.5000,3606.8337,3811.1511,1434.4008,4329.3984,122338.1328,112782.0469,131575.8438,143529.2656,4202.7759,4657.0083,4263.1255,76340.6406,118903.8125,159156.6875,160.107941
-408.1205,-244.9975,2796.1138,3867.7009,143090.5938,156470.3906,171553.5469,129565.3047,3735.9600,3817.2532,2828.0544,4250.5415,122373.2500,112651.8047,131634.6563,143084.2188,4175.6855,4361.4287,4186.1685,76430.9844,118566.0781,159227.4063,160.111938
4307.6729,3961.0420,4178.2563,3958.6279,143150.4688,156138.0156,171569.8125,128248.6719,4052.7959,3818.8179,4541.1143,4059.8589,122517.1484,112288.8125,131789.6406,141683.8125,4199.8032,3652.4089,3989.6074,76759.3281,117786.8281,159434.2656,160.115936
4973.4419,4442.2749,4338.8979,3971.2566,143160.0156,156051.2656,171571.2500,127920.8594,4109.6812,3799.4387,4746.9067,4015.3567,122554.7031,112193.1250,131813.9063,141280.6406,4233.3979,3484.3240,3945.0603,76862.4375,117641.2734,159483.3594,160.119934
2168.9014,1881.6592,3595.9932,3900.3569,143115.1563,156352.1406,171565.8750,129091.1328,3827.2891,3810.4358,3731.4895,4198.4844,122438.2266,112517.8516,131677.9375,142493.3281,4234.7612,4168.6895,4123.0698,76586.4844,118358.0703,159300.5469,160.123932
-2557.1960,-2541.7285,1693.5022,3840.0967,143080.4688,156593.5000,171558.3281,130043.3594,3605.4705,3827.9819,1402.8849,4337.8252,122336.9922,112779.7031,131574.6563,143524.9688,4203.2007,4657.8350,4263.3940,76336.5000,118892.8594,159150.0313,160.127930
-429.7793,-233.5981,2846.3381,3865.1306,143080.9844,156462.4063,171547.0469,129555.0000,3725.4321,3814.0344,2865.8958,4251.4805,122363.3672,112643.1797,131623.7031,143077.0000,4175.6411,4365.6084,4187.1299,76424.8125,118558.9922,159219.6719,160.131927
4291.0430,3951.8777,4173.3833,3952.1460,143137.4531,156127.7969,171560.5156,128235.2578,4047.2302,3806.7031,4534.6992,4057.1096,122504.5625,112277.7500,131776.2969,141673.7031,4199.0435,3573.9097,3990.4792,76753.1172,117779.5625,159426.9688,160.135925
4987.9033,4457.4517,4351.5044,3982.6560,143164.1094,156055.4531,171577.2188,127914.1563,4122.9580,3821.5671,4760.5640,4027.2031,122557.4922,112194.1953,131817.2656,141279.4688,4235.1860,3295.0940,3946.8486,76861.4141,117631.9531,159480.8750,160.139923
2230.4583,1959.1974,3668.7258,3902.6367,143109.2344,156344.0313,171562.5313,129070.1641,3830.7090,3814.7498,3795.1025,4200.2280,122432.1250,112508.0391,131671.2344,142475.1250,4235.2310,4157.7817,4122.0864,76582.9063,118341.8672,159294.0781,160.143921
-2503.3281,-2486.7878,1775.6226,3828.8313,143061.7813,156574.8750,171543.4375,130016.5156,3605.0903,3808.8489,1480.4901,4327.7671,122319.6719,112760.6563,131556.0156,143499.6250,4199.9375,4654.1694,4259.6387,76327.2734,118876.3828,159138.2969,160.147919
-381.4549,-251.8147,2724.6328,3869.1316,143077.3750,156461.0938,171546.0313,129550.5313,3735.4458,3826.4622,2768.8894,4256.2861,122358.1172,112639.3516,131618.1563,143076.6250,4173.9199,4367.8438,4186.2583,76415.7813,118549.4688,159209.1250,160.151917
4296.8545,3949.2849,4165.7837,3954.0459,143131.4688,156123.5781,171557.5156,128227.9297,4047.6326,3812.9839,4527.7705,4059.9260,122497.9297,112272.2031,131768.8750,141670.6563,4198.8423,3657.0581,3991.1050,76745.7188,117771.0938,159418.7188,160.155914
4979.5439,4450.1206,4340.5747,3969.9602,143143.9219,156035.5313,171561.0938,127885.4141,4111.7148,3797.8965,4750.2373,4014.8425,122539.3672,112174.0156,131797.8438,141252.5781,4231.2520,3460.2959,3943.4065,76853.1641,117616.0156,159471.4219,160.159912
2245.9255,1999.7882,3623.8435,3901.2957,143100.7344,156334.5938,171556.5469,129048.0859,3831.4241,3816.8284,3761.6196,4197.6797,122424.0313,112496.7500,131663.1406,142457.2344,4231.0288,4154.9878,4117.6606,76576.2891,118324.7422,159286.5469,160.163910
-2509.8997,-2486.2292,1760.0433,3831.7371,143057.1563,156570.2500,171541.3438,130003.4609,3608.2644,3819.3318,1476.1091,4331.0527,122314.3047,112753.7734,131550.2500,143490.2188,4198.1938,4652.0908,4257.9180,76320.9219,118863.3750,159130.6719,160.167908
-442.4528,-270.9255,2782.9038,3860.4590,143061.2813,156447.7500,171534.1719,129534.9688,3726.9744,3810.5923,2804.8755,4251.3242,122342.7578,112625.3438,131601.2969,143062.6406,4173.7188,4371.5762,4187.3535,76407.7578,118540.4844,159199.1719,160.171906
4278.0566,3939.6289,4165.9404,3950.8718,143120.6250,156115.6719,171550.1719,128217.6719,4044.5481,3810.9500,4525.2446,4059.5461,122486.5703,112262.7266,131756.9063,141663.8125,4196.4507,3629.1633,3990.1663,76735.4375,117760.2500,159406.6875,160.175903
4985.8472,4453.4507,4344.6870,3972.6423,143138.7344,156029.3906,171558.5938,127870.3281,4114.7100,3807.0608,4755.5347,4017.6812,122533.4219,112166.1250,131791.3750,141240.9063,4230.9839,3355.2427,3941.8865,76846.5469,117601.0859,159462.4375,160.179901
2293.5347,2014.6073,3651.2468,3895.9983,143087.6563,156320.4688,171547.3906,129022.2891,3826.6855,3804.0432,3783.8372,4192.8071,122413.1250,112482.4453,131651.0156,142433.4844,4232.4370,4145.6450,4117.6606,76573.7422,118311.2422,159281.8281,160.183899
-2492.5771,-2482.7422,1719.8773,3832.4746,143050.2188,156564.0469,171537.9688,129988.9375,3591.4783,3816.7390,1435.7419,4332.3491,122308.4766,112746.7969,131543.7656,143479.0000,4200.2725,4654.4375,4259.6611,76318.9766,118855.2656,159127.2031,160.187897
-503.2942,-369.8766,2711.6018,3865.3765,143059.1094,156447.8594,171534.9063,129531.5469,3725.0522,3821.9917,2769.3364,4257.7388,122340.3906,112624.3125,131598.7031,143064.5313,4174.2554,4375.9575,4188.9624,76403.5547,118536.0547,159195.1250,160.191895
4252.8438,3913.9692,4152.6411,3947.2732,143109.6719,156107.3438,171543.1563,128206.5859,4040.5693,3803.1267,4516.3037,4058.3167,122476.8516,112254.2344,131746.1875,141656.6094,4197.4116,3660.4109,3992.4907,76730.5000,117754.7734,159401.2656,160.195892
4993.5137,4461.5869,4349.3809,3976.2859,143134.5469,156025.6250,171557.7031,127857.4063,4119.9180,3810.1230,4761.0557,4021.6375,122530.0469,112161.0234,131787.3750,141231.4531,4233.2412,3430.1433,3945.8875,76845.5156,117592.1641,159459.3125,160.199890
2373.8445,2095.8784,3676.6606,3902.6592,143085.7969,156316.7656,171548.1406,129006.0625,3835.6934,3817.1191,3813.3416,4198.5962,122410.9531,112476.6563,131648.3750,142420.7031,4232.9956,4143.1641,4117.9956,76570.6797,118296.0469,159275.9375,160.203888
-2454.0874,-2440.3857,1775.3542,3826.8867,143036.9375,156550.9219,171528.2813,129967.6328,3605.0681,3809.0276,1489.7213,4327.8564,122296.4219,112732.8984,131530.4844,143460.0781,4198.5962,4652.4263,4257.8062,76312.0469,118841.2891,159118.5469,160.207886
-594.6905,-432.3498,2751.6338,3860.6826,143046.9375,156438.4844,171526.3438,129519.9531,3726.0581,3817.2532,2778.1877,4256.1294,122328.2109,112613.6484,131585.7500,143055.9844,4171.4614,4377.3433,4187.4873,76393.9219,118526.3984,159184.6406,160.211884
4217.1035,3881.2908,4158.9443,3949.8660,143104.4688,156104.3125,171540.7969,128200.5469,4042.0669,3813.3416,4518.2036,4062.5188,122470.3203,112249.1797,131739.4375,141654.9844,4194.9976,3661.0815,3991.4849,76721.9609,117745.5000,159392.4063,160.215881
4985.5117,4452.2217,4342.9663,3968.5073,143119.0156,156010.2344,171545.7500,127832.7031,4113.2349,3798.9917,4755.7583,4014.0825,122515.5625,112144.5781,131772.0938,141209.6719,4229.0171,3430.3892,3941.0818,76836.6250,117575.5156,159449.6719,160.219879
2281.2861,2001.3751,3696.0620,3899.7087,143074.7656,156305.2031,171540.5156,128982.0547,3833.8828,3811.7322,3829.8372,4194.6621,122400.3125,112462.9297,131637.2656,142398.5938,4232.0347,4142.0239,4116.0288,76564.7109,118278.7891,159267.3281,160.223877
-2487.9055,-2464.4363,1815.2745,3831.0442,143032.4688,156546.5313,171526.6250,129955.2031,3591.2324,3818.5496,1522.6008,4331.8574,122290.5234,112725.9688,131524.2500,143450.1094,4197.6128,4651.2412,4256.8003,76305.0781,118827.3203,159108.8750,160.227875
-593.1929,-406.2206,2751.9019,3855.7651,143034.2344,156428.3281,171517.5313,129507.2578,3714.9045,3810.0781,2771.7727,4253.1343,122315.6484,112602.5625,131572.0469,143045.8438,4169.8521,4379.4443,4187.4429,76384.9844,118516.8984,159174.2500,160.231873
4217.1479,3892.7573,4156.5972,3948.9048,143095.8125,156099.0781,171536.0469,128192.5703,4041.8210,3811.8218,4514.4038,4063.8376,122461.8281,112242.5859,131730.4063,141650.9531,4193.9473,3602.1624,3993.4519,76715.6563,117739.2422,159385.2344,160.235870
4994.9888,4461.9668,4349.7612,3974.2295,143116.5313,156007.4219,171545.6563,127820.4609,4119.3145,3814.1238,4763.5591,4019.6929,122512.1641,112139.4609,131768.7344,141201.9531,4225.2173,3348.3806,3938.9807,76830.5234,117561.6328,159442.1563,160.239868
2353.9514,2073.1912,3686.4507,3894.4114,143061.7969,156291.1250,171530.8594,128955.6797,3831.4465,3804.6245,3827.5796,4189.6558,122389.2734,112448.2891,131625.5313,142376.0469,4228.2568,4133.4634,4111.9834,76559.1484,118262.4297,159260.7969,160.243866
-2469.6890,-2435.1555,1703.4934,3828.2949,143022.1719,156537.5469,171519.9219,129937.2813,3602.8105,3814.5039,1414.5748,4330.3374,122281.8047,112715.6875,131514.9375,143435.9375,4196.7188,4650.5039,4256.0181,76300.5625,118816.7031,159103.4688,160.247864
-671.3793,-418.6035,2661.3103,3862.9177,143032.8594,156429.3281,171518.9063,129504.9531,3720.6711,3826.8867,2652.3921,4262.9023,122313.0313,112601.2422,131569.3438,143048.2813,4168.9580,4382.5957,4187.6216,76378.4766,118509.6406,159166.8281,160.251862
4176.2666,3859.5427,4150.2939,3941.0371,143079.7188,156085.5938,171523.9531,128176.9688,4032.4111,3801.9199,4504.1670,4058.5850,122446.1172,112228.3047,131713.6563,141638.3750,4190.4824,3671.2961,3990.0769,76703.9844,117726.9453,159372.6875,160.255859
4989.8701,4456.8931,4344.0166,3967.4121,143101.5625,155993.5313,171534.7500,127797.7266,4114.5762,3801.7410,4758.5747,4013.2109,122498.4219,112123.9453,131754.1406,141181.4531,4224.9487,3457.3455,3936.9468,76822.4297,117545.7188,159431.5625,160.259857
2336.6514,2059.2214,3727.6450,3903.4861,143062.0938,156290.0781,171533.5625,128942.1328,3841.8848,3822.5728,3867.1646,4196.2046,122388.4063,112444.0000,131624.7031,142365.7500,4229.4863,4138.5371,4112.0054,76555.1250,118246.5156,159253.7344,160.263855
-2461.8210,-2436.7200,1835.9052,3826.5515,143012.2188,156527.3906,171513.5156,129919.4844,3606.6997,3812.3804,1548.8417,4328.2588,122272.3750,112704.4219,131504.4531,143420.0313,4197.1655,4650.4146,4255.9063,76294.7500,118803.6563,159095.5313,160.267853
-631.6826,-448.2866,2713.9263,3856.5923,143019.2031,156418.9063,171509.6406,129492.1484,3720.7830,3815.4204,2728.3879,4257.2920,122300.4922,112590.0938,131555.8438,143037.8750,4169.3379,4386.6860,4188.8511,76371.2109,118502.2188,159158.8125,160.271851
4194.4834,3873.3784,4155.7705,3951.8777,143082.5781,156091.1250,171529.6094,128178.9609,4043.5198,3824.0928,4511.2300,4069.6714,122447.2813,112231.0781,131715.2969,141645.6094,4191.6895,3623.9553,3993.4966,76699.2500,117721.3359,159367.3125,160.275848
4996.2407,4463.2856,4348.2856,3970.1838,143096.4375,155988.0313,171532.7969,127783.5547,4118.1074,3807.1948,4763.7378,4015.9602,122493.6328,112117.2656,131749.0156,141170.7969,4226.7373,3403.2542,3938.4219,76819.4766,117535.1875,159427.8750,160.279846
2377.6890,2097.4653,3680.5723,3893.7407,143044.4063,156272.1875,171519.9219,128911.9844,3834.9109,3804.0432,3827.1326,4186.6602,122373.2266,112425.4453,131608.5938,142337.6719,4227.3628,4137.1738,4108.8765,76548.5313,118228.9453,159245.2500,160.283844
-2461.7092,-2423.3760,1708.8579,3830.0830,143007.3281,156523.2500,171511.2500,129906.2813,3605.6716,3822.6399,1427.8517,4332.0586,122266.3828,112697.2266,131498.5000,143410.0781,4194.5059,4647.4194,4253.1343,76286.5703,118788.3672,159084.9219,160.287842
