Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp
3510.2966,3237.9182,3731.1765,3675.7666,121621.6250,137981.6563,157872.0156,103518.5000,3815.3086,3624.9612,4132.0776,3836.4534,103418.8828,90613.2734,110025.6797,116751.6094,3861.3308,3502.5405,3781.4456,55497.3438,93822.8750,141534.9063,218.823914
2354.0857,1986.0195,3368.4524,3643.8484,121603.5234,138108.1875,157875.0156,104009.1016,3672.4585,3621.7424,3620.8484,3927.0449,103381.4219,90746.0469,109958.1484,117181.6797,3903.5532,3825.8586,3864.1470,55413.7266,94185.5781,141455.8906,218.827911
-2335.6230,-2400.2644,691.4288,3567.2937,121559.0859,138376.6094,157868.6406,105087.9063,3363.9597,3625.4529,693.3734,4080.6460,103264.4766,91038.6953,109835.4375,118335.1406,3878.4746,4433.0659,4025.9736,55135.7148,94804.1172,141282.4063,218.831909
-1418.4640,-1344.3904,1510.3521,3581.5986,121554.1016,138300.3594,157856.9531,104807.6406,3470.3987,3618.0320,1736.2164,4025.2361,103271.7813,90961.3359,109863.6953,118108.3359,3846.8022,4247.2334,3980.6221,55173.1797,94591.1484,141320.8594,218.835907
3482.5359,3215.2537,3747.0686,3674.8279,121613.4219,137977.0938,157867.0781,103515.7500,3813.6768,3621.1836,4131.3623,3836.2522,103412.7969,90608.4688,110018.3906,116748.3906,3861.9119,3497.3325,3784.3513,55492.3828,93818.7422,141529.3125,218.839905
4724.3315,4215.4048,4089.7209,3713.8315,121645.5859,137843.7188,157877.8594,102970.9766,3932.2305,3620.2224,4528.8433,3766.7158,103486.0703,90459.1641,110080.9531,116115.2734,3896.6018,2932.9512,3707.1709,55653.6719,93538.9609,141619.6250,218.843903
2374.0010,2009.3994,3354.6167,3640.9202,121594.0234,138099.3594,157868.2344,103996.2266,3673.3525,3615.8862,3640.8755,3923.8933,103375.2969,90737.9063,109950.6875,117168.4922,3904.3801,3792.3757,3864.7729,55411.0664,94177.1484,141452.5781,218.847900
-2356.7456,-2425.3206,589.5049,3567.8523,121550.7500,138370.2344,157862.8281,105078.9688,3316.9541,3622.0330,649.3405,4079.4390,103258.6641,91032.0547,109828.7109,118325.7969,3878.6086,4432.7529,4026.2644,55131.2461,94796.0469,141276.6094,218.851898
3490.0237,3227.8823,3722.0347,3671.1846,121603.3438,137969.6250,157859.7969,103510.4531,3810.4358,3617.0486,4124.1426,3834.0393,103404.6406,90601.3594,110008.6875,116742.2891,3862.3142,3511.3472,3785.2007,55486.3242,93813.0859,141522.2500,218.855896
4718.7886,4209.5933,4085.0271,3710.1213,121635.0391,137835.2188,157869.9219,102960.7109,3932.4316,3615.7969,4525.0659,3763.3408,103477.8906,90450.6484,110071.5156,116104.4531,3894.7466,3031.9917,3706.0085,55647.2148,93529.2188,141611.8438,218.859894
2407.5957,2038.7697,3401.9578,3652.0962,121597.1953,138102.5469,157872.7344,103994.7500,3685.3333,3635.6453,3653.3479,3933.3257,103379.0078,90739.8984,109953.7891,117167.4141,3906.6155,3819.7341,3867.4998,55410.4180,94170.0859,141450.4688,218.863892
-2303.2131,-2366.4014,707.7233,3565.7737,121541.1406,138361.7813,157855.9688,105068.7969,3380.7236,3616.8027,713.2218,4077.0027,103251.8203,91024.2578,109820.2422,118314.5078,3879.1003,4432.7754,4027.0913,55127.9844,94789.3438,141272.8281,218.867889
-1488.9614,-1420.8109,1466.2968,3583.7891,121542.0078,138293.6406,157849.5313,104803.1016,3464.8108,3622.7258,1706.1533,4028.8794,103262.3281,90953.7188,109852.2500,118102.6797,3847.1821,4251.6592,3982.9465,55162.1602,94580.1328,141307.4063,218.871887
3434.1890,3162.1460,3740.6538,3677.0854,121601.7344,137970.6250,157860.0000,103512.6250,3815.5544,3631.8008,4130.2891,3840.5659,103403.0313,90601.0234,110006.6094,116744.9453,3860.3696,3528.4685,3784.9548,55478.7695,93805.5547,141513.0938,218.875885
4716.1733,4208.3638,4081.2273,3706.3215,121624.3516,137825.5156,157861.9844,102950.2969,3928.3413,3610.2759,4521.9365,3759.9209,103469.1016,90441.1641,110061.2813,116092.2734,3894.0762,3115.2073,3705.3157,55641.0664,93519.8281,141604.3125,218.879883
2365.4626,1998.3800,3306.7839,3643.1777,121582.1328,138088.7969,157860.8594,103977.7656,3678.1582,3620.1777,3605.6938,3924.6086,103366.9375,90726.1719,109940.1563,117147.8125,3904.6709,3828.0491,3865.2424,55404.0508,94158.5781,141442.7344,218.883881
-2369.9331,-2443.7385,538.4088,3572.3450,121541.3203,138363.2188,157857.5781,105067.8125,3329.9404,3633.7900,611.0073,4083.3506,103252.0703,91023.7656,109819.9063,118313.0547,3878.0945,4431.4121,4026.2866,55122.6406,94780.4219,141266.0625,218.887878
-1498.1033,-1417.3688,1442.3804,3578.9836,121530.6797,138284.4063,157840.7031,104795.6563,3395.1404,3620.3120,1686.1932,4025.2808,103252.4688,90944.4844,109840.8906,118094.3906,3842.2200,4248.5972,3978.9902,55152.1445,94570.4766,141297.2031,218.891876
3420.5544,3161.5200,3724.7839,3661.5286,121580.2109,137952.2969,157842.0000,103497.1797,3800.8247,3608.1526,4114.7773,3827.1104,103384.5469,90583.8359,109986.2266,116727.7578,3854.6028,3481.0381,3779.7468,55465.9414,93793.9766,141499.8125,218.895874
4718.3413,4210.6885,4082.4565,3708.6238,121619.4375,137822.0313,157858.8281,102944.9531,3931.0906,3619.2837,4524.3950,3761.4856,103464.3906,90436.0234,110056.0938,116086.6172,3890.3433,2986.7742,3702.0298,55631.9023,93507.2031,141593.5156,218.899872
2391.9048,2039.6637,3360.3164,3645.4575,121577.1719,138083.9063,157858.0313,103969.9141,3682.0920,3626.1011,3655.4937,3926.1509,103363.2266,90720.7188,109935.4219,117139.0313,3904.7603,3825.5679,3865.1082,55398.8203,94147.8438,141435.7969,218.903870
-2339.7805,-2397.1797,639.3940,3562.8904,121525.1328,138348.4688,157845.0156,105052.3906,3388.9714,3613.9863,711.9924,4074.5664,103239.6406,91010.5078,109805.3516,118295.3281,3879.2122,4432.3062,4027.4712,55117.9023,94772.8047,141260.6250,218.907867
-1494.5046,-1361.1989,1423.3143,3587.0525,121531.5469,138287.7344,157843.7656,104800.2422,3471.7400,3631.5771,1608.5879,4033.7075,103254.2813,90947.2813,109841.6797,118098.4141,3848.2998,4256.3530,3985.6064,55152.1445,94570.3594,141296.4844,218.911865
3420.2861,3172.2488,3739.8491,3673.0398,121584.5859,137958.9688,157848.2969,103506.0313,3811.5757,3626.5034,4111.4019,3839.1802,103389.2656,90589.8281,109989.9609,116736.6563,3861.2190,3521.4949,3786.9888,55467.2383,93796.1641,141500.9063,218.915863
4715.9272,4210.9565,4080.1990,3706.1873,121610.7656,137815.2031,157853.4688,102937.5547,3929.8835,3608.5996,4522.3613,3760.1892,103459.3828,90430.4844,110049.0781,116077.7891,3896.6689,3066.8157,3708.4001,55633.4883,93506.4609,141594.7656,218.919861
2418.5481,2109.9375,3350.8616,3645.0776,121570.0156,138077.4219,157853.0625,103959.5938,3681.1758,3625.0281,3648.6763,3925.7039,103357.9922,90713.9063,109928.9141,117127.4766,3905.5203,3824.2939,3865.4883,55395.1523,94138.1875,141429.9375,218.923859
-2322.4355,-2364.7698,672.1393,3565.6172,121520.7734,138344.9531,157842.3750,105047.2969,3388.7478,3621.8318,758.9088,4077.4944,103235.8438,91005.8828,109800.5234,118288.8438,3878.3403,4431.0767,4026.6443,55111.9336,94762.8125,141251.8594,218.927856
-1491.9119,-1401.2979,1439.8770,3578.0225,121515.9688,138275.0000,157831.5156,104789.6875,3468.9236,3615.5732,1679.3983,4026.3984,103241.3828,90935.0547,109826.7656,118085.4922,3846.9138,4257.1802,3985.0923,55144.4570,94562.9375,141287.0781,218.931854
3417.0898,3166.0352,3725.2981,3668.3457,121573.4609,137950.8750,157840.0156,103499.5000,3807.0830,3620.3342,4113.1904,3835.9392,103379.8984,90581.5156,109979.3203,116729.1875,3859.1179,3498.2937,3785.9382,55459.4375,93788.6797,141492.1406,218.935852
4715.3237,4208.9229,4079.4390,3705.8745,121603.5859,137808.8750,157848.1719,102930.1797,3928.7883,3613.9194,4522.8306,3759.8762,103452.8750,90423.4453,110041.6797,116069.9453,3892.5562,2981.4097,3704.4216,55624.5703,93494.3516,141584.6094,218.939850
2431.7803,2075.9854,3349.1406,3638.2156,121556.8984,138065.0156,157842.8438,103944.0156,3675.5430,3613.3381,3646.9329,3918.8865,103347.8672,90702.0547,109917.2031,117110.3984,3903.9109,3818.3037,3863.4766,55389.8789,94128.0625,141424.4219,218.943848
-2315.1265,-2379.0750,589.5943,3559.2917,121511.8984,138337.5313,157836.0781,105037.8594,3358.1931,3619.4849,679.8506,4075.0359,103229.1563,90998.4375,109792.4609,118278.6328,3877.3347,4429.3335,4025.6384,55106.7500,94754.5391,141246.4531,218.947845
-1465.9167,-1382.3883,1337.1036,3577.8884,121510.7578,138271.6563,157828.2500,104788.2344,3461.1453,3624.9612,1574.1439,4028.2537,103236.5156,90931.2734,109820.7969,118083.5000,3844.5669,4256.7109,3983.5500,55135.8047,94554.6484,141277.4375,218.951843
3419.7498,3163.9563,3707.7520,3664.0989,121562.4141,137942.6719,157832.0156,103494.4531,3802.8362,3612.5334,4089.3633,3832.8994,103370.8438,90573.7109,109968.5234,116722.5469,3859.5203,3521.2266,3787.3242,55452.5508,93783.1328,141484.1406,218.955841
4717.6934,4211.5156,4079.9978,3706.2319,121597.4219,137804.3594,157844.5313,102924.0156,3931.0234,3613.2935,4523.9927,3760.4797,103448.5391,90418.5000,110036.2500,116062.6328,3893.9866,2979.7556,3706.7686,55621.2422,93487.6875,141579.7188,218.959839
2485.6926,2131.1494,3357.5449,3645.0776,121556.8984,138064.8438,157844.2813,103940.4141,3683.7908,3626.6150,3661.2156,3924.8320,103348.4688,90701.0547,109917.0703,117106.0859,3905.2520,3785.4019,3865.2424,55387.7109,94120.2656,141420.8438,218.963837
-2288.8408,-2358.9807,601.8207,3561.3928,121503.6328,138330.4531,157830.3750,105029.4141,3377.6167,3613.1816,702.7165,4073.6724,103223.2109,90991.7813,109785.1484,118268.5313,3879.1897,4431.0542,4027.6501,55104.1328,94748.6172,141242.8438,218.967834
-1610.7113,-1524.6348,1342.2445,3578.0000,121503.5000,138267.3906,157823.5781,104784.8203,3458.7534,3620.5354,1625.3070,4028.7454,103231.2578,90926.7578,109814.5156,118079.4375,3846.0869,4260.1084,3985.8970,55132.4961,94551.5156,141273.8125,218.971832
3344.8491,3102.9360,3698.5430,3668.7480,121561.1641,137943.7656,157832.3906,103497.6250,3807.2395,3624.9387,4103.4448,3839.4485,103369.2578,90573.6484,109966.1719,116725.5625,3860.5037,3533.5425,3789.4922,55447.7031,93778.9531,141478.0938,218.975830
4712.7310,4205.9053,4076.8015,3703.3486,121587.8516,137796.3281,157837.5313,102915.2266,3929.1460,3608.0854,4521.6011,3758.1775,103440.6094,90410.1875,110026.7500,116052.1719,3894.8359,3059.0820,3707.5508,55616.3906,93480.0469,141573.4844,218.979828
2364.7251,1989.3945,3324.2854,3641.8589,121547.3047,138056.2813,157837.1563,103927.4688,3681.5557,3621.8542,3666.6023,3921.4346,103341.3203,90691.8203,109908.7109,117092.0938,3904.2461,3809.3406,3863.3647,55382.3477,94108.9063,141413.9375,218.983826
-2367.8320,-2448.2759,603.0724,3561.4375,121501.1250,138328.5000,157829.3125,105025.5469,3361.5459,3627.5540,747.5093,4077.4050,103221.0859,90988.6719,109782.1094,118264.3047,3877.0439,4428.2383,4025.4150,55097.2266,94738.0859,141234.6094,218.987823
-1554.6085,-1475.5951,1365.6022,3572.4121,121493.0781,138259.2188,157815.8750,104778.6953,3459.4465,3616.2214,1634.2253,4025.7502,103222.7656,90919.0469,109804.3516,118071.9453,3845.0811,4261.0024,3985.6511,55125.8164,94545.2344,141266.6563,218.991821
3368.9666,3118.3811,3702.3206,3664.5459,121549.9688,137935.8438,157824.2500,103491.2578,3802.5681,3617.3169,4097.1865,3835.8052,103360.6328,90566.0000,109956.5156,116718.9922,3856.9722,3461.1899,3787.8606,55440.3047,93772.4453,141471.0938,218.995819
3368.9666,3118.3811,3702.3206,3664.5459,121549.9688,137935.8438,157824.2500,103491.2578,3802.5681,3617.3169,4097.1865,3835.8052,103360.6328,90566.0000,109956.5156,116718.9922,3856.9722,3461.1899,3787.8606,55440.3047,93772.4453,141471.0938,218.999817
4718.1851,4211.3589,4081.5625,3708.9143,121586.1563,137795.6563,157837.6250,102913.3984,3932.7000,3621.3625,4527.4800,3763.0950,103439.6250,90408.9141,110025.3828,116050.9688,3891.3716,2898.0376,3705.8967,55610.3555,93471.2813,141567.4219,219.003815
4718.1851,4211.3589,4081.5625,3708.9143,121586.1563,137795.6563,157837.6250,102913.3984,3932.7000,3621.3625,4527.4800,3763.0950,103439.6250,90408.9141,110025.3828,116050.9688,3891.3716,2898.0376,3705.8967,55610.3555,93471.2813,141567.4219,219.007813
2453.7297,2085.3953,3374.6216,3638.5732,121536.5078,138045.6875,157828.9688,103914.2422,3679.9463,3615.0146,3673.0173,3917.4336,103332.8672,90681.7578,109898.6719,117077.0703,3903.4639,3780.2163,3862.6719,55377.4727,94098.6719,141407.9063,219.011810
-2306.0964,-2378.8738,579.2007,3559.8953,121488.1172,138317.4219,157819.2500,105012.4688,3338.5234,3614.4780,683.3822,4072.2195,103210.6719,90977.2500,109770.2656,118249.2656,3876.1946,4426.7183,4024.4985,55090.8125,94727.6953,141226.1563,219.015808
-2306.0964,-2378.8738,579.2007,3559.8953,121488.1172,138317.4219,157819.2500,105012.4688,3338.5234,3614.4780,683.3822,4072.2195,103210.6719,90977.2500,109770.2656,118249.2656,3876.1946,4426.7183,4024.4985,55090.8125,94727.6953,141226.1563,219.019806
-1637.2429,-1550.0487,1287.4828,3581.7776,121493.5078,138261.8438,157817.9063,104782.4922,3395.5874,3630.6831,1578.4578,4034.4004,103222.6094,90919.7188,109803.5703,118075.2344,3846.0422,4263.8188,3987.0818,55120.0938,94538.9609,141258.5781,219.023804
-1637.2429,-1550.0487,1287.4828,3581.7776,121493.5078,138261.8438,157817.9063,104782.4922,3395.5874,3630.6831,1578.4578,4034.4004,103222.6094,90919.7188,109803.5703,118075.2344,3846.0422,4263.8188,3987.0818,55120.0938,94538.9609,141258.5781,219.027802
3321.1785,3082.0371,3696.1067,3664.5459,121543.2813,137931.5156,157820.2344,103489.8672,3800.7129,3616.7581,4102.0815,3837.6602,103355.1094,90561.7969,109949.2969,116716.0000,3861.2190,3540.3149,3791.6379,55436.5938,93769.3438,141465.6406,219.031799
4716.1284,4209.4590,4079.1709,3706.4778,121577.3047,137788.6875,157831.6563,102904.6328,3933.1023,3613.0701,4525.7363,3761.4185,103433.6094,90402.0547,110017.8281,116040.7969,3896.4900,3073.1189,3709.5847,55609.1953,93466.6797,141564.7031,219.035797
4716.1284,4209.4590,4079.1709,3706.4778,121577.3047,137788.6875,157831.6563,102904.6328,3933.1023,3613.0701,4525.7363,3761.4185,103433.6094,90402.0547,110017.8281,116040.7969,3896.4900,3073.1189,3709.5847,55609.1953,93466.6797,141564.7031,219.039795
2403.7737,2030.5219,3360.5623,3649.7715,121540.9375,138050.7188,157834.6250,103914.9766,3692.8657,3636.4722,3702.8123,3927.9836,103337.5391,90684.9766,109903.0547,117078.2344,3906.4812,3810.0334,3865.1082,55376.3555,94091.9453,141404.9531,219.043793
-2342.2168,-2422.5266,652.4250,3563.3821,121485.1484,138315.3438,157818.3906,105009.0938,3388.1443,3620.4907,802.8076,4075.7510,103209.1094,90975.1250,109767.3984,118245.0625,3879.1675,4429.6685,4027.7395,55089.6953,94723.7188,141224.5313,219.047791
-2342.2168,-2422.5266,652.4250,3563.3821,121485.1484,138315.3438,157818.3906,105009.0938,3388.1443,3620.4907,802.8076,4075.7510,103209.1094,90975.1250,109767.3984,118245.0625,3879.1675,4429.6685,4027.7395,55089.6953,94723.7188,141224.5313,219.051788
-1591.4889,-1513.9507,1352.7946,3574.6919,121479.9141,138251.1406,157807.7344,104773.1953,3456.0042,3615.3274,1623.8094,4028.2090,103212.5703,90910.2188,109791.6094,118064.3672,3846.9363,4266.4336,3988.9817,55116.1133,94535.5625,141255.2813,219.055786
3342.3232,3093.5483,3708.4673,3672.7490,121544.5156,137935.5781,157823.2656,103495.5938,3809.0947,3631.3984,4105.0767,3846.0869,103356.8281,90564.9297,109950.5313,116722.3438,3862.2024,3490.7834,3795.2366,55433.3320,93767.3516,141462.9375,219.059784
4716.4414,4210.0405,4079.0815,3707.0813,121571.2422,137783.6094,157827.5781,102899.5156,3932.7893,3616.6462,4526.4741,3762.2231,103428.1797,90396.5547,110011.2813,116034.5859,3894.0984,3038.2056,3708.9812,55602.6211,93457.9844,141557.7344,219.063782
2463.9221,2096.8840,3354.1697,3638.5957,121523.3438,138033.8125,157820.4063,103895.7734,3681.0193,3613.8970,3665.7083,3917.1206,103323.3516,90669.0234,109886.8281,117055.6797,3905.5425,3821.4553,3864.1248,55370.8555,94081.4141,141398.6250,219.067780
-2306.7224,-2379.9243,551.9316,3566.0195,121481.4141,138313.1094,157816.9063,105005.9688,3354.1475,3625.7881,675.3132,4078.9473,103206.6094,90972.0625,109763.9844,118240.6563,3879.8828,4430.4731,4028.7454,55085.6484,94717.0313,141219.5000,219.071777
-1608.1855,-1524.3666,1297.5858,3579.6094,121478.4609,138252.1250,157808.3594,104777.3984,3407.6797,3626.6150,1564.9349,4034.4451,103211.3906,90910.4219,109789.4375,118067.7422,3847.8079,4270.3677,3991.1497,55111.2188,94532.2109,141249.6719,219.075775
-1608.1855,-1524.3666,1297.5858,3579.6094,121478.4609,138252.1250,157808.3594,104777.3984,3407.6797,3626.6150,1564.9349,4034.4451,103211.3906,90910.4219,109789.4375,118067.7422,3847.8079,4270.3677,3991.1497,55111.2188,94532.2109,141249.6719,219.079773
3321.4468,3078.4163,3700.1299,3660.5674,121526.2500,137920.7813,157808.7344,103484.6172,3796.6448,3611.7959,4094.1912,3836.0286,103341.5000,90550.9141,109933.2969,116709.0000,3860.0566,3530.6367,3793.1804,55424.1211,93759.9531,141453.2031,219.083771
4711.8369,4207.9614,4074.8794,3705.0474,121562.7969,137777.4063,157821.9219,102893.5000,3931.6494,3615.1487,4522.7861,3760.9490,103421.3203,90389.7813,110003.5000,116026.9844,3894.9702,3001.5039,3708.5789,55596.8555,93450.4297,141550.9844,219.087769
-2291.0984,-2362.6240,580.5195,3557.2354,121465.9688,138299.7969,157804.8906,104993.3125,3392.3464,3610.9912,714.5629,4070.8337,103193.7969,90959.3672,109749.5859,118224.6094,3878.3181,4429.5791,4027.9182,55079.3242,94709.1641,141212.5000,219.091766
-1567.3490,-1498.7068,1195.4607,3573.3955,121465.4063,138242.5625,157798.3438,104771.1406,3460.9216,3620.2224,1484.6251,4029.1477,103199.5859,90900.4297,109776.5625,118058.9609,3843.6506,4269.2500,3988.2217,55101.2969,94524.0469,141239.2813,219.095764
4703.2764,4200.1387,4066.8550,3698.6323,121550.2578,137766.9375,157812.6094,102884.2266,3928.3413,3605.7832,4515.2534,3755.6069,103410.8359,90379.6328,109991.7422,116014.6953,3893.2490,3075.0635,3708.6013,55590.1055,93442.1328,141543.0000,219.099762
-2265.8633,-2345.6814,550.4340,3558.4646,121463.6016,138299.0469,157804.5156,104993.6016,3376.7227,3621.3848,679.0236,4075.1475,103191.0703,90957.1563,109746.3906,118222.6406,3878.3853,4431.1436,4028.8125,55073.8242,94702.1953,141205.3750,219.103760
3294.6694,3068.8721,3669.1504,3659.0476,121512.1016,137913.6563,157800.1094,103486.3125,3797.0024,3617.2498,4065.5139,3837.8167,103328.3750,90542.5781,109918.9219,116707.4141,3856.5476,3538.3481,3793.4485,55409.4375,93750.7266,141438.3438,219.107758
4702.3599,4204.6758,4066.6538,3702.0969,121548.2031,137766.9844,157812.1563,102885.4141,3930.4199,3615.3721,4515.7900,3759.2727,103407.6563,90377.4453,109988.2578,116014.6016,3892.8020,2979.2415,3709.0259,55584.3594,93436.1641,141537.7500,219.111755
2479.4565,2133.6528,3335.2378,3643.1331,121530.4531,138042.0000,157823.8281,103890.8594,3693.3799,3619.5073,3677.0405,3920.7864,103313.0859,90655.9922,109874.1953,117042.5781,3920.6299,3800.1987,3882.6321,55357.5352,94056.7422,141381.6875,219.115753
-1604.7434,-1526.6912,1110.1440,3590.3381,121511.0781,138286.8906,157827.2500,104807.8438,3483.0945,3640.6074,1492.8506,4047.6326,103206.7656,90910.1094,109782.0859,118087.9922,3877.2229,4304.4541,4029.4158,55095.7734,94521.5938,141230.6719,219.119751
3299.2068,3068.8049,3644.8765,3673.9561,121562.4844,137959.4844,157830.7813,103520.5391,3813.9226,3626.7046,4062.7424,3852.8147,103339.3750,90554.4688,109929.0938,116736.3203,3890.9468,3607.4150,3833.8157,55410.0391,93752.5547,141436.6250,219.123749
4699.4766,4204.0947,4066.8774,3715.6868,121597.1250,137810.5469,157841.2188,102914.3359,3946.6250,3623.9553,4524.6187,3772.8403,103417.9844,90387.2813,109998.3594,116038.7656,3922.8428,3226.8989,3744.8335,55583.7109,93433.5703,141534.6406,219.127747
2522.0366,2148.5613,3341.8315,3655.0466,121557.1172,138063.7188,157840.0938,103906.0781,3706.8801,3640.4956,3679.8569,3932.6328,103319.4375,90661.9375,109880.6797,117054.8281,3931.5151,3849.7974,3897.0042,55354.3633,94050.7266,141377.3281,219.131744
-2261.2366,-2331.5999,435.8366,3568.7913,121502.6484,138333.4688,157825.4219,105014.8594,3426.7905,3626.5703,659.7341,4083.7754,103191.6953,90957.2500,109745.3828,118235.5391,3906.1907,4457.1836,4063.3010,55067.2773,94693.1641,141197.3906,219.135742
3179.6025,2964.9365,3642.7979,3675.6995,121561.3438,137960.0625,157829.8125,103527.5547,3815.8450,3640.6296,4067.6597,3857.8215,103335.0625,90553.3750,109924.8438,116741.7266,3885.7166,3611.4160,3830.7090,55400.9219,93747.3672,141427.2813,219.139740
4688.1890,4199.1328,4056.8638,3708.6685,121586.6250,137800.3125,157832.1875,102907.9453,3940.9700,3616.9146,4515.1641,3768.1462,103406.5234,90377.0391,109985.9766,116028.4844,3919.6912,3257.0066,3742.2854,55576.1563,93425.7266,141525.9219,219.143738
2416.3577,2077.6169,3259.7559,3647.3352,121546.1016,138053.6406,157830.8438,103896.4453,3702.2981,3628.8057,3638.9309,3926.8213,103308.3281,90650.9375,109868.8750,117041.1094,3928.5647,3857.4863,3894.8137,55348.2578,94041.8125,141369.7969,219.147736
-2344.3403,-2407.6851,318.7359,3571.8533,121502.4219,138334.1094,157825.6250,105018.0781,3397.5991,3639.9143,585.9510,4088.8716,103188.8125,90955.8828,109742.6328,118236.3438,3902.4133,4456.0884,4060.9988,55060.3008,94685.8516,141189.2188,219.151733
-1730.0474,-1609.5714,1097.4706,3579.0505,121494.8672,138274.2969,157813.6563,104806.7656,3461.7935,3629.4985,1477.7408,4043.6091,103188.5703,90896.8984,109762.4375,118080.6875,3871.2102,4308.2314,4027.7395,55082.5195,94515.1563,141218.4531,219.155731
4691.8770,4206.2627,4060.5742,3715.1726,121588.9219,137803.9375,157835.0313,102914.0469,3946.6250,3633.6560,4519.9248,3775.9470,103406.0469,90378.0938,109985.8672,116032.6875,3915.7126,3139.3694,3741.9724,55570.4805,93420.0078,141520.0625,219.159729
2450.6228,2127.1260,3316.4177,3645.4353,121539.9766,138047.2344,157826.0156,103891.5313,3701.2476,3630.2361,3676.6160,3926.1731,103301.1094,90643.8750,109860.9453,117032.4766,3925.8826,3851.8984,3893.3384,55342.3789,94033.4063,141363.4219,219.163727
-1812.7935,-1695.9386,991.0316,3583.9233,121495.6719,138277.4531,157815.3750,104814.9922,3485.3298,3643.4460,1384.3329,4050.2700,103187.1406,90898.1953,109761.1641,118086.5859,3870.0703,4311.2715,4028.4771,55076.6641,94512.2500,141212.7031,219.167725
3130.3618,2934.1804,3622.7258,3667.4963,121546.0781,137949.7344,157818.3750,103529.4766,3809.6089,3633.2983,4055.1428,3855.4299,103318.6563,90542.5313,109907.0078,116737.8828,3882.1401,3620.4460,3831.6030,55388.1563,93741.7344,141415.8125,219.171722
4680.6563,4197.8584,4049.0630,3705.6733,121576.1172,137792.5313,157825.1094,102906.4922,3941.3054,3616.4004,4509.3076,3768.9287,103395.1016,90368.1875,109973.4609,116021.1953,3919.4453,3294.0212,3744.1853,55567.7070,93417.5469,141517.9219,219.175720
2432.7637,2111.3010,3260.5159,3651.6938,121542.4375,138050.3125,157829.7969,103895.2891,3710.0317,3641.5237,3646.7988,3933.1023,103302.9453,90645.8906,109862.5938,117033.7734,3929.7942,3869.6904,3897.9429,55343.3438,94032.0391,141364.2344,219.179718
-2331.5105,-2384.9758,300.2733,3570.1099,121492.7500,138326.5781,157819.5000,105015.8906,3431.4397,3639.5569,588.7226,4090.3245,103178.8672,90947.5234,109731.4141,118227.4219,3903.7544,4461.2739,4064.9775,55055.0703,94679.6641,141184.1406,219.183716
-1784.1609,-1628.5481,978.3135,3578.3577,121486.5781,138271.2656,157809.1719,104815.0391,3487.4531,3631.4878,1359.2319,4048.3032,103179.2500,90892.5391,109752.2031,118082.8750,3872.8420,4318.4238,4033.3721,55075.4102,94514.2813,141212.0313,219.187714
3156.9155,2990.8420,3621.1167,3672.6150,121547.1719,137954.1563,157821.3750,103540.5156,3815.5098,3642.1272,4044.9727,3863.6331,103318.8750,90545.9297,109907.2344,116746.5313,3885.1355,3584.4150,3837.9285,55387.7773,93745.2500,141415.6875,219.191711
4686.4678,4208.3862,4055.1428,3714.3904,121580.4297,137798.2500,157830.5313,102915.1875,3952.0564,3635.6675,4516.9966,3779.2998,103397.9141,90372.3906,109976.4375,116027.8828,3921.1216,3170.2820,3748.3203,55567.1719,93416.5859,141517.0313,219.195709
2466.3584,2172.2095,3281.8394,3646.1057,121533.4063,138042.4844,157823.3125,103888.9141,3705.0698,3629.9902,3652.9456,3930.1965,103295.2969,90638.4922,109854.1953,117023.5156,3931.9399,3865.8906,3900.7815,55342.9414,94029.3594,141363.6250,219.199707
-2311.4163,-2344.1838,236.3920,3567.5396,121490.7344,138326.4688,157819.5000,105019.0000,3418.3862,3640.7190,518.4263,4094.3701,103176.8594,90946.9219,109728.9531,118226.9141,3907.3977,4467.2866,4069.9397,55055.6289,94680.3125,141184.5156,219.203705
-1796.9907,-1610.1302,929.5643,3580.5928,121486.0625,138272.9219,157809.9688,104823.1484,3490.8059,3643.1331,1298.5469,4054.5615,103177.2109,90893.3203,109749.8359,118087.7734,3872.5291,4322.6929,4035.0039,55071.1875,94513.1641,141207.6563,219.207703
3138.0283,2992.8091,3612.0417,3664.1885,121535.1719,137945.2188,157811.9375,103539.0234,3807.4185,3628.4702,4033.5732,3858.5815,103307.6172,90537.5469,109894.9375,116741.1250,3884.4424,3626.0339,3838.5767,55382.0117,93743.7500,141410.4063,219.211700
3138.0283,2992.8091,3612.0417,3664.1885,121535.1719,137945.2188,157811.9375,103539.0234,3807.4185,3628.4702,4033.5732,3858.5815,103307.6172,90537.5469,109894.9375,116741.1250,3884.4424,3626.0339,3838.5767,55382.0117,93743.7500,141410.4063,219.215698
4676.6108,4203.4912,4047.2974,3708.5789,121571.4453,137791.2813,157823.5000,102912.9297,3947.6755,3628.6492,4509.4868,3775.8577,103389.0156,90365.0625,109966.9609,116021.6641,3918.9536,3199.7192,3747.2251,55560.8477,93411.8281,141511.1094,219.219696
2459.5413,2208.4194,3286.1311,3646.8882,121530.6328,138039.9063,157821.3750,103889.4297,3709.1155,3638.9534,3655.0688,3932.0518,103290.9609,90634.4453,109849.4297,117019.7813,3928.0508,3837.2581,3898.3005,55335.3828,94021.2031,141356.0313,219.223694
