Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventFile,EventTime
99305.8047,96171.3750,102823.6094,103746.2656,184466.5000,187500.0000,187500.0000,186299.9219,90775.7734,54723.4844,99935.2031,106286.8750,184884.4375,180679.8438,187500.0000,164372.9531,130664.5156,120650.3125,128381.0625,182063.6875,187189.9063,187500.0000,39.851593,NaN,NaN,NaN
99664.0547,98853.0000,102482.8984,104743.0391,184165.0938,187500.0000,187500.0000,186598.1406,90367.6328,54548.7813,99394.8984,106582.2969,184522.9844,180721.9844,187500.0000,164577.3594,131049.4609,120886.5859,128449.8594,185070.4063,187500.0000,187500.0000,39.855591,NaN,NaN,NaN
99520.7109,98067.1797,102556.3750,104484.2500,184243.7969,187500.0000,187500.0000,186535.7813,90463.2266,54596.4570,99520.9375,106498.7734,184611.5938,180718.7813,187500.0000,164570.8125,130918.9453,120804.8281,128458.2422,184223.4531,187500.0000,187500.0000,39.859589,NaN,NaN,NaN
99261.7031,96117.8828,102784.4453,103700.5781,184466.8906,187500.0000,187500.0000,186295.0625,90733.6406,54686.2227,99895.0391,106250.1094,184881.2813,180678.2656,187500.0000,164370.3594,130626.7188,120609.7422,128343.0625,182043.5781,187178.2188,187500.0000,39.863586,NaN,NaN,NaN
99611.1953,98790.6641,102435.0000,104688.1016,184156.7031,187500.0000,187500.0000,186585.0938,90316.9609,54491.4492,99345.8359,106537.0156,184513.0469,180713.2500,187500.0000,164565.7031,131012.0391,120846.6250,128412.1328,185051.3594,187500.0000,187500.0000,39.867584,NaN,NaN,NaN
99483.7891,98037.0703,102519.1797,104449.2266,184246.2344,187500.0000,187500.0000,186536.9063,90423.1953,54562.7070,99481.9766,106468.6172,184610.3750,180719.8594,187500.0000,164574.5469,130887.0703,120769.1328,128423.4375,184227.8594,187500.0000,187500.0000,39.871582,NaN,NaN,NaN
99140.9609,95563.7656,102810.1563,103500.6406,184516.9063,187500.0000,187500.0000,186248.2344,90772.2422,54683.5195,99956.2344,106173.4844,184938.4688,180672.8281,187500.0000,164360.2656,130524.3672,120537.7422,128330.4141,181470.5625,187085.3750,187500.0000,39.875580,NaN,NaN,NaN
99211.9219,96062.0703,102739.9922,103656.2578,184485.6094,187500.0000,187500.0000,186299.0156,90694.0547,54632.1992,99853.7109,106214.1250,184881.4688,180678.5938,187500.0000,164374.7188,130608.9922,120586.1172,128326.6328,182032.7500,187172.3125,187500.0000,39.879578,NaN,NaN,NaN
99574.3125,98746.0469,102404.8750,104662.6641,184215.1875,187500.0000,187500.0000,186615.0625,90297.7344,54470.9297,99323.5234,106518.7578,184530.7656,180729.0000,187500.0000,164595.8438,131009.7578,120835.2266,128413.1797,185040.0000,187500.0000,187500.0000,39.883575,NaN,NaN,NaN
99696.8203,99827.6484,102252.9453,105085.6719,184085.5000,187500.0000,187500.0000,186747.0000,90120.8438,54393.2148,99087.6719,106641.0625,184371.1719,180745.5469,187500.0000,164705.6563,131161.2656,120930.7344,128466.2422,186274.0156,187500.0000,187500.0000,39.887573,NaN,NaN,NaN
99102.9844,95528.3594,102775.6641,103477.5781,184573.5938,187500.0000,187500.0000,186277.2813,90748.4375,54660.5625,99927.9609,106155.4453,184950.2031,180680.7500,187500.0000,164388.2188,130519.9453,120523.5313,128327.6406,181468.5313,187077.9531,187500.0000,39.891571,NaN,NaN,NaN
99164.1563,96007.8438,102697.8359,103614.8828,184511.7500,187500.0000,187500.0000,186305.8125,90654.9609,54588.8594,99814.0391,106181.5547,184881.2344,180675.3594,187500.0000,164380.4063,130588.6797,120559.4688,128307.3047,182017.7344,187162.7969,187500.0000,39.895569,NaN,NaN,NaN
99516.0000,98680.2422,102351.2734,104603.7500,184205.0156,187500.0000,187500.0000,186597.7031,90241.2344,54400.4336,99268.0703,106469.5156,184515.3906,180715.0469,187500.0000,164577.9219,130973.2188,120795.6641,128375.9844,185021.9063,187500.0000,187500.0000,39.899567,NaN,NaN,NaN
99653.1016,99784.0156,102210.9063,105042.4922,184085.5625,187500.0000,187500.0000,186741.6406,90076.3438,54351.3281,99043.8203,106603.3750,184365.0313,180745.3125,187500.0000,164702.4844,131124.1406,120890.3672,128427.5078,186265.8125,187500.0000,187500.0000,39.903564,NaN,NaN,NaN
99384.5938,97954.4141,102421.7500,104369.7422,184282.1406,187500.0000,187500.0000,186544.8438,90332.5391,54456.7617,99387.5000,106395.3984,184598.6250,180716.3125,187500.0000,164580.1563,130846.5703,120714.9297,128381.5781,184232.2500,187486.1875,187500.0000,39.907562,NaN,NaN,NaN
99040.5313,95469.4141,102714.3750,103416.5781,184553.8594,187500.0000,187500.0000,186254.4375,90683.6406,54580.6797,99864.3047,106099.5234,184927.9531,180667.5313,187500.0000,164365.4063,130479.8203,120480.3203,128285.8438,181459.9219,187064.1719,187500.0000,39.911560,NaN,NaN,NaN
99115.5469,95949.4219,102653.7109,103563.7422,184509.0781,187500.0000,187500.0000,186295.7969,90608.3828,54540.1992,99769.3750,106140.1797,184874.2656,180671.6250,187500.0000,164373.0625,130549.7422,120517.9844,128268.2266,181995.8281,187149.8906,187500.0000,39.915558,NaN,NaN,NaN
99472.6563,98628.1641,102312.3828,104558.3047,184207.3125,187500.0000,187500.0000,186592.8281,90199.1406,54360.8711,99228.7578,106434.7813,184512.9531,180712.0313,187500.0000,164575.7813,130937.4766,120757.0391,128339.4844,185003.9219,187500.0000,187500.0000,39.919556,NaN,NaN,NaN
99597.6953,99727.7578,102158.1094,104987.4844,184073.6250,187500.0000,187500.0000,186725.8594,90020.3281,54282.1719,98989.1641,106558.0938,184350.7813,180729.7656,187500.0000,164686.8906,131089.7188,120852.3906,128391.1641,186257.4375,187500.0000,187500.0000,39.923553,NaN,NaN,NaN
99337.7422,97911.9453,102375.6328,104324.8438,184277.0313,187500.0000,187500.0000,186536.6094,90283.2969,54403.5625,99339.1094,106358.1797,184589.5938,180705.6875,187500.0000,164572.9375,130813.5156,120677.9141,128346.0625,184231.8125,187479.5938,187500.0000,39.927551,NaN,NaN,NaN
98997.1719,95430.5000,102672.1563,103376.0078,184552.5313,187500.0000,187500.0000,186249.6563,90637.3906,54537.6055,99819.6719,106065.5313,184921.6250,180660.1875,187500.0000,164361.7969,130445.6719,120442.2109,128249.2969,181457.9375,187056.1250,187500.0000,39.931549,NaN,NaN,NaN
99057.2500,95882.9922,102600.6016,103504.8672,184496.6719,187500.0000,187500.0000,186277.4844,90552.3672,54471.5352,99714.3438,106091.4766,184859.2969,180655.7031,187500.0000,164354.9844,130511.5625,120477.0156,128229.7422,181976.0781,187137.8125,187500.0000,39.935547,NaN,NaN,NaN
99419.8438,98563.1875,102265.4609,104503.4766,184201.3281,187500.0000,187500.0000,186579.5781,90150.0156,54304.2969,99180.3672,106390.6328,184503.7656,180702.2969,187500.0000,164563.7031,130899.3203,120716.4688,128301.6484,184980.4844,187500.0000,187500.0000,39.939545,NaN,NaN,NaN
99555.6016,99685.2266,102118.2578,104946.5547,184074.9063,187500.0000,187500.0000,186722.6875,89977.1016,54241.8047,98947.4141,106524.4766,184347.7656,180727.2969,187500.0000,164685.2500,131056.7031,120815.9609,128356.4297,186252.2031,187500.0000,187500.0000,39.943542,NaN,NaN,NaN
99290.6484,97873.0547,102328.1563,104281.1406,184270.9063,187500.0000,187500.0000,186529.3906,90233.0469,54345.0000,99289.2188,106321.0078,184581.1875,180697.3906,187500.0000,164566.1406,130784.7891,120645.1875,128314.3438,184240.4531,187477.6563,187500.0000,39.947540,NaN,NaN,NaN
98953.7188,95388.3906,102630.1328,103333.6563,184551.5938,187500.0000,187500.0000,186245.9688,90593.2266,54488.3867,99776.0625,106032.6953,184917.8594,180653.3438,187500.0000,164359.7031,130416.1641,120409.0859,128217.4922,181457.9219,187053.1094,187500.0000,39.951538,NaN,NaN,NaN
99020.1016,95838.8672,102567.3672,103466.5313,184504.1875,187500.0000,187500.0000,186279.7188,90515.7969,54437.8047,99680.4609,106064.8594,184863.0000,180654.3750,187500.0000,164359.4531,130482.7266,120445.0078,128199.5234,181966.5469,187135.0313,187500.0000,39.955536,NaN,NaN,NaN
99374.6641,98511.4219,102224.3125,104457.3906,184200.7813,187500.0000,187500.0000,186574.4375,90105.9609,54251.3477,99138.1406,106355.8984,184501.0000,180696.2813,187500.0000,164559.2656,130870.7813,120684.7344,128271.8281,184970.8438,187500.0000,187500.0000,39.959534,NaN,NaN,NaN
99511.3672,99640.5391,102076.2344,104902.8594,184073.3594,187500.0000,187500.0000,186717.4844,89932.5078,54190.9531,98903.5391,106489.4063,184343.0781,180722.7813,187500.0000,164680.9688,131026.0547,120781.8047,128324.0625,186247.2188,187500.0000,187500.0000,39.963531,NaN,NaN,NaN
99249.5625,97837.7656,102287.5938,104242.6328,184270.6563,187500.0000,187500.0000,186526.3281,90188.4375,54304.2109,99246.3047,106287.4141,184576.0781,180696.9688,187500.0000,164564.3125,130751.5781,120607.9531,128278.7578,184239.9063,187470.6250,187500.0000,39.967529,NaN,NaN,NaN
98966.7500,95775.8594,102519.0234,103411.5703,184496.2813,187500.0000,187500.0000,186265.1875,90465.2813,54378.7969,99630.9063,106017.8047,184852.0313,180649.8750,187500.0000,164346.1406,130444.1250,120403.7266,128161.6094,181945.1094,187122.9688,187500.0000,39.971527,NaN,NaN,NaN
99324.6406,98452.0781,102179.2734,104405.5078,184196.1563,187500.0000,187500.0000,186562.9219,90057.4531,54205.4609,99092.0547,106312.9609,184492.0781,180690.2031,187500.0000,164549.8750,130829.1563,120640.4531,128230.2578,184947.2500,187500.0000,187500.0000,39.975525,NaN,NaN,NaN
99455.5781,99583.8828,102023.0625,104847.6484,184061.0469,187500.0000,187500.0000,186701.2500,89876.0703,54128.0313,98848.3281,106441.6406,184327.7656,180709.3281,187500.0000,164665.8125,130986.7813,120739.5156,128283.2734,186235.7188,187500.0000,187500.0000,39.979523,NaN,NaN,NaN
99201.0156,97794.8203,102239.6719,104196.2500,184263.8906,187500.0000,187500.0000,186517.2031,90138.3047,54248.0859,99195.7422,106246.0859,184565.9063,180689.5313,187500.0000,164556.5156,130717.3984,120570.7344,128242.2109,184241.3594,187463.3594,187500.0000,39.983521,NaN,NaN,NaN
98866.1016,95305.8047,102545.5313,103249.3906,184548.5313,187500.0000,187500.0000,186236.0000,90501.7188,54395.6484,99687.1250,105958.3984,184906.5469,180651.2188,187500.0000,164352.1719,130351.5938,120337.8516,128149.8359,181455.2344,187041.8125,187500.0000,39.987518,NaN,NaN,NaN
98919.3828,95719.4453,102476.8438,103362.5313,184494.9375,187500.0000,187500.0000,186258.1094,90420.1094,54327.4336,99587.5469,105979.0234,184847.9844,180643.8906,187500.0000,164340.7031,130412.5469,120369.6406,128129.7188,181931.6563,187117.4688,187500.0000,39.991516,NaN,NaN,NaN
99277.8828,98393.9609,102138.2578,104356.5156,184195.8750,187500.0000,187500.0000,186556.0313,90014.8047,54154.3398,99050.2344,106274.9609,184489.2656,180685.9375,187500.0000,164545.1250,130797.4844,120606.2344,128198.5156,184930.4219,187500.0000,187500.0000,39.995514,NaN,NaN,NaN
99418.5000,99544.8750,101988.7969,104811.2188,184067.3906,187500.0000,187500.0000,186702.6094,89838.7656,54096.7852,98812.8594,106412.7422,184329.3281,180711.9531,187500.0000,164669.4688,130955.3125,120704.6875,128250.6406,186228.9844,187500.0000,187500.0000,39.999512,NaN,NaN,NaN
99153.7188,97752.8438,102193.2422,104151.8359,184257.6875,187500.0000,187500.0000,186508.8750,90088.0313,54192.8086,99146.9922,106208.4219,184556.6875,180682.0781,187500.0000,164548.6250,130686.2422,120535.5781,128209.3594,184242.2656,187458.5938,187500.0000,40.003510,NaN,NaN,NaN
98816.1172,95257.2344,102497.5625,103201.5078,184540.6875,187500.0000,187500.0000,186225.4063,90451.3359,54334.9648,99636.8984,105918.8359,184896.1719,180641.9219,187500.0000,164342.1406,130318.9375,120301.4219,128115.9922,181449.5781,187035.2969,187500.0000,40.007507,NaN,NaN,NaN
98878.4844,95668.7734,102441.2188,103320.6641,184499.4063,187500.0000,187500.0000,186255.9688,90381.5781,54293.8828,99551.0000,105947.4453,184847.5156,180643.7344,187500.0000,164340.7656,130376.9141,120330.9688,128094.1328,181910.9688,187107.7656,187500.0000,40.011505,NaN,NaN,NaN
99226.2734,98330.6172,102092.8203,104303.1563,184190.2969,187500.0000,187500.0000,186544.3438,89965.7031,54099.9609,99003.4922,106233.1875,184480.7656,180678.2344,187500.0000,164533.8906,130760.9844,120566.9609,128162.3047,184907.3281,187500.0000,187500.0000,40.015503,NaN,NaN,NaN
99364.9688,99488.3047,101938.3672,104757.8203,184057.2500,187500.0000,187500.0000,186689.0781,89785.7891,54032.3008,98760.2422,106368.9766,184317.1875,180701.0781,187500.0000,164656.1563,130920.1953,120666.3594,128214.5000,186218.0469,187500.0000,187500.0000,40.019501,NaN,NaN,NaN
99114.6250,97719.6563,102154.2656,104115.2969,184259.6406,187500.0000,187500.0000,186508.4063,90046.3906,54158.4766,99105.7734,106177.5781,184553.5000,180682.0625,187500.0000,164550.5000,130651.8672,120497.4219,128172.7656,184243.0156,187451.0938,187500.0000,40.023499,NaN,NaN,NaN
98766.6094,95209.7969,102449.7500,103153.6094,184533.6719,187500.0000,187500.0000,186215.4219,90400.1484,54283.4219,99587.1875,105877.0391,184885.6250,180637.1875,187500.0000,164333.7969,130282.1641,120261.1875,128077.5938,181443.7031,187025.4063,187500.0000,40.027496,NaN,NaN,NaN
98820.8125,95600.7734,102389.1094,103260.9844,184487.8438,187500.0000,187500.0000,186238.7813,90327.3047,54225.1055,99497.6484,105896.8828,184834.7500,180637.6875,187500.0000,164324.8594,130340.3516,120292.1484,128058.2344,181891.2969,187097.6563,187500.0000,40.031494,NaN,NaN,NaN
99182.5547,98277.2891,102054.0156,104257.2734,184192.5000,187500.0000,187500.0000,186539.2656,89924.8203,54061.1133,98963.8672,106193.8750,184478.6250,180684.4063,187500.0000,164532.2344,130724.0156,120527.6406,128125.9844,184887.9063,187500.0000,187500.0000,40.035492,NaN,NaN,NaN
99317.4922,99439.1563,101893.8672,104710.4063,184053.5781,187500.0000,187500.0000,186680.3125,89737.8672,53984.6250,98714.2188,106325.3906,184309.5313,180704.2188,187500.0000,164649.5781,130883.8516,120627.1094,128177.7031,186207.7656,187500.0000,187500.0000,40.039490,NaN,NaN,NaN
99056.7578,97666.0547,102097.9141,104059.1875,184243.8125,187500.0000,187500.0000,186490.3438,89986.6250,54083.8867,99046.9453,106125.6953,184536.0781,180673.4531,187500.0000,164532.5000,130617.0859,120459.4063,128136.4688,184240.2813,187443.1094,187500.0000,40.043488,NaN,NaN,NaN
98722.6484,95167.4922,102407.5781,103110.7578,184532.0625,187500.0000,187500.0000,186210.2031,90355.0000,54237.9570,99543.0234,105841.5000,184879.7500,180631.2813,187500.0000,164330.5313,130248.5078,120224.3516,128042.3203,181439.2969,187018.3125,187500.0000,40.047485,NaN,NaN,NaN
98777.0234,95550.3281,102349.7266,103216.5078,184488.6719,187500.0000,187500.0000,186234.1406,90284.6641,54186.0586,99457.0078,105864.9219,184831.3281,180625.6406,187500.0000,164322.4375,130304.4766,120253.0703,128021.0234,181874.4375,187087.9688,187500.0000,40.051483,NaN,NaN,NaN
99127.1875,98212.2422,102004.1016,104200.7891,184182.5313,187500.0000,187500.0000,186524.7656,89872.3125,53995.2422,98912.4766,106152.8594,184467.4375,180661.5625,187500.0000,164517.6875,130689.9531,120490.2500,128090.6484,184869.2813,187500.0000,187500.0000,40.055481,NaN,NaN,NaN
99273.3906,99393.5781,101852.4688,104667.7188,184052.4375,187500.0000,187500.0000,186676.2031,89694.0625,53936.9688,98670.6797,106295.3047,184305.4531,180689.6250,187500.0000,164645.8438,130853.7422,120592.9766,128145.4063,186202.7500,187500.0000,187500.0000,40.059479,NaN,NaN,NaN
99018.2891,97635.2344,102059.4922,104025.3984,184245.8750,187500.0000,187500.0000,186491.4375,89945.1172,54046.1602,99005.7266,106099.6797,184534.2344,180666.0781,187500.0000,164534.2500,130588.4531,120426.1172,128104.7266,184247.3438,187441.1563,187500.0000,40.063477,NaN,NaN,NaN
99018.2891,97635.2344,102059.4922,104025.3984,184245.8750,187500.0000,187500.0000,186491.4375,89945.1172,54046.1602,99005.7266,106099.6797,184534.2344,180666.0781,187500.0000,164534.2500,130588.4531,120426.1172,128104.7266,184247.3438,187441.1563,187500.0000,40.067474,NaN,NaN,NaN
98671.5469,95117.7109,102358.8516,103062.7266,184523.5156,187500.0000,187500.0000,186199.8750,90303.7500,54175.1523,99491.7031,105801.6875,184869.9063,180622.1094,187500.0000,164319.5313,130218.1094,120190.0000,128010.4063,181437.1719,187014.1406,187500.0000,40.071472,NaN,NaN,NaN
98728.2344,95492.9297,102305.9219,103167.6250,184485.1406,187500.0000,187500.0000,186225.4063,90238.7500,54133.3086,99411.7734,105824.9531,184825.4688,180624.8438,187500.0000,164314.5938,130270.6797,120216.3750,127987.4688,181857.9844,187080.1094,187500.0000,40.075470,NaN,NaN,NaN
99084.6797,98160.9688,101966.4609,104157.3594,184185.2969,187500.0000,187500.0000,186521.4375,89831.5938,53956.6406,98873.7891,106117.4297,184466.3906,180668.2656,187500.0000,164516.3438,130656.0234,120453.6328,128057.2266,184852.5781,187500.0000,187500.0000,40.079468,NaN,NaN,NaN
99220.1484,99338.2109,101802.1563,104614.8359,184042.6406,187500.0000,187500.0000,186662.7344,89640.9766,53874.1602,98618.7578,106249.1016,184293.5625,180686.7813,187500.0000,164633.2813,130818.0938,120554.4453,128109.1094,186191.6094,187500.0000,187500.0000,40.083466,NaN,NaN,NaN
98968.1797,97589.5234,102010.2031,103976.6719,184237.4063,187500.0000,187500.0000,186480.6875,89893.0781,53989.3633,98954.5000,106056.5625,184522.5469,180661.7969,187500.0000,164524.8438,130552.1328,120386.5547,128066.7734,184243.2031,187431.6406,187500.0000,40.087463,NaN,NaN,NaN
98626.4844,95076.0000,102314.7500,103018.5859,184520.4219,187500.0000,187500.0000,186193.8750,90255.9609,54131.0742,99446.2344,105763.7344,184862.3906,180617.5625,187500.0000,164315.7969,130181.5391,120150.2578,127972.0000,181432.0938,187004.7188,187500.0000,40.091461,NaN,NaN,NaN
98626.4844,95076.0000,102314.7500,103018.5859,184520.4219,187500.0000,187500.0000,186193.8750,90255.9609,54131.0742,99446.2344,105763.7344,184862.3906,180617.5625,187500.0000,164315.7969,130181.5391,120150.2578,127972.0000,181432.0938,187004.7188,187500.0000,40.095459,NaN,NaN,NaN
98674.4297,95428.3984,102257.3047,103110.9219,184477.2813,187500.0000,187500.0000,186211.7656,90187.2500,54072.8008,99362.7969,105780.2734,184815.3438,180611.5469,187500.0000,164302.3281,130233.9531,120177.0313,127950.5469,181837.2656,187070.0313,187500.0000,40.099457,NaN,NaN,NaN
99032.7344,98096.7031,101920.1484,104102.2813,184179.7031,187500.0000,187500.0000,186509.1875,89783.2891,53901.6094,98827.1875,106075.2500,184458.1875,180653.7656,187500.0000,164506.0000,130618.2891,120413.3359,128019.1172,184829.0469,187500.0000,187500.0000,40.103455,NaN,NaN,NaN
99175.8047,99292.2813,101760.3125,104570.7109,184041.3438,187500.0000,187500.0000,186657.0156,89595.6484,53832.8320,98575.3281,106214.1250,184287.8906,180676.6250,187500.0000,164629.2656,130781.5234,120514.5469,128070.8203,186180.8438,187500.0000,187500.0000,40.107452,NaN,NaN,NaN
98915.5156,97545.2031,101957.3906,103927.9609,184224.9063,187500.0000,187500.0000,186467.0469,89836.9297,53926.9570,98898.7109,106013.7188,184507.4531,180646.2969,187500.0000,164511.2188,130515.8984,120346.2344,128027.6563,184243.7031,187421.9844,187500.0000,40.111450,NaN,NaN,NaN
98574.3203,95026.9844,102264.1641,102969.4297,184509.9531,187500.0000,187500.0000,186180.7188,90202.9688,54072.0195,99392.7734,105721.2891,184849.3906,180604.5625,187500.0000,164303.2188,130144.6797,120109.4609,127933.4219,181426.7188,186994.3906,187500.0000,40.115448,NaN,NaN,NaN
98627.3828,95374.0391,102215.3281,103064.1797,184475.3594,187500.0000,187500.0000,186204.0000,90142.3047,54030.7148,99318.8359,105742.1875,184809.5313,180605.0781,187500.0000,164296.2500,130195.4219,120135.5000,127911.8984,181818.6250,187058.1250,187500.0000,40.119446,NaN,NaN,NaN
98979.3516,98034.1406,101872.2969,104048.2813,184171.9375,187500.0000,187500.0000,186495.8906,89732.9766,53843.2031,98777.4531,106030.6172,184448.3281,180645.6094,187500.0000,164493.3906,130581.1016,120373.3047,127981.9688,184809.7813,187500.0000,187500.0000,40.123444,NaN,NaN,NaN
99128.9141,99244.1094,101716.0547,104524.6016,184037.6875,187500.0000,187500.0000,186649.7500,89549.7813,53780.0156,98529.0781,106174.8516,184281.9219,180674.5938,187500.0000,164623.1875,130749.2266,120478.9844,128037.4063,186175.9688,187500.0000,187500.0000,40.127441,NaN,NaN,NaN
98877.9453,97512.6328,101920.3281,103892.3594,184228.6406,187500.0000,187500.0000,186468.3750,89796.4063,53892.9375,98859.7266,105983.6328,184506.5156,180648.3750,187500.0000,164514.6250,130484.8750,120311.6797,127994.5313,184246.7188,187417.7813,187500.0000,40.131439,NaN,NaN,NaN
98527.6719,94980.5391,102219.4375,102923.2500,184505.8438,187500.0000,187500.0000,186173.9531,90154.7266,54018.5078,99346.5703,105683.9375,184842.3438,180598.4844,187500.0000,164297.7031,130113.2109,120074.9297,127900.2109,181422.4219,186989.1719,187500.0000,40.135437,NaN,NaN,NaN
98580.0000,95318.2500,102171.8984,103014.4453,184472.3125,187500.0000,187500.0000,186196.0781,90096.4844,53977.2695,99274.8906,105704.0547,184803.9063,180599.4531,187500.0000,164290.1250,130162.0078,120099.2969,127877.5469,181801.9063,187050.1406,187500.0000,40.139435,NaN,NaN,NaN
98938.2734,97984.5703,101835.1719,104004.8281,184175.1875,187500.0000,187500.0000,186493.2969,89692.3359,53808.2930,98740.3281,105997.7344,184447.1875,180645.4219,187500.0000,164493.4844,130544.7578,120334.1250,127944.9141,184789.9844,187500.0000,187500.0000,40.143433,NaN,NaN,NaN
99075.5156,99188.9453,101665.0703,104471.2266,184026.6250,187500.0000,187500.0000,186635.2656,89494.7969,53718.9063,98476.9531,106129.9922,184268.6406,180665.6563,187500.0000,164609.7031,130711.2969,120437.7422,127998.2188,186162.0625,187500.0000,187500.0000,40.147430,NaN,NaN,NaN
98826.9141,97465.9844,101869.7734,103843.3828,184218.2188,187500.0000,187500.0000,186455.7344,89743.4609,53829.5703,98807.1797,105939.5313,184494.2813,180644.7969,187500.0000,164503.0000,130450.8984,120273.9063,127958.9453,184244.2344,187410.3438,187500.0000,40.151428,NaN,NaN,NaN
98486.7031,94942.8125,102179.3438,102884.4297,184506.0156,187500.0000,187500.0000,186170.4688,90111.8359,53981.0273,99304.6875,105649.0000,184838.2813,180604.0938,187500.0000,164296.6719,130077.6016,120035.3672,127863.3281,181417.9063,186980.0469,187500.0000,40.155426,NaN,NaN,NaN
98523.7578,95253.8984,102120.6484,102957.8125,184461.0469,187500.0000,187500.0000,186179.0781,90042.0078,53917.1875,99222.2031,105656.5547,184790.3750,180590.4844,187500.0000,164274.4063,130121.0781,120055.4141,127836.9063,181779.5313,187035.6563,187500.0000,40.159424,NaN,NaN,NaN
98882.3047,97919.4609,101784.2500,103947.8594,184164.4688,187500.0000,187500.0000,186477.0938,89639.6328,53743.3359,98687.7344,105952.1406,184435.0313,180631.8438,187500.0000,164478.5469,130507.4922,120294.0000,127907.2031,184770.4219,187492.1250,187500.0000,40.163422,NaN,NaN,NaN
99038.6797,99151.6406,101630.4063,104435.4609,184032.8125,187500.0000,187500.0000,186637.2813,89457.8438,53688.7539,98440.5000,106102.7422,184270.0781,180662.7500,187500.0000,164614.2813,130679.5625,120402.4531,127964.1797,186158.7500,187500.0000,187500.0000,40.167419,NaN,NaN,NaN
98782.7734,97430.7109,101825.5156,103803.1094,184214.7813,187500.0000,187500.0000,186451.4531,89695.2266,53782.0508,98760.1484,105905.2422,184487.2031,180633.8125,187500.0000,164499.2188,130420.1875,120239.2578,127924.6641,184252.5469,187406.6563,187500.0000,40.171417,NaN,NaN,NaN
98435.1563,94895.1797,102129.1641,102835.0781,184496.6094,187500.0000,187500.0000,186159.6094,90058.8203,53915.6250,99251.9141,105606.4688,184826.9219,180589.3281,187500.0000,164285.8594,130047.7188,120002.2422,127831.0547,181421.7656,186977.0469,187500.0000,40.175415,NaN,NaN,NaN
98485.1797,95207.4297,102086.4063,102917.6875,184467.5313,187500.0000,187500.0000,186179.7031,90005.6016,53883.3711,99187.0703,105624.8672,184792.5781,180590.9063,187500.0000,164277.7656,130089.6328,120021.2656,127804.9922,181768.6563,187030.9219,187500.0000,40.179413,NaN,NaN,NaN
98835.1172,97862.1016,101742.3672,103898.6797,184162.9688,187500.0000,187500.0000,186468.9375,89594.4609,53697.8516,98645.3281,105911.3438,184430.1563,180629.8906,187500.0000,164472.5313,130471.3281,120255.2422,127871.1484,184751.0625,187482.7188,187500.0000,40.183411,NaN,NaN,NaN
98977.1172,99084.6094,101572.6719,104372.5391,184015.2969,187500.0000,187500.0000,186614.9063,89397.0078,53612.2422,98381.2656,106047.6250,184251.1250,180649.9844,187500.0000,164592.4688,130640.9609,120361.2109,127925.5078,186141.7188,187500.0000,187500.0000,40.187408,NaN,NaN,NaN
98734.8516,97367.2344,101782.9766,103748.5938,184212.7500,187500.0000,187500.0000,186440.1250,89651.0781,53734.7773,98717.0547,105862.7969,184480.5156,180630.4063,187500.0000,164491.6875,130382.5938,120200.0547,127889.4609,184228.2813,187394.1563,187500.0000,40.191406,NaN,NaN,NaN
98385.8750,94835.5625,102084.2344,102782.1250,184491.8281,187500.0000,187500.0000,186147.7969,90010.6484,53870.0273,99206.3125,105565.2500,184817.6875,180582.1094,187500.0000,164276.6406,130006.3203,119958.2969,127790.4844,181396.7656,186961.1406,187500.0000,40.195404,NaN,NaN,NaN
98423.6719,95121.2891,102033.8984,102848.2188,184454.9688,187500.0000,187500.0000,186157.4063,89950.7266,53813.1875,99134.5000,105573.4531,184778.5313,180573.8125,187500.0000,164257.0156,130049.5781,119979.5781,127767.4844,181729.7188,187015.8750,187500.0000,40.199402,NaN,NaN,NaN
98934.1406,99035.6563,101533.3281,104328.1484,184016.2969,187500.0000,187500.0000,186611.1094,89354.5859,53572.3008,98340.2031,106016.8906,184248.2813,180641.0313,187500.0000,164589.8750,130607.0078,120323.9766,127890.6172,186129.3438,187500.0000,187500.0000,40.203400,NaN,NaN,NaN
98682.9453,97319.7344,101732.1953,103698.8828,184202.1719,187500.0000,187500.0000,186428.3125,89597.2344,53670.2031,98663.1250,105822.7656,184468.0313,180615.6406,187500.0000,164479.1719,130351.0547,120164.4453,127855.6172,184229.4219,187388.9531,187500.0000,40.207397,NaN,NaN,NaN
98340.4297,94789.7891,102041.3906,102737.7344,184489.2969,187500.0000,187500.0000,186142.1094,89965.4141,53818.8867,99160.6953,105529.8047,184812.2344,180576.2344,187500.0000,164271.4531,129975.6797,119924.0078,127758.4063,181393.7656,186956.6406,187500.0000,40.211395,NaN,NaN,NaN
98381.8906,95070.2109,101997.1953,102804.9688,184458.7188,187500.0000,187500.0000,186154.7500,89911.2500,53775.7266,99096.3672,105540.0859,184778.3281,180574.4219,187500.0000,164256.3281,130016.8047,119943.8594,127734.7188,181714.7344,187009.1250,187500.0000,40.215393,NaN,NaN,NaN
98729.4141,97720.3281,101651.2578,103781.7813,184152.6250,187500.0000,187500.0000,186441.5938,89499.0859,53585.2656,98552.5938,105823.2813,184414.5781,180611.0938,187500.0000,164448.6406,130398.0391,120177.8594,127801.0313,184695.7188,187460.9063,187500.0000,40.219391,NaN,NaN,NaN
