Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp
4617.1772,3038.6301,3459.6924,435.5014,41486.7578,43432.5430,56541.8633,44707.3086,5103.5063,188.9840,3510.0283,2220.5786,69268.1172,50580.7891,56629.3945,41744.6992,3625.9446,3423.9072,3074.4824,30149.3281,36940.4141,68069.4844,336.091949
5970.6650,3664.2107,3451.7351,-2217.7847,41513.0234,42517.6445,56463.9023,43687.8008,7954.3374,-2484.2847,3945.9321,1814.7380,68847.4609,50436.8203,56655.9492,41494.0664,3991.3062,3429.3611,2010.0476,30303.0195,36849.2617,67969.5938,336.095947
3721.2971,3182.8660,3370.7100,1170.1808,41466.2617,43622.5117,56524.6094,44751.4766,4656.4492,673.6368,3208.2351,3214.7842,69205.4453,51044.7422,56624.1211,42243.2539,3181.9495,3382.0200,2972.8713,30009.9648,36959.7266,68078.7188,336.099945
-1393.4971,227.4290,3142.9011,3641.6577,41328.5547,45398.3594,56619.0469,46575.2461,-1421.8168,3693.8716,-103.2874,3778.8306,69845.0859,51743.8164,56682.8164,43111.5742,-365.9204,3298.8491,3701.1804,29596.5703,37142.8320,68261.8672,336.103943
-735.0594,-306.4200,3235.6606,3468.2307,41392.2109,45308.9063,56650.0703,46574.8633,-1005.2026,3569.3499,546.9025,3587.2983,69937.4688,51493.1875,56734.0469,42842.3906,306.1965,3325.9619,3693.0891,29636.1992,37129.6875,68248.0781,336.107941
4675.6719,3064.0217,3466.9565,391.7143,41495.0078,43427.2266,56547.3398,44701.5664,5169.3994,218.6671,3507.6592,2219.1929,69269.4609,50582.5117,56636.0117,41745.4805,3610.1643,3426.3435,3083.4900,30154.6035,36941.8008,68070.9141,336.111938
5963.2441,3658.8240,3448.5610,-2179.5632,41510.0039,42514.7813,56460.6367,43684.9180,7949.6211,-2469.3088,3941.5513,1824.0140,68844.8203,50436.0156,56653.1523,41491.3633,3991.6414,3430.4338,2099.3875,30304.6055,36851.7891,67972.3438,336.115936
3692.4634,3161.9670,3368.2065,1191.2362,41465.0313,43633.8672,56524.5195,44763.2109,4610.2705,619.6350,3184.2295,3223.8591,69209.2500,51047.6055,56623.4258,42247.2109,3151.2605,3382.3777,3060.3784,30009.3398,36962.6758,68081.9609,336.119934
-1416.5641,202.6856,3145.3821,3631.2866,41332.9336,45408.8633,56623.0469,46586.7539,-1449.5553,3690.4741,-116.9667,3783.4126,69851.0781,51746.9922,56686.8398,43117.6758,-435.0544,3297.8433,3704.4438,29594.7363,37142.9648,68261.8438,336.123932
-764.9661,-267.4610,3228.7542,3450.9526,41385.5703,45290.9570,56641.9766,46558.2109,-1007.8177,3535.8447,640.2210,3568.3440,69927.1641,51479.4844,56725.4414,42828.2656,437.2895,3321.9609,3686.8755,29634.5898,37124.4375,68242.3984,336.127930
4667.6699,3067.5085,3461.9722,273.8312,41491.0273,43409.7695,56541.6406,44683.9063,5184.0845,51.5431,3526.2112,2112.3738,69259.6719,50572.2500,56631.0039,41735.3750,3639.6462,3422.1414,3066.3240,30153.5313,36936.7031,68065.3281,336.131927
5963.9370,3662.9590,3451.3999,-2135.9773,41515.0547,42518.6953,56464.0820,43688.7852,7952.6831,-2497.4050,3945.8428,1811.9664,68847.8828,50439.2578,56656.7070,41498.0234,3989.3838,3429.4504,2050.9736,30303.3320,36851.5195,67971.6719,336.135925
3654.9795,3160.7600,3361.4563,1294.6130,41460.0039,43641.4219,56520.3867,44771.4141,4566.4165,663.4891,3181.4131,3239.9746,69209.5156,51047.7852,56618.6641,42249.8477,3157.4744,3379.5837,3066.4133,30004.3105,36962.5859,68081.7109,336.139923
-1449.2646,137.0609,3141.6047,3643.6472,41330.6523,45414.7656,56621.0117,46592.9453,-1477.7632,3694.2739,-188.0005,3782.6304,69852.6875,51745.4922,56685.7422,43118.2773,-448.5995,3296.9270,3704.5332,29591.8301,37143.3008,68262.2734,336.143921
-728.8456,-277.3404,3234.6326,3464.2073,41391.4492,45284.6563,56645.3320,46552.8945,-928.5138,3549.8145,584.1181,3575.7649,69927.8984,51476.0898,56728.3906,42826.9688,347.5249,3322.3408,3683.7014,29636.7578,37123.0508,68241.2813,336.147919
4693.9106,3087.0217,3458.7983,330.7164,41488.2344,43394.1875,56537.5508,44668.5078,5248.3682,94.7043,3509.4026,2161.1455,69252.0313,50564.8086,56627.3359,41726.6602,3617.9651,3422.2532,3057.7856,30156.0117,36935.2266,68063.9453,336.151917
5958.6841,3660.7686,3451.1091,-2231.9780,41514.4297,42519.2070,56463.0313,43688.1133,7950.8057,-2455.2273,3943.4734,1749.8733,68847.1250,50439.8164,56655.9023,41499.1641,3987.7969,3428.7798,1932.1741,30301.8340,36850.8281,67970.7813,336.155914
3628.4927,3145.7397,3368.0500,1257.9114,41467.2461,43661.0234,56527.7617,44790.8594,4532.3076,781.2382,3156.3120,3171.2429,69219.9766,51059.5391,56625.1484,42264.8438,3123.2761,3379.2036,2940.9531,30001.7617,36964.2422,68083.4531,336.159912
-1472.2646,85.5178,3137.9165,3643.0437,41328.2617,45420.8906,56619.3359,46599.6094,-1498.5950,3700.6665,-224.9480,3780.9316,69854.4297,51746.6563,56684.7813,43118.3672,-497.3040,3294.8928,3704.9355,29589.0586,37143.7695,68262.7422,336.163910
-713.2218,-327.4754,3234.5208,3439.3970,41378.1953,45263.4883,56635.9414,46535.6133,-965.8412,3540.6951,654.8391,3558.0176,69921.1250,51468.2188,56723.8320,42812.3516,452.6898,3316.7305,3671.8328,29639.4180,37122.5820,68240.9688,336.167908
4716.5083,3033.6680,3465.0791,208.7876,41448.8281,43349.6211,56515.6445,44637.7734,5238.7793,78.5440,3532.2236,2068.5422,69241.2344,50558.3906,56621.9727,41705.4258,3627.7773,3404.0364,2920.6130,30158.2246,36934.8242,68063.4922,336.171906
5952.6719,3656.8347,3445.3201,-2221.4951,41456.9180,42472.2461,56428.7656,43657.4688,7930.6221,-2486.2068,3929.4141,1758.3223,68830.8281,50430.1602,56639.4297,41471.0664,3961.5337,3408.8420,1768.1346,30299.4434,36851.2539,67971.0078,336.175903
3561.2810,3113.2402,3360.6741,1246.2661,41406.7383,43624.3906,56493.1602,44770.4961,4441.2021,701.4871,3080.3608,3202.5579,69207.0078,51051.2930,56607.8711,42238.9180,2944.4622,3356.0024,2949.2678,29998.0742,36966.1641,68085.3984,336.179901
-1533.8214,79.2593,3142.6553,3641.0320,41279.0430,45389.8867,56594.9727,46585.1250,-1559.2352,3708.1096,-339.4336,3777.9365,69849.2188,51744.4883,56678.1875,43101.4023,-791.3859,3274.1057,3675.0513,29586.7578,37145.2891,68264.2344,336.183899
-673.3910,-169.5827,3231.6821,3411.9265,41332.3086,45217.5117,56609.2539,46502.8906,-926.9715,3498.7407,665.9255,3544.7183,69905.1484,51454.2500,56709.5938,42784.0078,375.8669,3302.0679,3647.5811,29640.6250,37121.4414,68239.9609,336.187897
4740.2236,3099.6279,3460.6311,141.3077,41434.6563,43330.3320,56507.2656,44618.7969,5278.9902,-53.2866,3532.9390,1992.8145,69231.0859,50551.5977,56616.4297,41693.3555,3621.2283,3403.8577,2835.5422,30161.8223,36934.8047,68063.7188,336.191895
5955.2866,3664.0767,3452.5173,-2273.4404,41460.9648,42481.5898,56435.0000,43665.1602,7938.4229,-2469.2195,3936.1868,1643.9707,68836.3984,50438.6992,56646.0000,41481.9297,3959.8125,3408.8867,1536.7047,30297.6328,36850.5586,67970.4453,336.195892
3569.1040,3143.5940,3356.9861,1293.8307,41400.7500,43634.8281,56491.4844,44781.2266,4431.2334,828.7133,3118.6941,3167.7786,69208.5781,51055.9648,56604.9180,42245.5313,3034.6069,3354.6392,2852.7083,29991.9727,36964.5547,68083.6094,336.199890
-1504.1382,133.3728,3130.9651,3642.3508,41265.5664,45387.6758,56585.7852,46583.2930,-1545.2207,3701.7617,-286.0800,3770.8062,69843.3438,51738.1641,56669.6953,43094.2500,-665.1879,3273.1223,3675.6326,29582.1309,37143.1875,68262.0703,336.203888
-642.5009,-209.1453,3234.9902,3426.7012,41332.5977,45209.8438,56609.7031,46495.1602,-893.9803,3530.0110,669.6806,3550.0381,69902.9141,51447.9258,56710.6445,42779.9648,360.2654,3301.0396,3642.9094,29638.6348,37115.8984,68234.3281,336.207886
4761.9497,3080.1150,3458.8430,228.5913,41430.9922,43316.8750,56504.2930,44605.4766,5316.2729,69.4245,3550.1274,2107.7471,69224.4219,50543.5742,56614.3516,41686.4727,3630.5938,3402.2483,2930.9395,30160.4590,36929.9102,68058.4688,336.211884
5939.3726,3651.7385,3440.8721,-2213.3591,41447.9766,42472.3828,56425.0977,43656.1758,7927.0684,-2468.1689,3924.9885,1821.8683,68827.7500,50430.7656,56636.5469,41473.5039,3957.7786,3408.7080,1841.7614,30295.6875,36849.8203,67969.5313,336.215881
3496.0139,3097.8176,3356.5837,1262.7394,41399.0039,43648.9531,56492.9609,44795.5977,4366.0332,768.3635,3056.1316,3233.3137,69214.0938,51061.5508,56606.4375,42255.4805,2920.6130,3353.2532,2988.6741,29987.6348,36964.9336,68084.0391,336.219879
-1566.8572,63.4790,3131.5911,3641.3003,41265.1406,45397.8672,56587.7070,46594.3984,-1588.8960,3712.5576,-336.8408,3775.1873,69848.2813,51740.1289,56672.6445,43099.9297,-799.3878,3270.3953,3676.7725,29577.2578,37141.6680,68260.2578,336.223877
-580.3854,-147.0074,3230.4529,3387.4961,41325.4453,45193.9297,56604.1367,46480.3633,-853.4790,3470.0188,690.1771,3526.8369,69895.8906,51436.1016,56705.3438,42766.1484,413.7531,3303.7219,3644.0718,29643.0605,37116.7695,68235.0234,336.227875
4801.1992,3123.6785,3461.8604,112.2728,41431.9961,43307.0391,56505.9023,44595.0586,5361.6470,-98.0124,3552.6084,2001.2634,69221.8750,50540.0859,56617.1250,41682.5586,3638.9309,3404.5281,2839.2974,30164.9297,36930.1992,68058.6250,336.231873
5940.4678,3656.0300,3444.9177,-2187.7217,41451.2656,42478.4141,56429.3008,43661.4063,7929.8398,-2479.9036,3929.8389,1773.5885,68831.5938,50436.0625,56640.9297,41481.0820,3956.6162,3408.2163,1720.3914,30293.6309,36848.8828,67968.3906,336.235870
3494.9409,3092.9673,3346.2124,1357.7567,41388.1211,43653.3125,56485.8750,44800.2695,4340.5073,799.4101,3057.7410,3243.4839,69211.3438,51060.0117,56598.4805,42253.0195,2980.2026,3352.2026,3008.3882,29983.0977,36964.4883,68083.5938,336.239868
-1556.2178,-4.6715,3129.0430,3650.8445,41261.7891,45403.9453,56586.8828,46600.9492,-1595.4674,3716.2456,-398.8669,3774.0918,69850.3828,51741.4023,56672.4883,43100.3320,-811.6365,3271.6248,3679.7898,29575.5820,37142.3633,68260.9922,336.243866
-552.6022,-132.4341,3235.4819,3390.6030,41328.1953,45187.3789,56606.5508,46474.3945,-828.7579,3472.5894,683.9186,3532.5813,69895.5156,51434.6914,56707.1797,42763.7148,354.0963,3304.7947,3642.5967,29645.2285,37115.0938,68233.5703,336.247864
4816.5771,3136.1509,3453.5457,110.3506,41422.2500,43286.7891,56496.7578,44574.0039,5389.3628,-119.6712,3556.5425,2044.2457,69209.6016,50530.7422,56608.5859,41668.4766,3645.0776,3403.3660,2918.3777,30165.1973,36926.3086,68054.9609,336.251862
5932.5327,3649.9951,3441.6545,-2144.9180,41446.7930,42476.0000,56425.7266,43657.6055,7923.3804,-2485.6033,3926.1956,1735.5234,68828.9297,50436.7305,56637.5508,41479.5820,3955.2305,3407.5903,1768.1570,30290.9492,36847.0508,67966.3125,336.255859
3476.0762,3091.4697,3351.9121,1329.3252,41392.3906,43671.0586,56491.8633,44817.9297,4303.8955,784.4568,3059.5513,3237.9407,69221.0469,51072.1914,56603.0859,42266.5195,2975.4417,3353.6333,3008.1870,29981.1309,36966.3867,68085.2188,336.259857
-1570.2994,-25.5927,3127.5454,3637.4109,41258.9258,45408.9961,56585.9414,46606.3594,-1612.5442,3706.7686,-384.1371,3771.5437,69852.9297,51743.1680,56671.3477,43100.1758,-776.8572,3273.5693,3684.3049,29575.6270,37144.4844,68262.9219,336.263855
-584.4310,-216.9013,3237.2478,3366.4631,41327.1016,45175.0195,56604.4063,46461.8750,-835.7764,3450.7068,697.3521,3511.3696,69891.6484,51427.2031,56704.5195,42754.3242,401.0573,3304.2805,3640.4956,29647.0391,37112.5234,68230.9297,336.267853
4818.2534,3114.3801,3460.4299,41.0154,41426.9023,43277.9609,56499.3984,44564.5273,5404.4951,-185.7877,3552.8542,1979.0010,69208.7969,50528.6875,56611.1328,41666.1094,3637.3215,3403.2988,2917.0813,30167.2539,36924.1406,68052.5859,336.271851
4818.2534,3114.3801,3460.4299,41.0154,41426.9023,43277.9609,56499.3984,44564.5273,5404.4951,-185.7877,3552.8542,1979.0010,69208.7969,50528.6875,56611.1328,41666.1094,3637.3215,3403.2988,2917.0813,30167.2539,36924.1406,68052.5859,336.275848
5927.5708,3645.4128,3441.7886,-2174.9365,41444.8477,42473.5430,56423.4883,43654.6328,7914.3950,-2475.5896,3924.9214,1745.9841,68828.0781,50435.6367,56634.7813,41477.7070,3956.5715,3408.8420,1813.1288,30290.5469,36847.4102,67966.2422,336.279846
3460.2288,3090.1733,3350.3252,1382.4777,41389.3477,43679.0156,56489.8086,44825.7734,4261.4492,845.6782,3075.7117,3226.0942,69223.8672,51074.1367,56599.9570,42269.8984,2981.7896,3352.6721,3011.6963,29976.5723,36965.8516,68084.1719,336.283844
-1569.7406,-11.7123,3132.8875,3653.5713,41262.6836,45417.0234,56588.9609,46614.9844,-1626.0670,3724.5381,-305.3695,3773.8459,69859.5703,51744.6875,56674.4766,43104.6445,-747.1741,3272.3623,3685.1990,29571.6250,37142.9414,68260.7969,336.287842
-506.2000,-116.7432,3242.2097,3369.8384,41328.6406,45161.9648,56603.8672,46449.9180,-760.8981,3444.4707,788.5919,3506.4075,69890.1953,51418.3320,56703.3555,42744.7813,487.9386,3308.3486,3640.6074,29651.9121,37113.2383,68231.2031,336.291840
4867.1816,3146.4773,3468.7896,-14.0592,41431.8164,43267.3438,56502.2109,44553.2617,5463.0566,-202.8868,3575.7874,1860.1344,69209.1094,50524.2617,56614.1953,41661.5273,3666.4458,3408.8420,2775.9524,30174.4746,36926.6680,68054.6875,336.295837
5935.6396,3652.9456,3455.6689,-2150.8413,41456.0039,42481.7227,56432.1172,43662.1875,7915.1099,-2486.0503,3938.8020,1676.2467,68838.1875,50440.9805,56642.8711,41486.7578,3960.4832,3411.4348,1703.7841,30292.0664,36849.4648,67968.0781,336.299835
3419.3250,3076.4492,3354.2815,1465.1344,41390.8711,43689.5000,56491.3516,44836.5234,4202.3516,864.6772,3055.7292,3235.9961,69230.8359,51075.1641,56599.9336,42273.0469,2973.3630,3356.0474,3038.5408,29976.9063,36969.3594,68087.7266,336.303833
-1616.4333,-55.6335,3139.1013,3663.0261,41267.1523,45425.1133,56592.9375,46622.7656,-1674.4585,3729.9695,-376.0904,3776.5952,69867.3281,51745.5391,56678.0781,43106.8594,-725.5376,3277.8386,3691.4575,29575.0449,37147.6367,68265.3750,336.307831
-508.6586,-125.9074,3257.5208,3366.4185,41340.9805,45159.2188,56612.4297,46446.8320,-789.1060,3445.4319,807.9485,3514.0964,69896.8750,51416.9219,56710.7109,42745.7656,588.8790,3312.1484,3641.3896,29656.6953,37113.4180,68231.1328,336.311829
4875.0269,3131.5911,3468.1860,-16.7415,41429.7617,43249.5977,56497.2969,44535.0430,5462.7886,-229.7983,3588.1030,1956.1353,69202.4063,50513.5781,56609.3906,41649.1875,3680.6392,3408.2385,2905.6597,30174.6973,36922.4219,68050.0391,336.315826
5929.4482,3646.9104,3455.1326,-2235.3979,41453.8555,42477.8359,56428.7422,43657.1563,7901.5425,-2461.9104,3936.1643,1747.1017,68837.0859,50437.1563,56638.9375,41481.9063,3962.7854,3412.1277,1775.7566,30291.2168,36848.3242,67966.6016,336.319824
3423.0354,3092.3413,3366.3066,1417.3911,41401.1953,43708.4102,56500.6016,44854.8516,4158.8550,973.4631,3097.5271,3220.6179,69244.4297,51085.0898,56607.4219,42285.7656,2988.3386,3357.9023,2933.9121,29976.0801,36970.8555,68089.0000,336.323822
-1595.7134,-22.7541,3141.6716,3673.2410,41268.6289,45429.1367,56593.5195,46627.3906,-1684.1815,3743.0007,-226.3785,3777.1987,69872.1328,51746.0313,56678.3203,43105.8516,-687.1149,3280.0737,3693.4915,29575.4473,37149.1133,68266.7422,336.327820
-430.3381,-80.6227,3259.7112,3338.3894,41341.4961,45145.8945,56610.5313,46433.7813,-716.5745,3439.4417,922.2330,3515.1470,69894.7734,51411.3359,56708.4531,42736.0430,614.3153,3317.1328,3642.5742,29662.7969,37115.1602,68232.8516,336.331818
4924.6255,3166.4150,3484.8379,-48.5927,41445.4297,43250.3789,56509.0742,44534.3086,5522.4453,-166.2746,3615.2827,1966.7075,69211.3906,50522.3398,56621.3906,41657.3242,3699.0571,3413.9829,2807.5132,30182.5215,36926.3320,68053.7969,336.335815
5929.2246,3649.6821,3461.7039,-2140.4253,41460.1602,42481.8125,56432.7656,43660.4414,7899.0166,-2442.8220,3943.9651,1855.1277,68843.3281,50444.2656,56642.4688,41487.1367,3966.4063,3415.5251,1894.3773,30293.6543,36852.0781,67970.0469,336.339813
3358.2600,3039.0100,3360.8306,1509.0333,41396.1211,43714.3984,56496.2461,44860.7305,4105.1660,952.2737,3031.4106,3274.2847,69246.5078,51088.9336,56602.4141,42286.5703,2924.7480,3359.9587,3082.7302,29974.0898,36973.8281,68091.4375,336.343811
-1653.8502,-100.3370,3146.4102,3674.9172,41273.6563,45439.7773,56597.3438,46637.4961,-1720.9054,3751.9189,-329.5541,3780.4397,69880.0234,51751.3281,56682.6602,43111.3711,-786.2673,3278.0620,3695.5256,29570.1953,37146.9648,68263.7891,336.347809
-390.4402,29.5043,3260.3818,3351.7109,41340.5117,45130.9180,56606.4609,46418.9180,-683.6951,3421.3591,971.5186,3503.9934,69889.6328,51400.5820,56703.7813,42722.9883,718.0497,3312.9531,3636.4053,29659.1094,37107.4258,68224.6328,336.351807
4940.4951,3183.1790,3473.3269,-20.8989,41433.6055,43225.0313,56496.0195,44508.2227,5548.1050,-259.0791,3620.5579,1956.8728,69196.9766,50506.1992,56608.7852,41635.3984,3712.9600,3410.9656,2862.6995,30180.9121,36920.7227,68047.9141,336.355804
5923.0781,3648.4976,3461.9497,-2200.8867,41461.3438,42484.0469,56432.7891,43661.0898,7892.2666,-2454.1321,3944.0769,1758.3669,68845.1563,50445.7188,56642.5156,41488.8359,3962.9194,3412.8877,1748.1075,30289.1602,36848.8164,67966.5313,336.359802
3334.0308,3053.9412,3364.2280,1466.5203,41399.9219,43730.1367,56499.8867,44875.9531,4070.6772,1023.2852,3046.7886,3249.9658,69255.2031,51095.8164,56605.3672,42295.8242,2947.5916,3358.5505,2977.0735,29969.5313,36973.3828,68091.2109,336.363800
-1653.5149,-97.6101,3137.4026,3676.2808,41265.6094,45437.9414,56590.0117,46635.7266,-1723.0065,3748.5662,-263.1918,3773.4436,69877.5000,51745.3359,56676.0664,43103.5938,-741.8544,3276.8997,3695.5256,29567.6250,37146.4961,68263.4063,336.367798
-298.6863,-38.3109,3265.1650,3307.3875,41345.4063,45124.7500,56609.3008,46412.0313,-613.5777,3409.9597,917.4496,3493.5999,69891.4219,51396.8047,56707.0000,42719.5234,553.0492,3315.5234,3636.9863,29663.4902,37108.2305,68225.4531,336.371796
4987.5903,3199.2051,3481.4404,-102.1922,41442.5703,43221.5664,56502.4570,44503.6406,5608.0078,-235.9003,3616.4226,1961.2538,69200.8672,50507.8555,56616.8086,41638.7070,3693.0669,3413.7595,2884.6267,30184.8906,36921.4375,68048.3828,336.375793
5912.6396,3643.7141,3457.7029,-2121.5605,41457.8789,42481.7461,56429.4141,43658.3633,7887.3491,-2436.8542,3941.2158,1819.4319,68844.2891,50445.0898,56639.8086,41488.0977,3963.7913,3415.5251,1899.4288,30290.4355,36851.7461,67969.3750,336.379791
3289.8638,3026.0015,3360.7859,1516.9011,41398.8477,43742.4727,56500.3125,44888.8047,4023.9622,988.0812,3016.0996,3278.9785,69260.7656,51102.4336,56605.3672,42305.5938,2900.9434,3359.2659,3086.2842,29967.1836,36976.2422,68093.9844,336.383789
-1683.7568,-125.7062,3138.7659,3671.1621,41268.4922,45446.7070,56593.0273,46645.9414,-1745.5371,3750.1084,-265.2034,3778.6963,69884.0234,51748.2656,56679.6641,43110.4570,-817.0903,3275.4915,3698.8784,29564.6953,37146.7656,68263.7031,336.387787
-321.6863,30.1972,3258.0796,3308.8628,41337.7383,45104.1406,56601.0078,46393.5234,-611.1637,3371.8276,1046.2628,3473.8411,69882.2109,51383.3945,56698.6172,42705.2422,720.7096,3314.0259,3633.1194,29664.6074,37105.7031,68223.0859,336.391785
4983.0532,3205.4189,3476.3220,-166.5652,41438.1641,43205.2930,56497.4531,44487.5234,5624.6821,-382.0360,3633.5217,1865.9236,69193.3984,50500.1445,56612.6758,41630.6602,3720.2019,3412.4631,2852.0825,30185.7617,36918.9336,68045.9531,336.395782
5908.3032,3645.9048,3457.6582,-2060.3613,41459.9805,42484.9883,56431.0898,43661.5391,7885.6729,-2446.1748,3943.5405,1807.9431,68846.7656,50447.7500,56641.3750,41493.6445,3960.4607,3413.8489,1854.0101,30286.9023,36849.7344,67967.0938,336.399780
3266.9756,3006.5330,3351.1074,1619.4509,41390.4453,43747.6367,56494.3906,44894.6836,3994.1672,1041.4348,2990.6409,3291.6519,69259.6953,51102.0313,56598.5938,42305.8164,2904.3408,3356.5391,3105.9758,29960.6797,36974.3672,68091.6328,336.403778
3266.9756,3006.5330,3351.1074,1619.4509,41390.4453,43747.6367,56494.3906,44894.6836,3994.1672,1041.4348,2990.6409,3291.6519,69259.6953,51102.0313,56598.5938,42305.8164,2904.3408,3356.5391,3105.9758,29960.6797,36974.3672,68091.6328,336.407776
-1702.0405,-247.4785,3136.1509,3683.2769,41267.1094,45453.4102,56592.9180,46652.5352,-1758.6351,3757.7527,-392.0049,3778.8528,69887.3281,51749.6055,56680.2461,43111.7305,-845.0524,3276.1621,3701.3594,29562.4609,37147.1680,68263.6094,336.411774
-325.1955,-12.2041,3264.8074,3319.2786,41344.1758,45099.7617,56605.8125,46388.8750,-539.0793,3383.2939,959.0686,3479.5405,69884.4688,51382.4336,56703.0898,42703.8320,609.1521,3315.0317,3633.5889,29667.8496,37105.1445,68222.3047,336.415771
4988.7974,3219.2769,3471.0918,-141.9559,41433.1602,43190.6094,56492.2422,44471.4297,5677.1865,-374.8835,3616.3333,1885.6155,69185.3281,50493.4609,56608.3828,41620.2422,3698.5208,3411.9714,2879.6870,30186.9902,36916.6992,68043.8047,336.419769
5898.6699,3641.3672,3455.1326,-2144.6721,41456.5820,42486.7070,56428.5625,43660.9805,7880.1743,-2418.1904,3939.2266,1724.4147,68845.8281,50448.4648,56639.5195,41492.6133,3957.2869,3412.6196,1793.0122,30284.4668,36848.8398,67966.3125,336.423767
5898.6699,3641.3672,3455.1326,-2144.6721,41456.5820,42486.7070,56428.5625,43660.9805,7880.1743,-2418.1904,3939.2266,1724.4147,68845.8281,50448.4648,56639.5195,41492.6133,3957.2869,3412.6196,1793.0122,30284.4668,36848.8398,67966.3125,336.427765
3228.1729,3004.0295,3357.2542,1577.4296,41396.9922,43768.9180,56502.1445,44914.6680,3959.0078,1101.8739,2980.9180,3241.1592,69271.6484,51113.2969,56606.2383,42318.0664,2875.1941,3358.2825,3044.3298,29960.5234,36978.4805,68096.1484,336.431763
-1725.0852,-242.3376,3135.4131,3680.2593,41267.3750,45461.0117,56594.5039,46659.9570,-1774.3037,3757.5740,-379.6667,3779.3669,69892.4063,51753.3398,56682.7031,43113.0273,-855.5577,3280.4761,3707.6401,29564.9414,37151.9063,68268.6172,336.435760
-276.1111,-35.7404,3267.3333,3320.3291,41346.7266,45093.0781,56607.6016,46381.3203,-543.6838,3398.5603,1051.3367,3475.0703,69884.8047,51380.7578,56705.5898,42699.4531,740.4462,3320.3738,3634.2595,29673.4824,37107.4492,68224.8750,336.439758
5021.0063,3182.3518,3479.4736,-138.0891,41443.1289,43189.7383,56500.6484,44469.3516,5702.8237,-315.5619,3646.6423,1901.5969,69190.0234,50499.6758,56617.9492,41626.0313,3729.3660,3415.8828,2869.1370,30192.3105,36918.9336,68045.9922,336.443756
5892.7690,3642.1272,3453.3220,-2084.4790,41457.0313,42490.3281,56429.8359,43664.0859,7879.6157,-2425.7007,3938.7349,1828.2162,68848.3125,50454.1211,56641.1289,41497.0391,3957.5327,3415.9946,1916.6396,30286.3672,36852.7266,67970.1094,336.447754
3131.8816,2963.4165,3349.9229,1640.1039,41391.2734,43779.0430,56499.3086,44924.7031,3867.8574,1107.4395,2923.9209,3284.2312,69273.2422,51117.9688,56603.0859,42323.5391,2754.6960,3355.7344,3109.4851,29955.2480,36978.2344,68095.8828,336.451752
-1788.6536,-248.5290,3135.1672,3692.8657,41268.3359,45469.2148,56596.2930,46668.8086,-1824.6622,3777.4224,-381.9019,3784.3960,69896.2734,51755.7734,56685.3164,43118.6367,-930.7713,3274.6199,3705.2932,29557.9688,37147.3906,68263.9219,336.455750
-240.9965,87.7529,3258.7278,3293.7529,41337.6953,45072.6484,56598.5703,46362.6367,-503.5624,3350.7722,1107.3278,3470.1975,69873.1563,51366.5195,56696.4727,42684.2969,814.4081,3314.6294,3628.7161,29670.5762,37100.2305,68217.4531,336.459747
-240.9965,87.7529,3258.7278,3293.7529,41337.6953,45072.6484,56598.5703,46362.6367,-503.5624,3350.7722,1107.3278,3470.1975,69873.1563,51366.5195,56696.4727,42684.2969,814.4081,3314.6294,3628.7161,29670.5762,37100.2305,68217.4531,336.463745
5032.7407,3222.8979,3468.2529,-212.9674,41432.0859,43169.6641,56490.3906,44449.2813,5732.5293,-431.2322,3642.8425,1826.3386,69176.6563,50486.8906,56609.0078,41612.1523,3734.1494,3411.6807,2745.0400,30189.3594,36912.4063,68039.3359,336.467743
5890.1094,3645.3459,3454.5513,-2115.5032,41458.5508,42495.7852,56432.0273,43669.4727,7877.9390,-2392.1060,3940.2100,1736.6858,68850.3672,50456.0195,56643.5000,41503.0742,3952.0342,3412.2173,1701.2135,30280.9121,36848.1680,67965.6172,336.471741
-1766.6594,-246.8750,3128.3276,3695.0562,41262.7266,45472.8555,56593.1602,46672.6094,-1821.9353,3773.8237,-441.1564,3783.6138,69896.3125,51752.9609,56683.0820,43115.5977,-885.7996,3277.0115,3708.9143,29557.7441,37149.5820,68266.4922,336.475739
-212.3192,40.3896,3269.7024,3317.5352,41348.2227,45073.0977,56607.7813,46362.5000,-469.2302,3396.8169,1042.9994,3482.5359,69879.0391,51367.4570,56705.6797,42687.6055,757.6347,3319.4128,3629.3196,29676.0293,37101.5703,68219.4219,336.479736
5057.9536,3214.4490,3470.8010,-139.0726,41434.8594,43162.4922,56493.1602,44441.5938,5774.8638,-333.3539,3659.7627,1951.9331,69175.6094,50485.7500,56612.4727,41610.2305,3745.0122,3415.2793,2868.7568,30194.8809,36914.5977,68041.7031,336.483734
5876.8545,3637.2769,3445.6331,-2090.6257,41450.1016,42492.4063,56425.6133,43665.2930,7867.1211,-2404.7793,3930.4424,1917.5337,68845.4453,50453.1367,56637.2617,41498.1133,3950.0225,3413.1782,1976.5870,30279.8633,36849.1953,67966.1797,336.487732
3073.2307,2948.8433,3348.2688,1626.1564,41390.2656,43808.1445,56503.1953,44953.9844,3793.7837,1163.1624,2890.6392,3314.1824,69284.5469,51128.8555,56605.8594,42339.0977,2718.1284,3355.0190,3133.9155,29947.9609,36979.3281,68096.9531,336.491730
