Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventFile,EventTime
-758.7299,-187500.0156,-187500.0156,-187500.0156,-174544.2344,-178822.9063,-170457.3438,-178262.4219,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169827.3438,-162184.8594,-169143.6250,-170345.1875,-187500.0156,-187500.0156,-187500.0156,-181201.6094,-182736.0938,-184430.6250,17.243317,NaN,NaN,NaN
-568.6284,-187500.0156,-187500.0156,-187500.0156,-174469.5469,-178476.9063,-170287.7656,-178079.9844,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169715.5000,-161584.3125,-169077.6563,-170070.4844,-187500.0156,-187500.0156,-187500.0156,-181036.4063,-182504.5781,-184105.4375,17.247314,NaN,NaN,NaN
-390.7085,-187500.0156,-187500.0156,-187500.0156,-175297.0313,-180868.5156,-171745.1875,-179408.9531,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170720.9219,-165207.2344,-169917.5469,-171803.2500,-187500.0156,-187500.0156,-187500.0156,-182924.6406,-183848.7031,-185212.4219,17.251312,NaN,NaN,NaN
-196.0024,-187500.0156,-187500.0156,-187500.0156,-175903.4375,-182772.1250,-172861.2500,-180454.0938,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171478.8281,-168167.2500,-170520.5781,-173202.6406,-187500.0156,-187500.0156,-187500.0156,-184305.2813,-184959.3438,-186272.2344,17.255310,NaN,NaN,NaN
-678.5543,-187500.0156,-187500.0156,-187500.0156,-175377.8594,-181346.2031,-171970.1563,-179658.0000,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170861.5156,-166065.5469,-169987.1719,-172186.5000,-187500.0156,-187500.0156,-187500.0156,-183121.7969,-184182.7500,-185716.7500,17.259308,NaN,NaN,NaN
-818.2303,-187500.0156,-187500.0156,-187500.0156,-174542.8594,-178808.1875,-170456.1563,-178261.1250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169828.2344,-162161.2500,-169146.3438,-170340.5625,-187500.0156,-187500.0156,-187500.0156,-181188.0781,-182721.0313,-184419.1250,17.263306,NaN,NaN,NaN
-725.7388,-187500.0156,-187500.0156,-187500.0156,-174489.6406,-178510.8438,-170316.1250,-178105.9844,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169744.0156,-161633.3750,-169100.9375,-170101.6250,-187500.0156,-187500.0156,-187500.0156,-181069.6250,-182516.7656,-184116.1563,17.267303,NaN,NaN,NaN
-523.7460,-187500.0156,-187500.0156,-187500.0156,-175314.3438,-180919.9531,-171778.2188,-179437.9375,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170754.7813,-165293.0156,-169939.7969,-171841.2969,-187500.0156,-187500.0156,-187500.0156,-182984.2969,-183879.0938,-185239.6719,17.271301,NaN,NaN,NaN
-204.5632,-187500.0156,-187500.0156,-187500.0156,-175925.8281,-182829.0000,-172899.2813,-180488.9219,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171515.4063,-168256.0156,-170547.2500,-173247.6563,-187500.0156,-187500.0156,-187500.0156,-184356.8750,-184989.4063,-186301.5313,17.275299,NaN,NaN,NaN
-620.6185,-187500.0156,-187500.0156,-187500.0156,-175390.4844,-181370.5156,-171991.1719,-179678.4219,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170880.6875,-166102.6406,-170002.4844,-172211.3281,-187500.0156,-187500.0156,-187500.0156,-183132.2813,-184191.9063,-185730.8750,17.279297,NaN,NaN,NaN
-553.2280,-187500.0156,-187500.0156,-187500.0156,-174464.1719,-178437.1875,-170280.0313,-178074.3594,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169712.6563,-161522.2344,-169079.5000,-170056.7344,-187500.0156,-187500.0156,-187500.0156,-180989.9844,-182469.2813,-184082.4531,17.283295,NaN,NaN,NaN
-424.9514,-187500.0156,-187500.0156,-187500.0156,-175294.1719,-180846.5000,-171745.2969,-179409.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170726.8125,-165179.1406,-169922.6250,-171798.6719,-187500.0156,-187500.0156,-187500.0156,-182908.1406,-183828.5000,-185200.7813,17.287292,NaN,NaN,NaN
-740.5132,-187500.0156,-187500.0156,-187500.0156,-175402.1719,-181390.1250,-172010.3906,-179695.8750,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170901.4063,-166135.3281,-170019.4844,-172232.2813,-187500.0156,-187500.0156,-187500.0156,-183158.9688,-184198.1719,-185736.1719,17.291290,NaN,NaN,NaN
-848.1146,-187500.0156,-187500.0156,-187500.0156,-174552.7500,-178829.3750,-170480.2969,-178284.0156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169853.9375,-162203.8281,-169164.7188,-170367.5000,-187500.0156,-187500.0156,-187500.0156,-181208.5625,-182729.0313,-184434.2031,17.295288,NaN,NaN,NaN
-676.1179,-187500.0156,-187500.0156,-187500.0156,-174479.7969,-178487.8750,-170312.5469,-178103.2969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169745.8906,-161610.2344,-169100.4844,-170095.1406,-187500.0156,-187500.0156,-187500.0156,-181050.6719,-182501.2500,-184112.6563,17.299286,NaN,NaN,NaN
-450.2088,-187500.0156,-187500.0156,-187500.0156,-175304.0625,-180871.4688,-171764.9063,-179427.6875,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170747.1406,-165220.8906,-169936.8906,-171821.7031,-187500.0156,-187500.0156,-187500.0156,-182931.0781,-183841.1094,-185216.7656,17.303284,NaN,NaN,NaN
-191.9568,-187500.0156,-187500.0156,-187500.0156,-175905.8125,-182766.3906,-172876.0000,-180468.6250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171497.8594,-168168.3438,-170535.0156,-173215.3281,-187500.0156,-187500.0156,-187500.0156,-184298.5313,-184946.6250,-186273.0781,17.307281,NaN,NaN,NaN
-607.8780,-187500.0156,-187500.0156,-187500.0156,-175374.2188,-181325.8125,-171976.9531,-179665.8594,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170870.5625,-166044.0625,-169995.2969,-172189.6563,-187500.0156,-187500.0156,-187500.0156,-183094.7813,-184161.1406,-185711.5625,17.311279,NaN,NaN,NaN
-707.7903,-187500.0156,-187500.0156,-187500.0156,-174528.5781,-178757.6719,-170445.6563,-178253.3750,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169822.6406,-162093.4531,-169143.9219,-170323.0781,-187500.0156,-187500.0156,-187500.0156,-181132.3594,-182681.6719,-184399.1406,17.315277,NaN,NaN,NaN
-647.9771,-187500.0156,-187500.0156,-187500.0156,-174468.4844,-178438.1875,-170292.9063,-178086.2188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169730.0156,-161531.1406,-169091.9688,-170068.4219,-187500.0156,-187500.0156,-187500.0156,-180998.5156,-182463.9219,-184083.4219,17.319275,NaN,NaN,NaN
-516.2359,-187500.0156,-187500.0156,-187500.0156,-175297.6250,-180855.2656,-171759.5625,-179422.0469,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170746.9219,-165201.8438,-169935.2500,-171812.9063,-187500.0156,-187500.0156,-187500.0156,-182927.3594,-183830.2656,-185207.8594,17.323273,NaN,NaN,NaN
-215.3367,-187500.0156,-187500.0156,-187500.0156,-175926.8594,-182812.0313,-172908.6406,-180498.3594,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171531.4219,-168237.5781,-170560.7969,-173252.9844,-187500.0156,-187500.0156,-187500.0156,-184345.5781,-184968.2188,-186291.5313,17.327271,NaN,NaN,NaN
-698.6932,-187500.0156,-187500.0156,-187500.0156,-175408.4375,-181402.5938,-172028.8281,-179713.9219,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170919.8125,-166159.4688,-170033.2188,-172251.5938,-187500.0156,-187500.0156,-187500.0156,-183161.9375,-184200.0781,-185746.8125,17.331268,NaN,NaN,NaN
-759.1323,-187500.0156,-187500.0156,-187500.0156,-174541.1250,-178801.8594,-170473.3750,-178278.8281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169850.0938,-162168.9375,-169161.1250,-170356.8125,-187500.0156,-187500.0156,-187500.0156,-181172.7813,-182709.5938,-184428.1250,17.335266,NaN,NaN,NaN
-570.2377,-187500.0156,-187500.0156,-187500.0156,-174467.6563,-178433.6094,-170294.7188,-178089.4688,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169733.3750,-161525.1875,-169094.5625,-170070.9375,-187500.0156,-187500.0156,-187500.0156,-180980.5000,-182458.7344,-184086.4375,17.339264,NaN,NaN,NaN
-394.5530,-187500.0156,-187500.0156,-187500.0156,-175282.7344,-180802.2969,-171736.3125,-179402.9375,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170726.5469,-165119.1875,-169922.4219,-171783.8125,-187500.0156,-187500.0156,-187500.0156,-182858.8281,-183793.8281,-185184.1719,17.343262,NaN,NaN,NaN
-194.9519,-187500.0156,-187500.0156,-187500.0156,-175893.8750,-182728.7656,-172864.5781,-180458.5469,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171492.4531,-168116.4219,-170531.3594,-173197.5781,-187500.0156,-187500.0156,-187500.0156,-184261.5313,-184919.3438,-186255.6563,17.347260,NaN,NaN,NaN
-674.3521,-187500.0156,-187500.0156,-187500.0156,-175391.3125,-181345.0000,-172003.1719,-179691.1250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170897.5000,-166070.9219,-170019.4844,-172217.5469,-187500.0156,-187500.0156,-187500.0156,-183100.9219,-184160.5156,-185716.5313,17.351257,NaN,NaN,NaN
-820.2419,-187500.0156,-187500.0156,-187500.0156,-174544.4531,-178788.9375,-170475.7188,-178281.3906,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169854.2031,-162147.3438,-169167.5156,-170356.4219,-187500.0156,-187500.0156,-187500.0156,-181158.8906,-182693.8281,-184416.0938,17.355255,NaN,NaN,NaN
-727.3928,-187500.0156,-187500.0156,-187500.0156,-174474.8281,-178454.7188,-170311.4531,-178103.2969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169752.9063,-161566.1875,-169107.0625,-170088.6563,-187500.0156,-187500.0156,-187500.0156,-181015.4219,-182470.5000,-184096.6875,17.359253,NaN,NaN,NaN
-529.4457,-187500.0156,-187500.0156,-187500.0156,-175307.1094,-180859.0625,-171775.5000,-179437.9844,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170766.6250,-165208.8750,-169952.1250,-171829.5625,-187500.0156,-187500.0156,-187500.0156,-182920.1719,-183822.9063,-185210.2188,17.363251,NaN,NaN,NaN
-203.5350,-187500.0156,-187500.0156,-187500.0156,-175920.1563,-182786.5625,-172905.8438,-180496.5000,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171532.6406,-168206.6875,-170561.7969,-173246.5469,-187500.0156,-187500.0156,-187500.0156,-184315.9375,-184948.2031,-186283.7656,17.367249,NaN,NaN,NaN
-612.8177,-187500.0156,-187500.0156,-187500.0156,-175390.6406,-181355.2969,-172012.3594,-179699.2813,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170907.2813,-166097.0156,-170023.7031,-172227.9844,-187500.0156,-187500.0156,-187500.0156,-183114.6719,-184168.9844,-185729.9844,17.371246,NaN,NaN,NaN
-675.4473,-187500.0156,-187500.0156,-187500.0156,-174532.2500,-178755.1406,-170462.2656,-178270.2188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169842.0000,-162098.5625,-169159.2969,-170339.0000,-187500.0156,-187500.0156,-187500.0156,-181118.7969,-182671.2813,-184404.4063,17.375244,NaN,NaN,NaN
-555.4855,-187500.0156,-187500.0156,-187500.0156,-174454.4219,-178385.8438,-170280.6406,-178077.0625,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169725.1094,-161459.9844,-169089.3125,-170049.2656,-187500.0156,-187500.0156,-187500.0156,-180939.7188,-182424.5313,-184064.2813,17.379242,NaN,NaN,NaN
-429.8687,-187500.0156,-187500.0156,-187500.0156,-175273.5938,-180773.1406,-171730.7656,-179397.5156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170728.5938,-165085.6875,-169923.0313,-171773.1250,-187500.0156,-187500.0156,-187500.0156,-182845.4375,-183772.9219,-185171.6563,17.383240,NaN,NaN,NaN
-208.0277,-187500.0156,-187500.0156,-187500.0156,-175909.8281,-182747.0938,-172890.8906,-180483.4531,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171521.8438,-168148.0156,-170555.9219,-173225.7969,-187500.0156,-187500.0156,-187500.0156,-184283.4688,-184920.2188,-186261.0313,17.387238,NaN,NaN,NaN
-733.1819,-187500.0156,-187500.0156,-187500.0156,-175407.9063,-181381.3594,-172037.1094,-179722.6875,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170931.8125,-166136.5469,-170044.6875,-172255.5156,-187500.0156,-187500.0156,-187500.0156,-183142.4531,-184177.7344,-185737.3125,17.391235,NaN,NaN,NaN
-849.0086,-187500.0156,-187500.0156,-187500.0156,-174550.8438,-178809.0469,-170497.5625,-178302.0000,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169877.4375,-162189.7656,-169183.0781,-170380.4531,-187500.0156,-187500.0156,-187500.0156,-181182.7500,-182704.4688,-184433.6094,17.395233,NaN,NaN,NaN
-678.1966,-187500.0156,-187500.0156,-187500.0156,-174483.4531,-178448.5469,-170322.2969,-178116.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169765.4219,-161554.0625,-169119.2813,-170098.4688,-187500.0156,-187500.0156,-187500.0156,-180997.5156,-182457.4375,-184095.5781,17.399231,NaN,NaN,NaN
-454.6792,-187500.0156,-187500.0156,-187500.0156,-175343.5313,-180837.2344,-171772.9688,-179445.5625,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170760.2188,-165140.0938,-169952.8906,-171817.7344,-187500.0156,-187500.0156,-187500.0156,-182866.5938,-183787.0625,-185189.1563,17.403229,NaN,NaN,NaN
-191.5768,-187500.0156,-187500.0156,-187500.0156,-175985.6563,-182775.7344,-172907.0469,-180511.9219,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171523.9063,-168131.2031,-170564.1250,-173235.8281,-187500.0156,-187500.0156,-187500.0156,-184256.9844,-184908.0781,-186257.8438,17.407227,NaN,NaN,NaN
-602.7371,-187500.0156,-187500.0156,-187500.0156,-175480.2031,-181379.8438,-172038.7188,-179738.8125,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170919.1719,-166065.9219,-170045.9844,-172247.4688,-187500.0156,-187500.0156,-187500.0156,-183076.5625,-184141.1719,-185713.2813,17.411224,NaN,NaN,NaN
-709.6008,-187500.0156,-187500.0156,-187500.0156,-174625.5938,-178795.7344,-170494.9375,-178314.5938,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169861.5625,-162098.3750,-169183.8594,-170366.4844,-187500.0156,-187500.0156,-187500.0156,-181106.1875,-182657.5313,-184399.0625,17.415222,NaN,NaN,NaN
-649.2734,-187500.0156,-187500.0156,-187500.0156,-174551.2969,-178438.7969,-170317.6875,-178124.5938,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169751.5938,-161481.1563,-169116.8281,-170082.4375,-187500.0156,-187500.0156,-187500.0156,-180946.0781,-182420.4219,-184066.9219,17.419220,NaN,NaN,NaN
-516.1241,-187500.0156,-187500.0156,-187500.0156,-175389.0156,-180850.6250,-171786.1094,-179462.7031,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170771.5000,-165134.5469,-169966.1719,-171828.0000,-187500.0156,-187500.0156,-187500.0156,-182864.1094,-183776.6250,-185180.8594,17.423218,NaN,NaN,NaN
-210.9334,-187500.0156,-187500.0156,-187500.0156,-176021.1406,-182826.4063,-172944.7656,-180546.5938,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171561.6563,-168205.6719,-170594.1406,-173278.9844,-187500.0156,-187500.0156,-187500.0156,-184306.0156,-184929.8750,-186276.4844,17.427216,NaN,NaN,NaN
-689.0819,-187500.0156,-187500.0156,-187500.0156,-175508.7031,-181442.8750,-172078.3438,-179774.1406,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170958.3438,-166170.2188,-170071.9844,-172294.0313,-187500.0156,-187500.0156,-187500.0156,-183145.8438,-184179.1250,-185747.8125,17.431213,NaN,NaN,NaN
-760.8757,-187500.0156,-187500.0156,-187500.0156,-174651.4063,-178845.1719,-170528.5781,-178345.8594,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169893.7969,-162176.2344,-169207.0313,-170406.5625,-187500.0156,-187500.0156,-187500.0156,-181149.5000,-182684.0625,-184426.7344,17.435211,NaN,NaN,NaN
-572.3611,-187500.0156,-187500.0156,-187500.0156,-174561.8281,-178439.9844,-170325.3438,-178133.5156,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169759.1719,-161481.4688,-169123.5000,-170090.7500,-187500.0156,-187500.0156,-187500.0156,-180934.7500,-182416.2969,-184070.4688,17.439209,NaN,NaN,NaN
-393.6366,-187500.0156,-187500.0156,-187500.0156,-175367.2031,-180787.0781,-171752.2813,-179432.7969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170742.2031,-165044.6250,-169942.1563,-171785.6875,-187500.0156,-187500.0156,-187500.0156,-182801.3906,-183740.5000,-185157.3906,17.443207,NaN,NaN,NaN
-192.5603,-187500.0156,-187500.0156,-187500.0156,-175999.5781,-182748.7656,-172906.2500,-180513.1719,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171527.1875,-168087.5000,-170570.2031,-173230.1875,-187500.0156,-187500.0156,-187500.0156,-184224.7188,-184879.5156,-186239.0938,17.447205,NaN,NaN,NaN
-673.1227,-187500.0156,-187500.0156,-187500.0156,-175499.9531,-181387.0313,-172055.5625,-179755.1406,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170938.0000,-166082.9063,-170060.5000,-172263.5625,-187500.0156,-187500.0156,-187500.0156,-183087.0625,-184138.7813,-185716.5625,17.451202,NaN,NaN,NaN
-821.3372,-187500.0156,-187500.0156,-187500.0156,-174646.9063,-178821.2188,-170519.7031,-178337.7500,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169888.5469,-162146.7500,-169202.4063,-170393.1250,-187500.0156,-187500.0156,-187500.0156,-181138.0000,-182668.9531,-184414.9375,17.455200,NaN,NaN,NaN
-729.1362,-187500.0156,-187500.0156,-187500.0156,-174581.6719,-178470.3281,-170349.8750,-178156.0781,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169785.4063,-161529.9063,-169143.9375,-170118.3906,-187500.0156,-187500.0156,-187500.0156,-180971.3594,-182429.5000,-184081.9219,17.459198,NaN,NaN,NaN
-529.4905,-187500.0156,-187500.0156,-187500.0156,-175401.1719,-180849.2031,-171796.3750,-179473.5313,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170785.8438,-165139.6406,-169975.5313,-171837.4531,-187500.0156,-187500.0156,-187500.0156,-182863.5000,-183771.8594,-185185.1094,17.463196,NaN,NaN,NaN
-202.5962,-187500.0156,-187500.0156,-187500.0156,-176018.3906,-182796.3125,-172936.5313,-180540.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171558.0313,-168168.8594,-170589.8281,-173266.1719,-187500.0156,-187500.0156,-187500.0156,-184277.2969,-184909.6875,-186268.2813,17.467194,NaN,NaN,NaN
-613.4659,-187500.0156,-187500.0156,-187500.0156,-175512.7969,-181409.4375,-172073.4063,-179772.5000,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170955.1250,-166118.3125,-170073.2813,-172284.7656,-187500.0156,-187500.0156,-187500.0156,-183099.0313,-184148.7969,-185731.2969,17.471191,NaN,NaN,NaN
-678.0848,-187500.0156,-187500.0156,-187500.0156,-174645.0781,-178795.0000,-170511.7969,-178332.5000,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169880.6719,-162104.0938,-169198.4375,-170382.2969,-187500.0156,-187500.0156,-187500.0156,-181095.9531,-182647.9375,-184404.7188,17.475189,NaN,NaN,NaN
-556.8490,-187500.0156,-187500.0156,-187500.0156,-174552.3438,-178388.7344,-170305.6406,-178116.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169746.5469,-161411.0313,-169113.4219,-170063.3125,-187500.0156,-187500.0156,-187500.0156,-180889.8906,-182381.7969,-184048.2656,17.479187,NaN,NaN,NaN
-429.2652,-187500.0156,-187500.0156,-187500.0156,-175379.8438,-180770.6406,-171757.5313,-179439.2344,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170752.7969,-165017.8125,-169953.3438,-171787.9063,-187500.0156,-187500.0156,-187500.0156,-182782.9688,-183719.6719,-185145.1094,17.483185,NaN,NaN,NaN
-203.1550,-187500.0156,-187500.0156,-187500.0156,-176018.9531,-182764.2188,-172927.5781,-180533.2969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171551.4844,-168115.2031,-170588.6250,-173251.3125,-187500.0156,-187500.0156,-187500.0156,-184243.3281,-184882.4688,-186246.5469,17.487183,NaN,NaN,NaN
-722.9895,-187500.0156,-187500.0156,-187500.0156,-175522.4063,-181425.7656,-172087.5313,-179784.7344,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170970.6563,-166149.3125,-170083.5156,-172298.9531,-187500.0156,-187500.0156,-187500.0156,-183125.3594,-184157.5156,-185738.9063,17.491180,NaN,NaN,NaN
-850.4391,-187500.0156,-187500.0156,-187500.0156,-174674.9375,-178856.6875,-170553.4844,-178370.7188,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169921.6719,-162199.9375,-169229.4375,-170431.7031,-187500.0156,-187500.0156,-187500.0156,-181157.8594,-182679.5781,-184432.5938,17.495178,NaN,NaN,NaN
-679.9847,-187500.0156,-187500.0156,-187500.0156,-174585.3281,-178453.1094,-170350.1094,-178157.7969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169789.9531,-161509.1406,-169146.4688,-170116.6250,-187500.0156,-187500.0156,-187500.0156,-180947.6875,-182414.0781,-184078.8750,17.499176,NaN,NaN,NaN
-459.0601,-187500.0156,-187500.0156,-187500.0156,-175387.0000,-180789.3281,-171770.6250,-179451.3281,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170768.6406,-165055.0938,-169961.7188,-171804.0469,-187500.0156,-187500.0156,-187500.0156,-182803.4375,-183732.9219,-185161.8906,17.503174,NaN,NaN,NaN
-191.5768,-187500.0156,-187500.0156,-187500.0156,-176016.8750,-182746.2188,-172922.5000,-180530.0469,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171548.6094,-168089.2969,-170586.9844,-173245.2188,-187500.0156,-187500.0156,-187500.0156,-184215.8594,-184869.0781,-186242.1875,17.507172,NaN,NaN,NaN
-601.4184,-187500.0156,-187500.0156,-187500.0156,-175511.9531,-181373.9219,-172066.1563,-179767.2969,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170950.8594,-166068.0000,-170072.0000,-172271.6563,-187500.0156,-187500.0156,-187500.0156,-183060.5313,-184121.0781,-185715.0469,17.511169,NaN,NaN,NaN
-710.9419,-187500.0156,-187500.0156,-187500.0156,-174647.0938,-178777.0938,-170512.1719,-178333.4688,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169885.5625,-162085.0938,-169201.9844,-170379.5000,-187500.0156,-187500.0156,-187500.0156,-181082.9219,-182632.8281,-184398.3281,17.515167,NaN,NaN,NaN
-651.1733,-187500.0156,-187500.0156,-187500.0156,-174573.2031,-178399.2188,-170326.6094,-178137.0469,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169771.4219,-161427.4375,-169134.8125,-170085.3750,-187500.0156,-187500.0156,-187500.0156,-180897.9844,-182377.3906,-184050.2188,17.519165,NaN,NaN,NaN
-520.9074,-187500.0156,-187500.0156,-187500.0156,-175397.2813,-180786.9375,-171778.7656,-179459.2656,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170779.3281,-165050.9688,-169972.1406,-171810.8281,-187500.0156,-187500.0156,-187500.0156,-182805.6875,-183724.5000,-185154.7813,17.523163,NaN,NaN,NaN
-211.8275,-187500.0156,-187500.0156,-187500.0156,-176032.7188,-182783.5469,-172948.3594,-180552.6250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171576.2969,-168156.0781,-170604.9531,-173274.5781,-187500.0156,-187500.0156,-187500.0156,-184267.8594,-184891.6563,-186261.1406,17.527161,NaN,NaN,NaN
-689.4619,-187500.0156,-187500.0156,-187500.0156,-175542.4063,-181441.8594,-172111.3125,-179808.5313,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170994.5469,-166175.6719,-170103.7813,-172325.1719,-187500.0156,-187500.0156,-187500.0156,-183129.7656,-184158.3125,-185748.4375,17.531158,NaN,NaN,NaN
-763.1332,-187500.0156,-187500.0156,-187500.0156,-174674.0938,-178829.0625,-170549.5313,-178368.7500,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169920.6406,-162164.5625,-169228.5313,-170423.5938,-187500.0156,-187500.0156,-187500.0156,-181125.7031,-182659.0781,-184425.3125,17.535156,NaN,NaN,NaN
-573.2552,-187500.0156,-187500.0156,-187500.0156,-174568.2188,-178388.6250,-170322.7656,-178134.1406,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169769.8125,-161419.0469,-169130.5313,-170080.2344,-187500.0156,-187500.0156,-187500.0156,-180886.3594,-182373.5938,-184053.7813,17.539154,NaN,NaN,NaN
-398.2634,-187500.0156,-187500.0156,-187500.0156,-175380.9844,-180730.7500,-171751.4063,-179435.8906,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170756.0156,-164964.4531,-169955.7500,-171776.8438,-187500.0156,-187500.0156,-187500.0156,-182740.5625,-183687.7500,-185130.6563,17.543152,NaN,NaN,NaN
-190.3698,-187500.0156,-187500.0156,-187500.0156,-176014.5313,-182710.4688,-172914.2031,-180523.2500,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-171545.9063,-168040.5000,-170585.6719,-173231.1719,-187500.0156,-187500.0156,-187500.0156,-184184.5781,-184841.1250,-186223.6406,17.547150,NaN,NaN,NaN
-663.8915,-187500.0156,-187500.0156,-187500.0156,-175520.1250,-181376.7813,-172078.0313,-179778.1563,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170965.8438,-166080.8281,-170082.2344,-172282.3438,-187500.0156,-187500.0156,-187500.0156,-183069.5938,-184118.4375,-185717.5781,17.551147,NaN,NaN,NaN
-822.9241,-187500.0156,-187500.0156,-187500.0156,-174676.4688,-178815.3125,-170548.5625,-178368.0313,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169922.0625,-162142.7500,-169231.5938,-170419.9531,-187500.0156,-187500.0156,-187500.0156,-181113.2031,-182645.0625,-184414.3750,17.555145,NaN,NaN,NaN
-730.7455,-187500.0156,-187500.0156,-187500.0156,-174592.6250,-178425.1875,-170352.5000,-178161.4375,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-169799.6875,-161472.2656,-169154.5781,-170113.5313,-187500.0156,-187500.0156,-187500.0156,-180922.0938,-182387.9219,-184066.5156,17.559143,NaN,NaN,NaN
-533.6702,-187500.0156,-187500.0156,-187500.0156,-175401.6875,-180781.8438,-171784.1094,-179464.6250,-187500.0156,-187500.0156,-187500.0156,-187500.0156,-170789.9219,-165049.4531,-169977.6719,-171814.4844,-187500.0156,-187500.0156,-187500.0156,-182800.5000,-183718.9688,-185158.5313,17.563141,NaN,NaN,NaN
