Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp
159431.6719,-138422.3125,-138486.3594,-138527.2188,-138478.5938,-138533.5781,-138366.4375,-138459.9844,-138459.4844,-138448.5781,-138512.0938,-138511.7813,153566.8281,-138664.6719,-138449.8906,-138528.2813,78885.5859,-138616.8125,-138535.9063,-138689.7344,-138545.6719,-138562.2344,41.863464
94415.8672,-138863.4219,-138914.0156,-138954.8906,-138906.5156,-138961.7344,-138793.9375,-138887.7500,-138887.2500,-138876.1719,-138939.6719,-138939.3594,153787.7969,-139092.7031,-138877.4219,-138956.0781,77857.8281,-139045.1406,-138963.3906,-139117.6250,-138973.1719,-138989.9219,41.867462
12568.4082,-139141.2813,-139176.4219,-139217.3281,-139169.3281,-139224.5781,-139056.1719,-139150.1250,-139149.5469,-139138.4219,-139201.9375,-139201.4531,153879.6406,-139355.0938,-139139.6250,-139218.4219,74791.3672,-139308.3594,-139225.2969,-139379.7500,-139235.1406,-139252.0625,41.871460
85590.7031,-139008.1094,-139057.4844,-139098.4063,-139049.9531,-139105.2031,-138937.2813,-139031.1250,-139030.7031,-139019.5781,-139083.0938,-139082.6250,153726.8438,-139236.0938,-139020.8438,-139099.5000,73172.7500,-139189.8125,-139106.3438,-139260.6094,-139116.1094,-139132.9219,41.875458
157446.7031,-138774.9375,-138838.3281,-138879.1406,-138830.5000,-138885.5781,-138718.2813,-138812.0156,-138811.5625,-138800.5000,-138864.0469,-138863.6563,153533.9063,-139016.9531,-138801.8438,-138880.4531,74544.9453,-138970.2188,-138887.5156,-139041.6875,-138897.2813,-138914.0156,41.879456
157592.5313,-138889.7344,-138953.2344,-138993.9375,-138945.2500,-139000.4375,-138832.9531,-138926.8125,-138926.5938,-138915.5313,-138979.0313,-138978.5781,153578.9375,-139131.9375,-138916.8438,-138995.3281,76883.5391,-139084.9063,-139002.8281,-139157.0156,-139012.6719,-139029.4844,41.883453
83143.4766,-139323.1094,-139371.9688,-139412.8281,-139364.3438,-139419.9375,-139251.6250,-139345.7344,-139345.3750,-139334.2188,-139397.7500,-139397.2969,153795.7031,-139551.0781,-139335.4063,-139414.1719,76021.9219,-139504.6250,-139421.8438,-139576.2500,-139431.6250,-139448.6406,41.887451
-1293.9872,-139588.4063,-139623.4375,-139664.4063,-139616.2500,-139671.8906,-139503.1406,-139597.2344,-139596.7344,-139585.5625,-139649.0469,-139648.5781,153889.5625,-139802.7656,-139586.6094,-139665.6250,73014.1641,-139756.8281,-139672.7813,-139827.5000,-139682.6250,-139699.7188,41.891449
77663.1250,-139415.0625,-139463.3438,-139504.2969,-139455.7969,-139511.2188,-139343.0000,-139436.9688,-139436.6875,-139425.5313,-139489.0313,-139488.4688,153740.6719,-139642.5000,-139426.6250,-139505.4844,71868.9922,-139596.2656,-139512.0938,-139666.5938,-139521.8594,-139538.8125,41.895447
156384.8438,-139125.4844,-139188.7188,-139229.4844,-139180.7500,-139235.8906,-139068.3281,-139162.2188,-139162.0000,-139150.8750,-139214.3438,-139213.8750,153537.9531,-139367.7188,-139152.0313,-139230.7344,73874.1641,-139320.7500,-139237.4375,-139391.8594,-139247.3438,-139264.0313,41.899445
76285.3594,-139684.5625,-139732.4688,-139773.1875,-139724.8594,-139780.4063,-139611.8594,-139706.0156,-139706.2656,-139695.1406,-139758.5469,-139758.0469,153798.1250,-139912.3906,-139696.1406,-139775.1250,74804.2031,-139865.9688,-139782.3906,-139937.0938,-139792.2031,-139809.2813,41.903442
-11286.1104,-139949.9219,-139985.5000,-140026.2813,-139978.2188,-140033.8594,-139864.8438,-139959.1094,-139959.3594,-139948.0938,-140011.5625,-140010.8906,153888.8750,-140165.6875,-139948.9375,-140028.2500,71749.8828,-140120.1719,-140035.4219,-140190.2656,-140045.2344,-140062.4219,41.907440
69422.3672,-139780.0313,-139827.3438,-139868.1875,-139819.7500,-139875.3281,-139706.7344,-139800.9688,-139800.8750,-139789.6406,-139853.0781,-139852.4844,153741.7500,-140007.0156,-139790.4375,-139869.7031,70487.9453,-139961.0313,-139876.0938,-140030.9219,-139885.8906,-139903.0938,41.911438
154635.7500,-139481.4531,-139544.1094,-139584.8906,-139536.1719,-139591.5156,-139423.6250,-139517.6563,-139517.4844,-139506.2813,-139569.7344,-139569.2500,153547.3594,-139723.3594,-139507.2031,-139586.2656,72562.4297,-139676.4531,-139592.4219,-139747.1875,-139602.3281,-139619.3125,41.915436
154644.2656,-139563.9688,-139626.2188,-139667.1250,-139618.3750,-139673.8281,-139505.7500,-139599.9844,-139599.8750,-139588.7031,-139652.2656,-139651.7031,153584.1094,-139805.9375,-139589.6406,-139668.7344,75022.3516,-139758.7188,-139675.2813,-139830.0781,-139685.2344,-139702.2656,41.919434
68379.6641,-139995.7656,-140042.4063,-140083.1094,-140034.7188,-140090.4844,-139921.6875,-140016.1719,-140016.3125,-140005.0625,-140068.5469,-140067.9219,153803.2656,-140222.7031,-140005.8906,-140085.1719,73967.9063,-140176.7031,-140092.4844,-140247.4844,-140102.3594,-140119.6406,41.923431
-17764.9414,-140234.9688,-140271.0000,-140311.6875,-140263.6094,-140319.4688,-140150.2656,-140244.7188,-140244.9219,-140233.6094,-140297.0156,-140296.4688,153892.0000,-140451.4688,-140234.4531,-140313.8281,71139.0313,-140406.4844,-140321.1406,-140476.3750,-140330.9375,-140348.2969,41.927429
-17764.9414,-140234.9688,-140271.0000,-140311.6875,-140263.6094,-140319.4688,-140150.2656,-140244.7188,-140244.9219,-140233.6094,-140297.0156,-140296.4688,153892.0000,-140451.4688,-140234.4531,-140313.8281,71139.0313,-140406.4844,-140321.1406,-140476.3750,-140330.9375,-140348.2969,41.931427
66952.6797,-140042.9063,-140089.9375,-140130.6094,-140082.2500,-140137.9375,-139969.2344,-140063.5781,-140063.4844,-140052.3125,-140115.6406,-140115.0781,153731.9219,-140269.8594,-140053.1875,-140132.4531,70144.5313,-140224.7656,-140139.2656,-140294.4063,-140149.1250,-140166.3750,41.935425
154341.3125,-139772.0938,-139834.4531,-139875.2656,-139826.4531,-139882.0000,-139713.8906,-139808.2188,-139807.9375,-139796.7188,-139860.1563,-139859.6406,153541.5469,-140014.1406,-139797.7969,-139876.8750,71995.9531,-139968.3438,-139883.6250,-140038.5938,-139893.4375,-139910.6094,41.939423
154341.3125,-139772.0938,-139834.4531,-139875.2656,-139826.4531,-139882.0000,-139713.8906,-139808.2188,-139807.9375,-139796.7188,-139860.1563,-139859.6406,153541.5469,-140014.1406,-139797.7969,-139876.8750,71995.9531,-139968.3438,-139883.6250,-140038.5938,-139893.4375,-139910.6094,41.943420
153023.5938,-139878.2344,-139939.9375,-139980.7656,-139932.0625,-139987.5781,-139819.3438,-139913.6875,-139913.8906,-139902.5781,-139966.0781,-139965.5000,153592.5469,-140120.2031,-139903.6563,-139982.6875,74376.0078,-140073.8438,-139989.8125,-140144.7656,-139999.6563,-140016.8281,41.947418
59317.1250,-140296.2656,-140341.8750,-140382.7031,-140334.3750,-140390.0938,-140221.1406,-140315.5781,-140315.9063,-140304.6250,-140368.0313,-140367.4531,153804.2188,-140522.4688,-140305.4688,-140384.7813,73571.1016,-140476.2813,-140391.5938,-140546.8438,-140401.4688,-140418.8594,41.951416
59317.1250,-140296.2656,-140341.8750,-140382.7031,-140334.3750,-140390.0938,-140221.1406,-140315.5781,-140315.9063,-140304.6250,-140368.0313,-140367.4531,153804.2188,-140522.4688,-140305.4688,-140384.7813,73571.1016,-140476.2813,-140391.5938,-140546.8438,-140401.4688,-140418.8594,41.955414
-29575.0898,-140561.2031,-140598.7188,-140639.4531,-140591.2656,-140647.1563,-140477.8750,-140572.3906,-140573.0000,-140561.7188,-140625.0938,-140624.4063,153887.5156,-140779.7500,-140562.4531,-140641.9063,70298.2891,-140734.8906,-140648.8125,-140804.2344,-140658.6719,-140676.3125,41.959412
57796.6016,-140420.0938,-140466.2500,-140506.9531,-140458.5156,-140514.4375,-140345.3906,-140439.8281,-140440.5156,-140429.2031,-140492.5781,-140491.9063,153731.2969,-140647.1875,-140429.8750,-140509.2969,68612.8594,-140602.7344,-140516.3750,-140671.6406,-140526.1875,-140543.7188,41.963409
152443.2031,-140152.9688,-140214.7188,-140255.5313,-140206.6563,-140262.4219,-140093.9844,-140188.4375,-140189.0156,-140177.7500,-140241.2344,-140240.6250,153527.7969,-140395.5313,-140178.6094,-140257.7969,70400.5234,-140350.3594,-140264.8125,-140419.8750,-140274.6094,-140291.9219,41.967407
151347.7031,-140251.7344,-140312.9219,-140353.7656,-140304.8906,-140360.7188,-140192.1875,-140286.6250,-140287.3438,-140276.0156,-140339.5313,-140338.8125,153570.5000,-140493.9375,-140276.8906,-140356.1250,72850.5469,-140447.9688,-140363.0469,-140518.1875,-140372.7969,-140390.2344,41.971405
151347.7031,-140251.7344,-140312.9219,-140353.7656,-140304.8906,-140360.7188,-140192.1875,-140286.6250,-140287.3438,-140276.0156,-140339.5313,-140338.8125,153570.5000,-140493.9375,-140276.8906,-140356.1250,72850.5469,-140447.9688,-140363.0469,-140518.1875,-140372.7969,-140390.2344,41.975403
53527.7109,-140601.8750,-140646.9688,-140687.5938,-140639.1563,-140695.2031,-140526.0156,-140620.5625,-140621.2500,-140609.8281,-140673.2031,-140672.5313,153789.0000,-140827.9688,-140610.6250,-140689.9844,72862.1016,-140782.3906,-140697.0781,-140852.5469,-140706.9375,-140724.5000,41.979401
-33571.8945,-140732.3594,-140770.5156,-140811.2031,-140762.9219,-140818.9375,-140649.5313,-140744.1406,-140744.6094,-140733.2813,-140796.6719,-140795.9531,153860.6563,-140951.4531,-140733.9688,-140813.4531,71215.6484,-140906.7344,-140820.7500,-140976.2969,-140830.5625,-140848.2656,41.983398
55571.4414,-140549.2344,-140595.1250,-140635.8750,-140587.4375,-140643.4063,-140474.1563,-140568.7969,-140569.2656,-140557.9531,-140621.3906,-140620.6094,153700.6719,-140776.0625,-140558.6875,-140638.0625,70070.1719,-140731.4688,-140645.3594,-140800.7656,-140655.2031,-140672.8438,41.987396
151710.2969,-140287.2813,-140348.7500,-140389.4688,-140340.7188,-140396.5781,-140227.9844,-140322.4844,-140322.9531,-140311.6875,-140375.0313,-140374.3438,153513.8125,-140529.5938,-140312.4844,-140391.7500,71872.4531,-140484.1719,-140398.9219,-140554.2969,-140408.7813,-140426.2188,41.991394
148849.6563,-140350.5469,-140411.0156,-140451.8906,-140403.0156,-140458.9531,-140290.2969,-140384.8438,-140385.1250,-140373.8750,-140437.2813,-140436.5469,153559.2500,-140591.8594,-140374.6094,-140453.9688,74841.0391,-140545.0000,-140460.5000,-140615.9219,-140470.4688,-140487.8438,41.995392
43309.6094,-140745.5313,-140789.8594,-140830.7188,-140782.2500,-140838.3594,-140668.9844,-140763.6406,-140763.4844,-140752.1406,-140815.5156,-140814.7813,153773.8438,-140970.4531,-140752.8594,-140832.4844,74199.1406,-140922.9531,-140837.8281,-140993.3438,-140847.7500,-140865.4063,41.999390
-43830.8320,-140944.3906,-140984.4219,-141025.1250,-140976.8438,-141033.0938,-140863.5313,-140958.2344,-140958.3594,-140947.0625,-141010.4219,-141009.6563,153852.6094,-141165.4844,-140947.7188,-141027.2969,71404.7031,-141119.5156,-141033.4063,-141188.9844,-141043.2969,-141061.1563,42.003387
150917.7188,-140401.0938,-140462.2656,-140503.1875,-140454.3281,-140510.1406,-140341.6094,-140436.0313,-140436.4375,-140425.1406,-140488.5781,-140487.8438,153489.2969,-140643.2031,-140425.9531,-140505.3438,72950.6406,-140597.1875,-140512.1406,-140667.3906,-140522.0000,-140539.4063,42.007385
148804.1875,-140438.0000,-140498.3594,-140539.2969,-140490.4375,-140546.2813,-140377.6875,-140472.1250,-140472.6563,-140461.3906,-140524.7656,-140524.0938,153547.4063,-140679.4531,-140462.1719,-140541.5000,76165.4922,-140632.1406,-140548.0313,-140703.2813,-140557.9844,-140575.3281,42.011383
-44563.5195,-140900.2031,-140940.2656,-140981.1406,-140932.7500,-140988.9844,-140819.4531,-140914.0000,-140914.6719,-140903.2188,-140966.6406,-140965.8594,153841.8438,-141121.6250,-140903.8750,-140983.4688,74437.5234,-141074.7813,-140989.5625,-141145.1563,-140999.5000,-141017.1250,42.015381
46974.9844,-140786.0313,-140831.2344,-140872.0469,-140823.5625,-140879.6875,-140710.4688,-140804.9375,-140805.7500,-140794.3438,-140857.7813,-140857.0000,153687.0781,-141012.5938,-140795.0625,-140874.5625,72356.3750,-140966.7188,-140881.0469,-141036.6250,-140890.9688,-140908.4531,42.019379
145942.0938,-140712.0938,-140772.0000,-140812.6094,-140763.8125,-140819.8594,-140651.1406,-140745.5938,-140746.2656,-140734.9844,-140798.2813,-140797.5156,153536.9688,-140953.2500,-140735.5469,-140815.0625,75190.3516,-140907.0313,-140822.1563,-140977.7656,-140832.1875,-140849.6719,42.023376
34165.2227,-141075.5313,-141119.4063,-141160.0156,-141111.5938,-141167.8281,-140998.3906,-141093.1250,-141093.7031,-141082.3281,-141145.7188,-141144.9063,153756.5469,-141300.9219,-141082.7969,-141162.5313,74793.8750,-141255.2188,-141169.7969,-141325.5156,-141179.7344,-141197.5313,42.027374
-51023.1289,-141202.7188,-141244.0000,-141284.7188,-141236.3281,-141292.5469,-141123.0156,-141217.7813,-141218.1094,-141206.7344,-141270.0625,-141269.3750,153829.2656,-141425.5000,-141207.1563,-141286.9844,72903.5234,-141379.5781,-141293.5469,-141449.4063,-141303.4531,-141321.3125,42.031372
45639.1523,-140974.5000,-141019.7813,-141060.5313,-141012.0938,-141068.2188,-140898.9375,-140993.6406,-140993.3281,-140982.0156,-141045.3438,-141044.5781,153665.7969,-141200.5938,-140982.5469,-141062.2344,72305.4531,-141153.8594,-141067.8594,-141223.5938,-141077.7188,-141095.5156,42.035370
149721.4063,-140704.6563,-140765.4063,-140806.1250,-140757.2656,-140813.4219,-140644.5938,-140739.1875,-140739.3438,-140727.9688,-140791.3281,-140790.6406,153479.7969,-140946.2656,-140728.5625,-140808.1406,74176.3594,-140899.4844,-140814.4375,-140969.9219,-140824.2969,-140841.9063,42.039368
144691.9844,-140790.2969,-140849.9375,-140890.6563,-140841.8438,-140898.0000,-140729.0156,-140823.6094,-140824.2969,-140812.8750,-140876.2969,-140875.5469,153538.7813,-141031.3281,-140813.5313,-140893.2344,76832.6406,-140984.5000,-140900.0000,-141055.6875,-140909.9688,-140927.6719,42.043365
28270.0840,-141160.2188,-141204.3281,-141245.1094,-141196.6094,-141252.8906,-141083.2500,-141178.0000,-141178.7969,-141167.3125,-141230.7500,-141229.8438,153750.2500,-141386.0156,-141167.8281,-141247.6250,76356.5078,-141339.8438,-141254.7969,-141410.7500,-141264.7031,-141282.6250,42.047363
-59715.0508,-141367.2031,-141410.7031,-141451.4688,-141402.9219,-141459.4063,-141289.5469,-141384.4844,-141385.2656,-141373.8125,-141437.2969,-141436.3750,153783.5313,-141592.0625,-141374.2344,-141454.1250,73352.7422,-141547.3594,-141461.1875,-141617.1563,-141471.0469,-141489.0781,42.051361
37315.5195,-141238.1406,-141283.1563,-141323.8594,-141275.3750,-141331.7344,-141162.0313,-141256.9688,-141257.7969,-141246.2500,-141309.6875,-141308.8125,153592.7500,-141464.0938,-141246.8438,-141326.6406,71383.3359,-141419.6875,-141333.1563,-141489.0625,-141343.0000,-141360.9375,42.055359
147576.2969,-141014.6094,-141074.7969,-141115.4063,-141066.6094,-141122.7656,-140953.7188,-141048.5313,-141048.8750,-141037.4688,-141100.8594,-141100.0156,153446.0781,-141255.8438,-141038.0313,-141117.7344,72545.0000,-141208.9531,-141123.0156,-141278.8281,-141132.9375,-141150.8125,42.059357
142496.3594,-141101.3438,-141160.4688,-141201.1250,-141152.4219,-141208.5469,-141039.3906,-141134.1875,-141134.9375,-141123.5156,-141187.0313,-141186.2188,153395.9219,-141340.9531,-141124.1563,-141203.9844,75065.1094,-141294.8281,-141209.6719,-141365.4531,-141219.5156,-141237.4688,42.063354
23083.9863,-141401.3594,-141445.1250,-141485.6875,-141437.4531,-141493.7344,-141323.9531,-141418.8594,-141419.6875,-141408.2656,-141471.9219,-141471.1094,152855.1719,-141622.4063,-141409.0156,-141488.8594,75416.6172,-141580.1875,-141494.7344,-141650.6406,-141504.6250,-141522.7500,42.067352
-61967.0781,-141510.1406,-141554.1719,-141594.8125,-141546.3750,-141602.7500,-141432.9219,-141527.9063,-141528.9375,-141517.4531,-141581.1563,-141580.3906,152282.9375,-141730.1094,-141518.1875,-141598.1406,73610.7266,-141690.5469,-141604.4688,-141760.5000,-141614.3281,-141632.4219,42.071350
36497.1328,-141342.4063,-141387.3438,-141428.0469,-141379.5156,-141435.7969,-141266.2344,-141361.0469,-141361.8438,-141350.4219,-141414.1250,-141413.3281,152350.5625,-141563.2031,-141351.2188,-141431.0781,72197.4922,-141524.0000,-141437.6563,-141593.6406,-141447.5625,-141465.5781,42.075348
147121.7031,-141134.6094,-141194.4844,-141235.2188,-141186.3281,-141242.5938,-141073.4063,-141168.1563,-141168.8594,-141157.5469,-141221.2188,-141220.4219,152464.3125,-141370.6406,-141158.3438,-141238.0781,73304.5078,-141330.5156,-141244.7656,-141400.6250,-141254.5469,-141272.5469,42.079346
138945.4063,-141275.5313,-141333.8906,-141374.5938,-141325.7656,-141382.0625,-141212.8125,-141307.6406,-141308.1406,-141296.8125,-141360.5625,-141359.7188,151379.3594,-141508.8281,-141297.5781,-141377.3750,75140.6172,-141469.0625,-141383.6563,-141539.6406,-141393.5313,-141411.4531,42.083344
11602.9238,-141690.8125,-141734.8438,-141775.6719,-141727.0938,-141783.6563,-141613.6094,-141708.6875,-141708.9219,-141697.5000,-141761.3594,-141760.3906,149059.6719,-141908.0000,-141698.2344,-141778.2656,73914.5078,-141870.0469,-141783.7656,-141939.9688,-141793.6875,-141811.6719,42.087341
-73847.9688,-141876.8281,-141923.9375,-141964.7500,-141915.9531,-141972.6875,-141802.6406,-141897.7500,-141898.2813,-141886.7656,-141950.6875,-141949.7344,147567.9844,-142096.8750,-141887.5781,-141967.7031,71015.7578,-142060.6719,-141973.3125,-142129.6875,-141983.1250,-142001.3906,42.091339
28528.6035,-141711.8906,-141757.1250,-141797.8594,-141749.1406,-141805.7500,-141635.9063,-141730.7969,-141731.3594,-141719.8281,-141783.8594,-141782.9063,147519.9219,-141929.9219,-141720.6875,-141800.7344,69556.9297,-141894.4063,-141806.7656,-141963.0938,-141816.5781,-141834.8906,42.095337
145544.5625,-141483.1250,-141542.7031,-141583.4531,-141534.3906,-141590.7813,-141421.5000,-141516.4063,-141517.1406,-141505.6719,-141569.7031,-141568.7031,147894.6406,-141715.7500,-141506.5625,-141586.4531,70913.3438,-141679.9844,-141593.0000,-141749.1406,-141602.9063,-141620.9531,42.099335
137978.3125,-141555.0625,-141613.2500,-141654.0156,-141604.9844,-141661.4688,-141491.9844,-141587.0313,-141587.9063,-141576.3438,-141640.3125,-141639.4219,147868.3125,-141786.4531,-141577.2188,-141657.2344,73696.2031,-141749.7500,-141663.6250,-141819.7500,-141673.4375,-141691.5313,42.103333
9150.8486,-141871.2500,-141915.3750,-141956.1250,-141907.3906,-141964.1875,-141793.9375,-141889.1875,-141889.8594,-141878.2969,-141942.2188,-141941.3750,146736.0938,-142087.9844,-141879.0781,-141959.2500,73738.1797,-142051.3438,-141964.9375,-142121.2656,-141974.7188,-141992.9531,42.107330
9150.8486,-141871.2500,-141915.3750,-141956.1250,-141907.3906,-141964.1875,-141793.9375,-141889.1875,-141889.8594,-141878.2969,-141942.2188,-141941.3750,146736.0938,-142087.9844,-141879.0781,-141959.2500,73738.1797,-142051.3438,-141964.9375,-142121.2656,-141974.7188,-141992.9531,42.111328
-77248.4531,-142083.0625,-142130.9531,-142171.6875,-142122.9063,-142179.6875,-142009.4531,-142104.7031,-142105.3906,-142093.8281,-142157.8438,-142156.8906,145268.7031,-142303.7656,-142094.6563,-142174.8750,70563.5625,-142267.6250,-142180.0000,-142336.5000,-142189.8125,-142208.2031,42.115326
23181.7090,-142047.7656,-142092.7188,-142133.4219,-142084.7969,-142141.5313,-141971.2500,-142066.3906,-142067.1406,-142055.4844,-142119.5781,-142118.5625,144645.3281,-142265.5781,-142056.3750,-142136.6094,67593.6406,-142230.1563,-142141.6719,-142298.2031,-142151.4844,-142169.8594,42.119324
143481.9063,-141940.3906,-141999.2031,-142039.8281,-141990.8750,-142047.4844,-141877.7969,-141972.8906,-141973.8906,-141962.2969,-142026.3594,-142025.3281,144359.7188,-142172.4219,-141963.0938,-142043.3906,67492.9453,-142137.5469,-142049.1250,-142205.5781,-142058.8750,-142077.2500,42.123322
132520.6719,-142154.1875,-142210.9531,-142251.5938,-142202.5781,-142259.3750,-142089.5000,-142184.7188,-142185.9219,-142174.3750,-142238.2500,-142237.3125,143454.4531,-142384.8594,-142175.0625,-142255.4219,68449.8438,-142349.8906,-142261.6094,-142418.1563,-142271.2813,-142289.7656,42.127319
-4282.9517,-142573.6563,-142618.1094,-142658.7500,-142610.0313,-142667.0625,-142496.4844,-142591.9219,-142593.1563,-142581.5469,-142645.4063,-142644.4531,142104.1875,-142792.6094,-142582.1250,-142662.6563,67132.2969,-142758.2656,-142668.9688,-142825.9063,-142678.6875,-142697.4219,42.131317
-86631.8516,-142735.2344,-142785.7500,-142826.4531,-142777.5469,-142834.5938,-142664.0000,-142759.6094,-142760.8281,-142749.2344,-142813.0938,-142812.0469,141701.5000,-142960.4531,-142749.7031,-142830.3906,64506.6172,-142926.8594,-142836.6250,-142993.6406,-142846.3750,-142865.2188,42.135315
19682.8105,-142605.9531,-142651.3281,-142691.9219,-142643.2188,-142700.0313,-142529.5313,-142625.0625,-142626.1250,-142614.4531,-142678.4063,-142677.2969,142209.2969,-142825.5469,-142615.0156,-142695.5625,62722.6797,-142792.6875,-142702.0938,-142859.0625,-142711.8438,-142730.6563,42.139313
143209.8281,-142449.9844,-142508.7031,-142549.3438,-142500.2813,-142557.2031,-142387.0156,-142482.5156,-142483.6563,-142471.9844,-142535.9688,-142534.8750,142770.0625,-142682.8438,-142472.6250,-142553.1250,63437.2422,-142649.5938,-142559.4375,-142716.2813,-142569.1875,-142587.8906,42.143311
129779.8984,-142609.8750,-142666.0625,-142706.8125,-142657.7969,-142714.7500,-142544.4219,-142639.9375,-142640.9375,-142629.3125,-142693.2188,-142692.1250,142623.1875,-142840.3594,-142629.9219,-142710.5000,65431.4453,-142806.1250,-142716.2813,-142873.1719,-142726.0156,-142744.8281,42.147308
-13225.0576,-143035.8281,-143081.0938,-143121.7031,-143073.0000,-143130.2188,-142959.2656,-143054.9219,-143055.6719,-143043.9844,-143107.8594,-143106.6406,141033.0938,-143255.6719,-143044.3906,-143125.1875,64155.1133,-143220.9375,-143130.3281,-143287.4375,-143139.9844,-143158.9844,42.151306
-97820.3906,-143298.8906,-143352.7500,-143393.3125,-143344.3438,-143401.6563,-143230.7188,-143326.5313,-143327.5781,-143315.8906,-143379.8594,-143378.5469,139397.7969,-143528.2969,-143316.2344,-143397.1719,60152.3867,-143494.2656,-143402.2188,-143559.5938,-143411.9219,-143431.0000,42.155304
9387.5537,-143254.3594,-143300.0000,-143340.7188,-143291.8594,-143349.1563,-143178.0313,-143273.7656,-143275.0938,-143263.3906,-143327.2656,-143326.0625,138855.3594,-143475.8594,-143263.7031,-143344.6094,57176.8789,-143443.1406,-143350.3125,-143507.7188,-143360.0000,-143379.1250,42.159302
139982.3594,-143125.2031,-143183.0781,-143223.8750,-143174.6250,-143231.9688,-143061.2031,-143156.9219,-143158.5313,-143146.9219,-143210.8594,-143209.5156,138924.9531,-143359.1875,-143147.2344,-143228.0938,57458.9805,-143326.6875,-143234.0469,-143391.3906,-143243.7344,-143262.8125,42.163300
125479.8750,-143298.3906,-143353.5156,-143394.2656,-143345.1250,-143402.5469,-143231.4688,-143327.3594,-143329.2344,-143317.5938,-143381.3906,-143380.0938,138768.4063,-143529.9063,-143317.8438,-143398.7344,59401.9063,-143496.7656,-143404.5156,-143562.0156,-143414.3281,-143433.3281,42.167297
-21199.9805,-143654.0938,-143699.5781,-143740.2188,-143691.3750,-143748.8906,-143577.4531,-143673.3906,-143675.4844,-143663.6406,-143727.5625,-143726.1875,138119.1406,-143876.6563,-143663.8438,-143744.9531,59127.4922,-143843.4219,-143750.7031,-143908.4375,-143760.4688,-143779.6406,42.171295
-102055.2031,-143801.6563,-143856.6563,-143897.3281,-143848.2500,-143905.6875,-143734.5000,-143830.5625,-143832.5938,-143820.7500,-143884.6406,-143883.2188,137749.7500,-144033.9375,-143820.8594,-143902.0156,56600.5820,-144000.7969,-143907.1719,-144064.9688,-143916.7813,-143936.2500,42.175293
7357.0767,-143714.6719,-143760.2969,-143800.9063,-143752.1563,-143809.5781,-143638.0938,-143734.1406,-143735.5000,-143723.7188,-143787.6250,-143786.2344,137763.3906,-143936.8750,-143723.9688,-143805.0313,54158.0977,-143903.7500,-143809.4844,-143967.3125,-143819.1719,-143838.5156,42.179291
139063.2500,-143596.7656,-143654.4375,-143695.0938,-143645.8750,-143703.3594,-143532.2344,-143628.2344,-143629.7188,-143617.9531,-143681.8594,-143680.5156,137811.7031,-143831.0313,-143618.1719,-143699.2656,54410.9609,-143798.2188,-143704.1719,-143861.9219,-143713.9063,-143733.1563,42.183289
119449.9297,-143816.7344,-143871.4063,-143912.0781,-143862.9375,-143920.4688,-143749.1875,-143845.2500,-143846.9688,-143835.1875,-143898.9375,-143897.6719,137043.6406,-144048.6250,-143835.2344,-143916.4375,55846.0117,-144015.9063,-143921.9844,-144079.8750,-143931.7344,-143951.1250,42.187286
-34816.4844,-144269.4219,-144316.0938,-144356.8750,-144307.7969,-144365.5156,-144193.8281,-144290.0469,-144292.1563,-144280.3750,-144344.0313,-144342.5156,135270.0938,-144494.5469,-144280.1719,-144361.5469,54317.2617,-144462.3125,-144367.5000,-144525.7188,-144377.2031,-144396.8750,42.191284
-114765.7891,-144452.6563,-144508.5156,-144549.2188,-144499.7969,-144557.7188,-144386.0938,-144482.4375,-144484.6875,-144472.8125,-144536.6406,-144535.0938,134463.4844,-144687.4375,-144472.6563,-144554.1875,51116.7383,-144655.8281,-144559.9219,-144718.2813,-144569.6250,-144589.3125,42.195282
-1401.8344,-144323.2813,-144368.9063,-144409.5156,-144360.5000,-144418.3906,-144246.5469,-144342.7813,-144344.8594,-144333.1250,-144396.8438,-144395.4219,134849.9688,-144547.5156,-144333.0156,-144414.4531,49022.1328,-144516.5625,-144420.2500,-144578.5000,-144429.9531,-144449.5469,42.199280
136505.6563,-144159.8125,-144216.8906,-144257.5313,-144208.2188,-144266.0938,-144094.6250,-144190.8750,-144192.5313,-144180.6406,-144244.5469,-144243.1094,135506.5000,-144394.8594,-144180.7969,-144262.0469,49849.7539,-144362.9531,-144266.9531,-144425.1406,-144276.7344,-144296.3125,42.203278
116874.7656,-144297.5313,-144351.8125,-144392.4844,-144343.2031,-144401.1406,-144229.4688,-144325.7969,-144327.0938,-144315.2344,-144379.1250,-144377.6719,135862.0781,-144529.5000,-144315.3281,-144396.6719,52469.6016,-144496.4844,-144400.9844,-144559.2813,-144410.7500,-144430.3906,42.207275
-38989.4883,-144663.0313,-144709.3438,-144750.0313,-144700.8281,-144758.9219,-144586.9531,-144683.1719,-144684.8906,-144673.0625,-144736.8906,-144735.4063,135085.9531,-144887.8281,-144673.0469,-144754.5625,52122.5234,-144855.2656,-144759.3750,-144917.8594,-144769.0938,-144789.0000,42.211273
-118099.8438,-144852.9375,-144906.0000,-144946.7188,-144897.3281,-144955.5781,-144783.6719,-144879.9063,-144882.2969,-144870.4531,-144934.2031,-144932.5313,134246.7656,-145085.5469,-144870.3438,-144951.9688,48872.7148,-145053.9219,-144956.8750,-145115.5938,-144966.6406,-144986.7344,42.215271
